"","node1_mic","node2_mic","MIC","pMIC","regression","p_regression"
"122","OTU196900293","OTU1969004",0.257831462459772,0.262,0.395604395604395,0.080475998313221
"123","OTU196900295","OTU1969004",0.370506500549505,0.165,0.714285714285714,0.00410440916188024
"124","OTU196900296","OTU1969004",0.257831462459772,0.304,0.606593406593407,0.00671659038155399
"125","OTU196900297","OTU1969004",0.160112494299011,0.869,0.45054945054945,0.0700747406463169
"126","OTU196900302","OTU1969004",0.508725674387315,0.064,0.452747252747253,0.09365341589696
"127","OTU196900303","OTU1969004",0.689391746743088,0.018,0.672527472527472,0.00619583511870195
"128","OTU196900305","OTU1969004",0.160112494299011,0.931,0.516483516483516,0.0586371634412786
"129","OTU196900307","OTU1969004",0.370506500549505,0.231,0.375824175824176,0.118995464442504
"130","OTU196900308","OTU1969004",0.370506500549505,0.161,0.582417582417582,0.0288546553576718
"131","OTU196900310","OTU1969004",0.508725674387315,0.07,0.292307692307692,0.235427048756818
"132","OTU196900312","OTU1969004",0.174454647914913,0.621,0.0593406593406593,0.447047926354174
"133","OTU196900314","OTU1969004",0.160112494299011,0.839,0.123076923076923,0.511339695679652
"134","OTU196900315","OTU1969004",0.160112494299011,0.746,0.0835164835164835,0.254089463035817
"135","OTU196900316","OTU1969004",0.256981189242354,0.317,0.0549450549450549,0.60253814276518
"136","OTU196900317","OTU1969004",0.394895099856365,0.094,0.123076923076923,0.352858295469777
"137","OTU196900318","OTU1969004",0.689391746743088,0.011,0.731868131868132,0.00292463094681193
"138","OTU196900319","OTU1969004",0.226000244384916,0.425,0.0945054945054945,0.36469315260211
"139","OTU196900320","OTU1969004",0.370506500549505,0.212,0.353846153846154,0.144715344044731
"140","OTU196900323","OTU1969004",0.257831462459772,0.252,0.0307692307692307,0.87071875086769
"141","OTU196900327","OTU1969004",0.151835501362341,0.813,0.248351648351648,0.100497876463164
"142","OTU196900329","OTU1969004",0.257831462459772,0.259,0.415384615384615,0.0303934762117168
"143","OTU196900330","OTU1969004",0.508725674387315,0.064,0.78021978021978,0.000994493800230952
"144","OTU196900331","OTU1969004",0.508725674387315,0.067,0.336263736263736,0.167770248239511
"145","OTU196900332","OTU1969004",0.160112494299011,0.751,0.116483516483516,0.120630284829253
"146","OTU196900335","OTU1969004",0.0753959373497118,1,0.303296703296703,0.252694397482479
"147","OTU196900336","OTU1969004",0.256981189242354,0.478,0.285714285714286,0.282849424541243
"148","OTU196900337","OTU1969004",0.160112494299011,0.929,0.753846153846154,0.00184472528925723
"149","OTU196900338","OTU1969004",0.257831462459772,0.311,0.621978021978022,0.0175503152905401
"150","OTU196900339","OTU1969004",0.160112494299011,0.927,0.421978021978022,0.121366372721186
"151","OTU196900340","OTU1969004",0.370506500549505,0.256,0.578021978021978,0.030383014145237
"152","OTU196900341","OTU1969004",0.160112494299011,0.915,0.683516483516483,0.00703674363988468
"153","OTU196900344","OTU1969004",0.370506500549505,0.153,0.657142857142857,0.0106619677473298
"154","OTU196900347","OTU1969004",0.151835501362341,0.948,0.393406593406593,0.164031573400778
"155","OTU196900348","OTU1969004",0.508725674387315,0.061,0.56043956043956,0.0371044770040744
"156","OTU196900349","OTU1969004",0.256981189242354,0.468,0.474725274725275,0.0606900313742461
"157","OTU196900350","OTU1969004",0.689391746743088,0.014,0.402197802197802,0.0924714801694382
"158","OTU196900351","OTU1969004",0.508725674387315,0.061,0.217582417582418,0.247825081352574
"159","OTU196900352","OTU1969004",0.256981189242354,0.45,0.402197802197802,0.0493587240600817
"160","OTU196900353","OTU1969004",0.291691997138059,0.249,0.171428571428571,0.285394885298026
"161","OTU196900354","OTU1969004",0.0753959373497118,1,0.454945054945055,0.0410052374547365
"162","OTU196900355","OTU1969004",0.370506500549505,0.161,0.771428571428571,0.00123265728680018
"163","OTU196900356","OTU1969004",0.256981189242354,0.458,0.701098901098901,0.00521186176994697
"164","OTU196900357","OTU1969004",0.257831462459772,0.265,0.0571428571428572,0.781408138979002
"165","OTU196900358","OTU1969004",0.160112494299011,0.836,0.046153846153846,0.801968332513902
"166","OTU196900359","OTU1969004",0.508725674387315,0.073,0.393406593406593,0.0681050781452634
"167","OTU196900361","OTU1969004",0.160112494299011,0.919,0.762637362637363,0.00151423078605331
"168","OTU196900363","OTU1969004",0.160112494299011,0.871,0.391208791208791,0.0506649638428411
"169","OTU196900365","OTU1969004",0.204204398445214,0.405,0.125274725274725,0.0921127573927061
"170","OTU196900366","OTU1969004",0.257831462459772,0.276,0.435164835164835,0.108884538349338
"171","OTU196900367","OTU1969004",0.159262221081593,0.783,0.206593406593407,0.105445124508959
"172","OTU196900370","OTU1969004",0.0753959373497118,1,0.232967032967033,0.202107034900987
"173","OTU196900374","OTU1969004",0.517801507414013,0.018,0.0329670329670329,0.641001664866785
"174","OTU196900377","OTU1969004",0.160112494299011,0.923,0.604395604395604,0.0220568617546161
"175","OTU196900383","OTU1969004",0.0753959373497118,1,0.525274725274725,0.0295596526145898
"176","OTU196900384","OTU1969004",0.174454647914913,0.612,0.0681318681318681,0.380707025665039
"177","OTU196900386","OTU1969004",0.226000244384916,0.521,0.204395604395604,0.0979733453902182
"178","OTU196900387","OTU1969004",0.370506500549505,0.108,0.0263736263736263,0.844964195085249
"179","OTU196900388","OTU1969004",0.139438576795409,0.866,0.0615384615384615,0.544424737738753
"180","OTU196900391","OTU1969004",0.508725674387315,0.067,0.261538461538461,0.244711773417964
"181","OTU196900392","OTU1969004",0.160112494299011,0.854,0.417582417582417,0.0345092659647923
"182","OTU196900393","OTU1969004",0.256981189242354,0.311,0.0527472527472527,0.604158038946063
"183","OTU196900398","OTU1969004",0.689391746743088,0.011,0.562637362637363,0.0303249022144164
"184","OTU196900400","OTU1969004",0.370506500549505,0.235,0.56043956043956,0.0371044770040745
"185","OTU196900401","OTU1969004",0.508725674387315,0.081,0.305494505494505,0.213604600174632
"186","OTU196900402","OTU1969004",0.402827187811384,0.05,0.167032967032967,0.0112382140695133
"187","OTU196900404","OTU1969004",0.370506500549505,0.143,0.661538461538461,0.00056503349215129
"188","OTU196900406","OTU1969004",0.160112494299011,0.849,0.189010989010989,0.306754757328174
"189","OTU196900408","OTU1969004",0.244904709134231,0.403,-0.00219780219780232,0.986612682467174
"190","OTU196900409","OTU1969004",0.226000244384916,0.455,0.142857142857143,0.160194518085295
"191","OTU196900414","OTU1969004",0.128085278891394,0.889,0.178021978021978,0.253003099753791
"192","OTU196900418","OTU1969004",0.370506500549505,0.175,0.327472527472527,0.101542668439196
"193","OTU196900424","OTU1969004",0.160112494299011,0.753,0.178021978021978,0.00961877477255755
"194","OTU196900425","OTU1969004",0.204204398445214,0.523,0.325274725274725,0.0287109282922711
"195","OTU196900429","OTU1969004",0.0753959373497118,1,0.241758241758242,0.391746924021938
"196","OTU196900431","OTU1969004",0.151835501362341,0.9,0.404395604395604,0.0157268936346264
"197","OTU196900444","OTU1969004",0.256981189242354,0.196,0.107692307692308,0.154616053567723
"198","OTU196900445","OTU1969004",0.0926512887915805,0.979,0.208791208791209,0.175106127827793
"199","OTU196900446","OTU1969004",0.226000244384916,0.528,0.241758241758242,0.0523488666914189
"200","OTU196900449","OTU1969004",0.160112494299011,0.844,0.538461538461538,0.0248147404072672
"201","OTU196900450","OTU1969004",0.256981189242354,0.379,0.49010989010989,0.00221446224799899
"202","OTU196900454","OTU1969004",0.160112494299011,0.725,0.12967032967033,0.205979673378614
"203","OTU196900458","OTU1969004",0.257831462459772,0.295,0.241758241758242,0.25192608312445
"204","OTU196900464","OTU1969004",0.370506500549505,0.112,0.226373626373626,0.296737303153525
"205","OTU196900465","OTU1969004",0.160112494299011,0.763,0.125274725274725,0.427942405472045
"206","OTU196900469","OTU1969004",0.257831462459772,0.226,0.318681318681319,0.0626146250940108
"207","OTU196900475","OTU1969004",0.256981189242354,0.457,0.771428571428571,0.00123265728680019
"208","OTU196900476","OTU1969004",0.256981189242354,0.188,0.0549450549450549,0.482219408475283
"209","OTU196900481","OTU1969004",0.256981189242354,0.525,0.208791208791209,0.403932748158138
"210","OTU196900488","OTU1969004",0.159262221081593,0.774,0.281318681318681,0.0194283299919242
"211","OTU196900492","OTU1969004",0.257831462459772,0.236,0.353846153846154,0.0471292257464877
"212","OTU196900496","OTU1969004",0.160112494299011,0.846,0.397802197802198,0.115830593830714
"213","OTU196900499","OTU1969004",0.0753959373497118,1,0.520879120879121,0.031282194602248
"214","OTU196900500","OTU1969004",0.370506500549505,0.171,0.32967032967033,0.0602789756798463
"215","OTU196900507","OTU1969004",0.256981189242354,0.414,0.437362637362637,0.0800368249056075
"216","OTU196900513","OTU1969004",0.160112494299011,0.801,0.169230769230769,0.278564984146926
"217","OTU196900515","OTU1969004",0.12394088673829,0.901,0.178021978021978,0.0723390563621085
"218","OTU196900517","OTU1969004",0.159262221081593,0.812,0.147252747252747,0.0419567362832238
"219","OTU196900518","OTU1969004",0.174454647914913,0.628,0.0505494505494505,0.518645852303418
"220","OTU196900520","OTU1969004",0.174454647914913,0.63,0.0747252747252747,0.310351076475855
"221","OTU196900521","OTU1969004",0.257831462459772,0.285,0.367032967032967,0.0773640962495405
"222","OTU196900522","OTU1969004",0.159262221081593,0.799,0.134065934065934,0.0686658040609353
"223","OTU196900524","OTU1969004",0.160112494299011,0.848,0.224175824175824,0.2209275632931
"224","OTU196900527","OTU1969004",0.321023828688051,0.142,0.0417582417582417,0.594980300775741
"225","OTU196900528","OTU1969004",0.226000244384916,0.451,0.0945054945054945,0.36469315260211
"226","OTU196900529","OTU1969004",0.256981189242354,0.409,0.0659340659340659,0.780947503227101
"227","OTU196900531","OTU1969004",0.321023828688051,0.155,0.0637362637362637,0.413192700571036
"228","OTU196900532","OTU1969004",0.256981189242354,0.311,0.0769230769230769,0.46337982275032
"229","OTU196900533","OTU1969004",0.174454647914913,0.631,0.0175824175824176,0.815211692452174
"230","OTU196900534","OTU1969004",0.256981189242354,0.314,0.325274725274725,0.00442081785957578
"231","OTU196900537","OTU1969004",0.226000244384916,0.443,0.120879120879121,0.240654068948565
"232","OTU196900538","OTU1969004",0.226000244384916,0.407,0.0901098901098901,0.388215796762621
"233","OTU196900539","OTU1969004",0.160112494299011,0.862,0.114285714285714,0.542496697544054
"234","OTU196900543","OTU1969004",0.160112494299011,0.846,0.294505494505495,0.15664120728616
"235","OTU196900546","OTU1969004",0.204204398445214,0.508,0.312087912087912,0.0376118638705428
"236","OTU196900547","OTU1969004",0.321023828688051,0.143,0.0637362637362637,0.413192700571036
"237","OTU196900551","OTU1969004",0.226000244384916,0.51,0.131868131868132,0.318138798141301
"238","OTU196900558","OTU1969004",0.321023828688051,0.149,0.0417582417582417,0.594980300775741
"239","OTU196900559","OTU1969004",0.160112494299011,0.841,0.30989010989011,0.123711472233939
"240","OTU196900561","OTU1969004",0.305958492868041,0.2,0.16043956043956,0.110351707849268
"241","OTU196900563","OTU1969004",0.321023828688051,0.146,0.0417582417582417,0.594980300775741
"242","OTU196900565","OTU1969004",0.321023828688051,0.139,0.0813186813186813,0.291875821739119
"243","OTU196900569","OTU1969004",0.160112494299011,0.927,0.567032967032967,0.0287573899850358
"244","OTU196900571","OTU1969004",0.160112494299011,0.705,0.235164835164835,0.0113322062839851
"245","OTU196900573","OTU1969004",0.469565211114707,0.035,0.0549450549450549,0.60253814276518
"246","OTU196900578","OTU1969004",0.174454647914913,0.609,0.0813186813186813,0.291875821739119
"247","OTU196900580","OTU1969004",0.226000244384916,0.419,0.0945054945054945,0.36469315260211
"248","OTU196900582","OTU1969004",0.160112494299011,0.856,0.378021978021978,0.0657879656827496
"249","OTU196900588","OTU1969004",0.257831462459772,0.271,0.371428571428571,0.0876997653893916
"250","OTU196900589","OTU1969004",0.689391746743088,0.009,0.441758241758242,0.0608645795436691
"251","OTU196900590","OTU1969004",0.508725674387315,0.057,0.131868131868132,0.456124183457475
"252","OTU196900591","OTU1969004",0.370506500549505,0.229,0.272527472527473,0.306792113837925
"253","OTU196900592","OTU1969004",0.257831462459772,0.299,0.105494505494505,0.606986276537738
"254","OTU196900594","OTU1969004",0.257831462459772,0.261,0.0175824175824176,0.921780132543479
"255","OTU196900596","OTU1969004",0.370506500549505,0.17,0.465934065934066,0.0664636770930662
"256","OTU196900597","OTU1969004",0.508725674387315,0.072,0.584615384615384,0.0153822664363273
"257","OTU196900598","OTU1969004",0.257831462459772,0.231,0.34065934065934,0.0439217712011473
"258","OTU196900599","OTU1969004",0.174454647914913,0.626,0.0571428571428571,0.442211413534162
"259","OTU196900600","OTU1969004",0.198117421130403,0.634,0.0923076923076921,0.550001923096269
"260","OTU196900601","OTU1969004",0.204204398445214,0.422,0.140659340659341,0.0413950039881069
"261","OTU196900603","OTU1969004",0.508725674387315,0.055,0.345054945054945,0.0407393351852613
"262","OTU196900604","OTU1969004",0.256981189242354,0.343,0.0879120879120878,0.569440772669953
"263","OTU196900605","OTU1969004",0.160112494299011,0.916,0.648351648351648,0.0121442225731057
"264","OTU196900606","OTU1969004",0.160112494299011,0.91,0.443956043956044,0.101070839876333
"265","OTU196900608","OTU1969004",0.256981189242354,0.481,-0.0659340659340659,0.711949277565783
"266","OTU196900611","OTU1969004",0.256981189242354,0.346,0.0373626373626372,0.815380900664571
"267","OTU196900612","OTU1969004",0.370506500549505,0.138,0.474725274725275,0.000115299147459977
"268","OTU196900613","OTU1969004",0.169584429670438,0.574,0.16043956043956,0.110351707849268
"269","OTU196900614","OTU1969004",0.160112494299011,0.871,0.391208791208791,0.0506649638428411
"270","OTU196900616","OTU1969004",0.160112494299011,0.724,0.252747252747253,0.00513990741932887
"271","OTU196900618","OTU1969004",0.160112494299011,0.832,0.145054945054945,0.575033799879046
"272","OTU196900619","OTU1969004",0.0753959373497118,1,0.446153846153846,0.0459196411177517
"273","OTU196900620","OTU1969004",0.0753959373497118,1,-0.0175824175824177,0.912354922727691
"274","OTU196900623","OTU1969004",0.160112494299011,0.738,0.0571428571428571,0.442211413534162
"275","OTU196900624","OTU1969004",0.296329966157392,0.189,0.0593406593406593,0.542080874948245
"276","OTU196900628","OTU1969004",0.204204398445214,0.422,0.134065934065934,0.0686658040609353
"277","OTU196900630","OTU1969004",0.128884118981421,0.868,0.195604395604395,0.0447030474446272
"278","OTU196900631","OTU1969004",0.0753959373497118,1,0.312087912087912,0.0778948092325093
"279","OTU196900635","OTU1969004",0.159262221081593,0.835,0.12967032967033,0.0797834283215457
"280","OTU196900648","OTU1969004",0.159262221081593,0.812,0.120879120879121,0.105710884560521
"281","OTU196900655","OTU1969004",0.159262221081593,0.817,0.147252747252747,0.0419567362832238
"282","OTU196900656","OTU1969004",0.159262221081593,0.808,0.134065934065934,0.0686658040609353
"283","OTU196900658","OTU1969004",0.174454647914913,0.628,0.0681318681318681,0.380707025665039
"284","OTU196900661","OTU1969004",0.226000244384916,0.456,0.0945054945054945,0.36469315260211
"285","OTU196900662","OTU1969004",0.174454647914913,0.591,0.0681318681318681,0.380707025665039
"286","OTU196900663","OTU1969004",0.174454647914913,0.613,0.0593406593406593,0.447047926354174
"287","OTU196900667","OTU1969004",0.321023828688051,0.143,0.0813186813186813,0.291875821739119
"288","OTU196900672","OTU1969004",0.321023828688051,0.164,0.0637362637362637,0.413192700571036
"289","OTU196900136","OTU196900135",0.160112494299011,0.925,0.235164835164835,0.418333896198591
"290","OTU196900137","OTU196900135",0.394895099856365,0.107,0.186813186813187,0.105011876458373
"291","OTU196900138","OTU196900135",0.256981189242354,0.594,0.12967032967033,0.658619276321178
"292","OTU196900139","OTU196900135",0.256981189242354,0.588,-0.118681318681319,0.6621861454268
"293","OTU196900140","OTU196900135",0.256981189242354,0.608,0.043956043956044,0.87191067199878
"294","OTU196900141","OTU196900135",0.256981189242354,0.481,0.153846153846154,0.589327826217051
"295","OTU196900142","OTU196900135",0.256981189242354,0.515,-0.0263736263736263,0.882874473234333
"296","OTU196900143","OTU196900135",0.370506500549505,0.174,0.67032967032967,0.00870423380985884
"297","OTU196900144","OTU196900135",0.257831462459772,0.32,0.459340659340659,0.0496711633144326
"298","OTU196900145","OTU196900135",0.370506500549505,0.173,0.393406593406594,0.164031573400778
"299","OTU196900146","OTU196900135",0.256981189242354,0.534,0.336263736263736,0.167770248239511
"300","OTU196900148","OTU196900135",0.256981189242354,0.454,0.432967032967033,0.12201000596848
"301","OTU196900149","OTU196900135",0.169584429670438,0.591,0.0527472527472528,0.569636637461707
"302","OTU196900150","OTU196900135",0.160112494299011,0.934,0.171428571428571,0.546881027637236
"303","OTU196900151","OTU196900135",0.160112494299011,0.931,0.127472527472527,0.655327050596699
"304","OTU196900152","OTU196900135",0.256981189242354,0.306,0.0857142857142858,0.477211078495462
"305","OTU196900153","OTU196900135",0.160112494299011,0.935,-0.103296703296703,0.725282211088945
"306","OTU196900154","OTU196900135",0.370506500549505,0.157,0.367032967032967,0.196738871707488
"307","OTU196900155","OTU196900135",0.0753959373497118,1,-0.0901098901098901,0.759338837815954
"308","OTU196900156","OTU196900135",0.256981189242354,0.444,0.323076923076923,0.25987361950879
"309","OTU196900157","OTU196900135",0.508725674387315,0.065,0.630769230769231,0.0155782242727712
"310","OTU196900158","OTU196900135",0.256981189242354,0.539,0.160439560439561,0.523922906592891
"311","OTU196900159","OTU196900135",0.160112494299011,0.915,-0.00219780219780208,0.9940505286659
"312","OTU196900160","OTU196900135",0.160112494299011,0.917,0.327472527472527,0.25307100077194
"313","OTU196900161","OTU196900135",0.689391746743088,0.015,0.538461538461539,0.0168804217553362
"314","OTU196900162","OTU196900135",0.160112494299011,0.913,0.142857142857143,0.626117476225324
"315","OTU196900163","OTU196900135",0.370506500549505,0.078,-0.114285714285714,0.20536186351266
"316","OTU196900164","OTU196900135",0.256981189242354,0.452,0.389010989010989,0.16921738979769
"317","OTU196900166","OTU196900135",0.2074985173809,0.302,-0.00879120879120879,0.894093249209627
"318","OTU196900168","OTU196900135",0.370506500549505,0.148,0.230769230769231,0.42733586167745
"319","OTU196900171","OTU196900135",0.508725674387315,0.07,0.696703296703297,0.00562867700296756
"320","OTU196900172","OTU196900135",0.370506500549505,0.159,0.182417582417583,0.532508818518694
"321","OTU196900175","OTU196900135",0.0753959373497118,1,0.123076923076923,0.547587069813052
"322","OTU196900176","OTU196900135",0.508725674387315,0.065,0.551648351648352,0.0408490583511228
"323","OTU196900178","OTU196900135",0.256981189242354,0.462,0.371428571428572,0.191020812043616
"324","OTU196900179","OTU196900135",0.257831462459772,0.298,0.604395604395604,0.0220568617546161
"325","OTU196900180","OTU196900135",0.257831462459772,0.287,0.45934065934066,0.0984683761682902
"326","OTU196900181","OTU196900135",0.256981189242354,0.475,0.393406593406594,0.164031573400778
"327","OTU196900182","OTU196900135",0.256981189242354,0.514,0.246153846153846,0.217498898580346
"328","OTU196900183","OTU196900135",0.0753959373497118,1,-0.00659340659340645,0.977279098120097
"329","OTU196900184","OTU196900135",0.370506500549505,0.156,0.294505494505495,0.267518390026225
"330","OTU196900185","OTU196900135",0.257831462459772,0.278,0.454945054945055,0.102153526691829
"331","OTU196900186","OTU196900135",0.256981189242354,0.578,-0.375824175824176,0.185410028697123
"332","OTU196900187","OTU196900135",0.257831462459772,0.267,-0.0681318681318682,0.649802238111424
"333","OTU196900188","OTU196900135",0.517801507414013,0.028,0.184615384615385,0.0288486454036134
"334","OTU196900189","OTU196900135",0.689391746743088,0.016,0.714285714285714,0.00410440916188023
"335","OTU196900190","OTU196900135",0.256981189242354,0.185,-0.0879120879120879,0.165406705523018
"336","OTU196900191","OTU196900135",0.321023828688051,0.218,-0.164835164835165,0.26106200825276
"337","OTU196900192","OTU196900135",0.160112494299011,0.876,0.118681318681319,0.562199844618985
"338","OTU196900193","OTU196900135",0.120101757808984,0.9,-0.00879120879120879,0.894093249209627
"339","OTU196900194","OTU196900135",0.321023828688051,0.202,-0.00219780219780223,0.988366759083989
"340","OTU196900195","OTU196900135",0.151835501362341,0.916,-0.138461538461538,0.546618031080424
"341","OTU196900196","OTU196900135",0.370506500549505,0.226,0.461538461538462,0.0694929540535474
"342","OTU196900197","OTU196900135",0.508725674387315,0.061,0.773626373626374,0.000677821138506149
"343","OTU196900198","OTU196900135",0.508725674387315,0.074,0.784615384615385,0.000890073974907857
"344","OTU196900199","OTU196900135",0.256981189242354,0.451,0.353846153846154,0.214539870881247
"345","OTU196900201","OTU196900135",0.370506500549505,0.158,0.542857142857143,0.0448639664392486
"346","OTU196900202","OTU196900135",0.508725674387315,0.06,0.49010989010989,0.0752200667268585
"347","OTU196900203","OTU196900135",0.151835501362341,0.924,-0.0945054945054947,0.682018771309202
"348","OTU196900204","OTU196900135",0.160112494299011,0.915,0.120879120879121,0.680607020062893
"349","OTU196900205","OTU196900135",0.303165634488916,0.217,-0.0989010989010989,0.410382383585168
"350","OTU196900208","OTU196900135",0.257831462459772,0.287,0.494505494505495,0.0722496740341326
"351","OTU196900209","OTU196900135",0.256981189242354,0.585,0.259340659340659,0.33186032260559
"352","OTU196900210","OTU196900135",0.257831462459772,0.301,-0.114285714285714,0.674056568904838
"353","OTU196900211","OTU196900135",0.257831462459772,0.254,0.257142857142857,0.253217981640247
"354","OTU196900213","OTU196900135",0.508725674387315,0.057,0.512087912087912,0.0250192137101791
"355","OTU196900214","OTU196900135",0.508725674387315,0.068,0.621978021978022,0.01755031529054
"356","OTU196900215","OTU196900135",0.689391746743088,0.016,0.560439560439561,0.0371044770040743
"357","OTU196900217","OTU196900135",0.256981189242354,0.465,0.41978021978022,0.135101073829143
"358","OTU196900218","OTU196900135",0.160112494299011,0.866,0.217582417582418,0.430795505802639
"359","OTU196900219","OTU196900135",0.256981189242354,0.471,0.643956043956044,0.0129421525593229
"360","OTU196900221","OTU196900135",1,0,0.824175824175825,0.000288703849745942
"361","OTU196900222","OTU196900135",0.0753959373497118,1,0.120879120879121,0.415892628229376
"362","OTU196900223","OTU196900135",0.689391746743088,0.013,0.654945054945055,0.00463324390916625
"363","OTU196900224","OTU196900135",0.370506500549505,0.159,0.661538461538462,0.00997517924042373
"364","OTU196900225","OTU196900135",0.256981189242354,0.473,0.123076923076923,0.48739493625862
"365","OTU196900226","OTU196900135",0.0753959373497118,1,-0.035164835164835,0.864553258178367
"366","OTU196900227","OTU196900135",0.257831462459772,0.303,0.58021978021978,0.0244163881533819
"367","OTU196900228","OTU196900135",0.0753959373497118,1,-0.035164835164835,0.890819475763675
"368","OTU196900229","OTU196900135",0.256981189242354,0.32,0.221978021978022,0.0478824979435224
"369","OTU196900230","OTU196900135",0.508725674387315,0.061,0.718681318681319,0.00377957996141228
"370","OTU196900231","OTU196900135",0.160112494299011,0.84,0.232967032967033,0.244852616778213
"371","OTU196900232","OTU196900135",0.256981189242354,0.191,-0.0747252747252747,0.24407382133643
"372","OTU196900234","OTU196900135",0.160112494299011,0.878,0.21978021978022,0.413638420944448
"373","OTU196900235","OTU196900135",0.689391746743088,0.015,0.753846153846154,0.00184472528925722
"374","OTU196900236","OTU196900135",0.256981189242354,0.391,0.116483516483516,0.612882813072327
"375","OTU196900237","OTU196900135",0.0753959373497118,1,-0.0307692307692309,0.910165595796893
"376","OTU196900239","OTU196900135",0.370506500549505,0.15,0.665934065934066,0.00932299909684173
"377","OTU196900241","OTU196900135",0.370506500549505,0.174,0.384615384615384,0.174508750775096
"378","OTU196900242","OTU196900135",0.256981189242354,0.459,0.00439560439560434,0.987772542858555
"379","OTU196900246","OTU196900135",0.370506500549505,0.155,0.446153846153846,0.109807127801225
"380","OTU196900248","OTU196900135",0.139438576795409,0.866,-0.0219780219780219,0.813796504300372
"381","OTU196900249","OTU196900135",0.256981189242354,0.58,-0.0307692307692309,0.910165595796893
"382","OTU196900250","OTU196900135",0.508725674387315,0.063,0.723076923076923,0.00347529461809429
"383","OTU196900252","OTU196900135",0.689391746743088,0.014,0.718681318681319,0.00377957996141229
"384","OTU196900253","OTU196900135",0.370506500549505,0.182,0.279120879120879,0.212449998738869
"385","OTU196900255","OTU196900135",0.256981189242354,0.585,0.393406593406593,0.164031573400778
"386","OTU196900256","OTU196900135",0.256981189242354,0.206,-0.0395604395604396,0.546098674014678
"387","OTU196900260","OTU196900135",0.257831462459772,0.304,0.435164835164835,0.108884538349338
"388","OTU196900262","OTU196900135",0.689391746743088,0.013,0.45934065934066,0.0496711633144326
"389","OTU196900263","OTU196900135",0.257831462459772,0.273,0.518681318681319,0.0371021658285639
"390","OTU196900264","OTU196900135",0.257831462459772,0.28,0.375824175824176,0.0834987944416498
"391","OTU196900265","OTU196900135",0.256981189242354,0.507,0.158241758241758,0.436990339638344
"392","OTU196900266","OTU196900135",0.151835501362341,0.803,0.010989010989011,0.941876742682249
"393","OTU196900268","OTU196900135",0.257831462459772,0.311,0.265934065934066,0.28302595743432
"394","OTU196900269","OTU196900135",0.160112494299011,0.929,0.406593406593406,0.149101939001513
"395","OTU196900271","OTU196900135",0.160112494299011,0.876,0.0263736263736265,0.922961464550907
"396","OTU196900274","OTU196900135",0.370506500549505,0.153,0.503296703296704,0.066560427599113
"397","OTU196900276","OTU196900135",0.159262221081593,0.794,-0.00439560439560439,0.946944765223533
"398","OTU196900277","OTU196900135",0.370506500549505,0.222,0.301098901098901,0.295514465607217
"399","OTU196900279","OTU196900135",0.370506500549505,0.152,0.828571428571429,0.000250534270865575
"400","OTU196900280","OTU196900135",0.256981189242354,0.457,0.257142857142857,0.374811903879971
"401","OTU196900283","OTU196900135",0.370506500549505,0.215,0.358241758241758,0.139299583095618
"402","OTU196900284","OTU196900135",0.689391746743088,0.012,0.569230769230769,0.00336755630142797
"403","OTU196900286","OTU196900135",0.689391746743088,0.02,0.745054945054945,0.00223003731674207
"404","OTU196900287","OTU196900135",0.508725674387315,0.062,0.525274725274725,0.053747501767883
"405","OTU196900288","OTU196900135",0.257831462459772,0.314,0.569230769230769,0.0336194170772702
"406","OTU196900289","OTU196900135",0.689391746743088,0.01,0.591208791208791,0.0259708136689625
"407","OTU196900291","OTU196900135",0.257831462459772,0.279,0.503296703296703,0.0665604275991132
"408","OTU196900292","OTU196900135",0.256981189242354,0.5,0.114285714285714,0.519635919462345
"409","OTU196900293","OTU196900135",0.370506500549505,0.209,0.312087912087912,0.180584090321449
"410","OTU196900295","OTU196900135",0.370506500549505,0.129,0.38021978021978,0.179906146306081
"411","OTU196900296","OTU196900135",0.370506500549505,0.214,0.450549450549451,0.0550625547398409
"412","OTU196900297","OTU196900135",0.257831462459772,0.305,0.41978021978022,0.0772695595395513
"413","OTU196900302","OTU196900135",0.256981189242354,0.592,0.0571428571428573,0.841947457210823
"414","OTU196900303","OTU196900135",0.256981189242354,0.567,0.351648351648352,0.204269250648537
"415","OTU196900305","OTU196900135",0.370506500549505,0.24,0.549450549450549,0.0354096598035738
"416","OTU196900307","OTU196900135",0.689391746743088,0.015,0.525274725274725,0.0206484419160789
"417","OTU196900308","OTU196900135",0.370506500549505,0.135,0.235164835164835,0.418333896198591
"418","OTU196900310","OTU196900135",0.370506500549505,0.214,0.375824175824176,0.118995464442503
"419","OTU196900312","OTU196900135",0.120101757808984,0.904,-0.0087912087912088,0.894093249209627
"420","OTU196900314","OTU196900135",0.136879431433369,0.913,0.0263736263736263,0.882874473234332
"421","OTU196900315","OTU196900135",0.2074985173809,0.318,-0.00879120879120879,0.894093249209627
"422","OTU196900316","OTU196900135",0.12394088673829,0.896,-0.0351648351648352,0.705752031336119
"423","OTU196900317","OTU196900135",0.256981189242354,0.312,0.12967032967033,0.275118283574929
"424","OTU196900318","OTU196900135",0.256981189242354,0.596,-0.0571428571428571,0.841947457210824
"425","OTU196900319","OTU196900135",0.12394088673829,0.885,-2.94428279149182e-17,1
"426","OTU196900320","OTU196900135",0.257831462459772,0.299,0.265934065934066,0.28302595743432
"427","OTU196900323","OTU196900135",0.408327221417673,0.06,-0.127472527472528,0.471635467959539
