"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171002_01501","IE_20171002_01801","IE_20171002_02301","IE_20171002_02501","IE_20171002_02701","IE_20171002_02901","IE_20171002_03301","IE_20171002_03701","IE_20171002_04001","IE_20171002_04201","IE_20171002_04301","IE_20171002_05101","IE_20171002_05701","IE_20171002_06101","IE_20171002_06301","IE_20171002_06701","IE_20171002_06901","IE_20171002_07001","IE_20171002_01401","IE_20171002_02001","IE_20171002_02601","IE_20171002_03201","IE_20171002_03801","IE_20171002_04401","IE_20171002_05001","IE_20171002_05601","IE_20171002_06201","IE_20171002_06801","IE_20171002_07201","IE_20171002_01701","IE_20171002_02101","IE_20171002_02201","IE_20171002_03501","IE_20171002_03601","IE_20171002_04101","IE_20171002_04701","IE_20171002_05401","IE_20171002_05801","IE_20171002_06401","IE_20171002_06501","IE_20171002_06601","IE_20171002_07101","IE_20171002_01601","IE_20171002_01901","IE_20171002_02401","IE_20171002_02801","IE_20171002_03001","IE_20171002_03101","IE_20171002_03401","IE_20171002_04501","IE_20171002_04601","IE_20171002_04801","IE_20171002_04901","IE_20171002_05201","IE_20171002_05301","IE_20171002_05501","IE_20171002_05901","IE_20171002_06001","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M+H]+"
"3388",3388,804.073617183049,803.99044394489,804.090634886086,226.576994400024,148.984993438721,263.203994140625,41,15,11,10,3,222488.147770538,218435.984596645,1995.66019435413,173099.642948771,132185.423116854,133777.454448037,158869.670978934,74329.3266043765,139783.646106813,108667.613805014,123502.996129567,1508.18258162468,166855.083018844,79000.3244424583,39058.6341108941,1771.31164151231,201851.561386764,66792.4186405415,41541.1337259528,44228.7174567394,47973.4200664675,45981.1070998013,39339.6637485246,42730.0484593132,42970.5021563452,37829.6883632094,42473.8830053038,44391.159654925,40638.6093664068,28721.088125892,31752.1096854843,30335.2963426709,33929.7303873149,9624.33019442344,115821.899728556,74989.7469567547,939.05155160757,78029.1918143537,799.046865726139,43871.6584164649,15017.592620071,6871.6497244766,2246.64894251112,30672.6365091477,2217.0138325578,1679.34334818493,2840.32890009508,2110.82620216214,1422.15096725198,80251.795571926,3349.08557946927,1581.83461777271,2227.31439426169,2405.32431358017,10286.2842709851,4166.4472433901,2144.08592680528,2235.81783832184,"","[M+H]+ 803.067",121,2906.65660657145,42736.1757366354,0.06801396139149,3136610.34649775,TRUE
"3445",3445,817.301028033694,817.081447308252,817.309109517574,226.577996482849,130.078996162415,249.199009628296,54,15,11,11,6,198208.241939162,164908.120517505,1440.54501629147,124166.111849982,105641.426286288,100961.828263778,108471.355664462,54623.9560384245,93828.1514019007,74552.5351671885,84237.2694084502,1096.75423589621,90656.2442203784,49498.2837232478,20516.7483223527,1453.35227110184,101271.813212052,40216.9853398561,35668.3981067568,33399.496692765,24582.4756621309,31003.6266313502,27007.1384699334,26404.1149125081,22909.7516493034,20661.877110239,21699.3339882922,19719.9190734839,17460.3785390106,19028.15479685,71996.5980157908,27467.8810880147,1061.33505016909,206152.935428303,1357.09532543924,17980.3741357313,130183.97991372,11111.088696652,41399.2577624833,121262.84582462,20630.7611310293,12442.5433518779,9172.93220734969,8759.65238199569,2180.61552099464,14018.4933254968,2023.02237256853,1998.4481653809,2197.7251772665,51709.9918846283,2983.67802625379,13383.8132561397,21252.4818525703,2335.2005678455,28193.4929375883,4702.54325973515,2188.768082232,42380.6507074926,"","[M+H]+ 816.295",121,5853.42396315855,25501.5009850703,0.229532526990682,2587822.59396031,TRUE
"2128",2128,522.390521153366,522.351464415598,522.459960080727,738.536985778809,737.070018310547,859.434013366699,64,7,11,0,16,4557.7012040959,14373.0424721641,16541.9916927256,8947.60598123074,4206.35222487725,5574.81613582508,15373.2525626721,3231.27024187396,2682.81848004231,18285.1167875808,9960.11844805861,4393.84046256542,5860.51388984648,12715.7274771482,16266.0299188807,2403.63516360063,5331.1266644236,11673.4357116446,1259927.17750733,1344749.0900839,1293281.79313364,1289829.33871408,1270230.21157079,1268946.96776483,1214706.85436323,1190330.29558098,1178084.05269618,1148353.48450318,1188805.14277075,5853.98669185383,6415.74758844078,3823.95394914597,4358.04299702309,3269.54571092129,2068.95788884328,11690.5053097308,4793.0579855202,2854.38286080509,2969.2239892712,1933.2747074355,1719.39965513721,2360.68786449648,1575610.04875638,2276970.98427464,3650115.70995733,1641442.90782303,5022713.65253454,34398.2902703434,308378.779758398,31675.8279577866,2615708.84833407,1919106.64050596,3290547.75528268,2686106.81963599,32686.8946322054,5162418.48298202,1337047.6396777,37385.9042290598,"","[M+H]+ 521.383",125,60331.4203703956,1240658.58260808,0.0486285439170287,45486048.7580189,TRUE
"4440",4440,1012.59519849075,1012.59383137312,1012.74470378396,542.685488052368,520.19302154541,544.663971710205,16,0,0,1,14,425.174096377566,324.82183049731,297.067198671401,155.938889276981,624.387570368126,353.204520498775,375.045499291085,368.957734668627,306.244917158782,306.003955013119,206.563930438831,304.892271304672,442.346639572876,177.9345703125,337.945974480594,336.495049580932,327.854780266682,216.673108046874,7301.44321177155,5094.78460144717,5271.07999437336,4574.72021556133,4183.56403403878,4471.87812334038,3681.37283991277,3829.54030759633,3588.52209539576,3390.43248740956,3423.48283986934,349680.200019171,381.593204548375,177.17311510661,1203.40224031955,400.935950588714,367.483150046691,242.475858461112,226.555786132813,204.283218074776,130.319049072266,302.843149956688,178.511853173375,275.640918862075,59345.9272656488,104227.345309546,79875.6769269066,12541.1684668064,89344.4931294232,50604.6032490378,4473.48444821934,62384.3893070051,100892.255976842,16957.9798700195,62091.8681446353,34083.21678906,52278.1986408042,71355.6343676995,11856.1166831404,49551.5801920691,"[298][M]+","[M+H]+ 1011.59",127,1148.92261555023,4437.34734097421,0.258921046126171,1270333.72956692,TRUE
"3825",3825,889.626139656245,889.594320712112,889.731512712395,165.297001037598,154.699000587463,278.980001678467,84,0,11,13,5,483.413193746828,710.429920469232,1821.74374170814,1270.97374990067,576.57175512399,591.035247204395,1140.73192853574,705.99643299382,685.211540918531,1442.26472203061,521.032630032219,890.6322588113,816.888992715361,573.619906973194,977.146500945291,764.964114509506,593.52495228256,459.790998047683,127758.93589036,143369.254118043,129791.187259395,130202.998393312,134415.80497426,129839.323969895,124014.268334557,125072.652551528,125905.258614433,124071.568223515,124939.823427204,249313.410614764,232235.779537684,363806.433745906,600332.721750731,155052.415855231,1124482.90533283,769384.693118637,242158.528552316,745397.918253707,146431.579112671,187039.551697806,290937.948450381,320728.136266589,1737.24995988142,1264.62952504099,1743.47251700947,857.859743224421,1254.14023331689,866.767674083422,411.29835482281,7897.06834057532,1819.39128407213,1209.21558904182,1483.64568999117,17151.3886374794,14327.0726177876,89832.8842944279,1286.5152691624,12850.7010454312,"","[M+H]+ 888.619",138,5751.03963672409,129034.643250591,0.0445697333045306,7017702.37140805,TRUE
"4980",4980,1150.12751074931,1149.96139235354,1150.14620059318,164.842003059387,141.929999084473,290.382997055054,32,4,4,13,3,6687.25059210323,26697.809889673,507.110275838058,20812.1063334786,102.474270629883,304.103174162889,469.814865655731,250.518096923828,219.461502141692,344.847959717348,185.166194811308,209.538586999988,481.631690222002,329.799492608756,444.39076614981,371.292834404442,341.044426595327,8847.92958589127,7934.34885942936,11156.7369837098,14246.6221541315,16862.733335495,9113.14680975233,16454.4704784312,12298.4870809745,14399.3734318581,14568.6786048942,15125.2907514373,8037.12267418237,57823.9554939602,58353.6123418267,41639.5545716677,39126.8944310211,19726.9808276838,34372.7556116134,27974.2994351406,53957.2906619869,170463.862456651,14375.8962692732,50116.0466820854,15405.4134874876,103128.538480913,460.721233397826,47978.6789768789,815.98830899529,327.985734490212,527.169819645002,400.727294676472,196.96692090616,68480.6878709269,17306.1760901141,236.446066965582,190.624508055788,504.890298021119,425.373030720796,1222.79411455686,286.294077443937,389.2285112674,"[353][M]+","[M+H]+ 1149.12",138,3254.50596939905,12745.1828331178,0.255351846420152,1034019.15531068,TRUE
"1472",1472,397.348419188782,397.212713386033,397.393490601942,778.288994750977,612.123012542725,850.004997253418,242,18,11,13,16,763198.909525047,130145.325164236,271043.310930037,37218.2277265191,39098.8944506498,802192.597135305,774738.259698608,8597.66857577177,22798.2337283669,12280.3046220923,68536.4114143451,35979.6586762508,742280.220825576,36669.5852663275,153911.017340305,12638.3226630539,61106.3600757346,30416.3015657081,417842.937172509,455616.812897578,388912.895348871,399433.201283972,357197.641400278,338551.4822115,354033.05355791,349802.901394767,334083.678068844,331617.587975174,315513.564629473,788138.855258301,776458.517549001,697060.160424002,860422.709249223,710620.877157459,679306.975352852,763504.004222295,56831.6837241501,635542.884957232,601367.224229031,594162.830421422,596651.548774838,614243.074362716,184189.650432497,1111817.72179139,429250.379015998,1177530.47579447,3190262.30787025,1441116.31513171,210919.156205484,415608.073096802,283659.620969493,665275.180683812,74770.9505394101,977369.26355429,1278099.77947406,128704.702765122,137907.464042313,327026.068397584,"","[M+H]+ 396.337",148,42805.0384886358,367509.614176443,0.116473248147693,28453273.820772,TRUE
"1924",1924,481.473843664635,481.471674101288,481.475165872188,831.599015884399,829.834995422363,832.338025360107,36,18,11,7,0,89775.2489111479,84841.2878697647,750135.099295296,509184.293279496,206442.187852732,75528.8011863548,436342.324004374,105153.62410262,67069.8076993413,812869.004509386,502498.890763894,70487.8618824016,344519.301244119,151280.708799088,639237.000214837,207766.784025744,234284.578823198,485822.77837065,142400.554904957,135624.303632575,125674.391421771,115620.285543881,122749.734197957,122155.332894623,104924.44671313,104067.553639977,98969.6062127128,100900.832595637,95314.6392237099,620396.204902638,215253.526151575,84237.4037560076,4094.12409244105,11496.4925451865,7153.6622310942,4503.81784400716,1176.87502180878,1767.14555384126,12174.7347174988,9602.70971882157,12880.5610355651,94441.923832588,1831.49798588455,1755.31274171546,2154.3885681246,1242.04686231414,1478.05063689826,1286.40446280781,1261.37992143705,1512.96069994569,1581.34688854031,1553.28898655716,1269.3596661184,1180.13228952512,1560.78930504455,1632.40863631043,1466.76887066662,1057.35658129584,"","[M+H]+ 480.466",154,15700.2979242349,115309.243725539,0.136158190071951,8144643.93832163,TRUE
"1743",1743,447.345503943261,447.218820009377,447.43052258651,761.029522628784,631.159000854492,856.40499420166,170,14,11,10,16,13297.7271152536,12475.1182231002,21655.2263836314,11828.4565700591,13359.1820838675,8281.66919250573,4944.61563547452,9814.84930878505,2572.17550672218,14789.9817135573,12469.0291763345,12761.2235172149,5297.00682219118,11573.9411744277,16040.9424813896,10562.7674283832,8111.72872021794,8180.21739537828,27511.3821986765,29932.4459843338,35046.4314114768,31292.0967688731,30466.508260997,23324.6381793022,31293.1243940511,34090.0213181295,31452.4338394911,25988.0653757136,20596.3507569395,9260.89988644794,12947.3046738133,13186.7158230208,3195.79602862398,11424.4921855256,13667.9073966946,9974.24328395476,11494.4302882394,9812.47867913917,3947.71410161919,2715.02876509064,12649.3997736515,10170.1074147081,135075.682488879,115194.034191508,206019.255873887,638629.430508039,68787.247338295,86968.9450287446,21445.9661785513,30737.2255323746,167700.391138286,12048.245539315,77268.9772745425,166765.150889926,23600.4753387999,169606.815563107,25913.9752421379,354172.616262676,"","[M+H]+ 446.339",166,4424.61094519059,29181.2271352713,0.151625252929907,2943390.30962608,TRUE
"4373",4373,993.89368680356,993.878521966673,993.99236201128,324.402994384766,252.464990615845,345.202013931274,45,0,11,12,6,1756.42334266109,1762.3965738439,3098.20892349041,4567.37052738356,1639.0521461824,2531.6479423369,2739.79192432125,1216.26109815203,1211.34895440967,1125.16696997484,688.6793499263,6038.1959040463,6810.81057323515,6682.71109567955,3751.27785904643,1380.33000180312,1725.34286714921,913.735645371489,38595.2115836204,49206.6510342085,28792.4972948246,30694.2488635438,46851.0713537643,37068.1155323633,26028.4913151214,23086.1031969863,38820.8400186212,26373.7844959621,24350.4553995441,218077.248356745,139942.857409671,145163.461223312,10877.5455015421,71307.4472830631,112656.379452366,104606.028224497,168393.825373631,93365.4998958588,26814.4616005826,60771.3523804893,97332.6419325725,77417.4946173728,1787.08760530265,14019.7095732282,761.848077543757,693.590348437428,1738.89424339558,2102.4992056191,1404.81780726632,17691.8259421829,13284.9656618305,6805.56004385153,8132.82075955532,9263.81542011164,4424.73046394686,11140.0967354961,4963.87642067671,1590.31214962229,"","[M+H]+ 992.889",167,9058.62344388865,33624.3154625964,0.269406925293853,1846038.91549734,TRUE
"4364",4364,992.877881295107,992.87487901771,992.929532202185,324.295999832153,323.143013458252,403.891995162964,20,0,9,10,0,1076.64622704888,1260.70342502133,2168.31193836711,2523.28259701349,837.719963649195,1424.89015979726,2313.08061781932,887.116953766989,1194.42777642879,883.924090756442,645.41006088477,1987.8160012554,4482.81841353056,3665.86069329455,1353.96772907319,1227.30774457228,1842.71731028503,1345.7993134609,24183.0301025084,23146.1123755351,24662.2523793206,18925.7195817583,20464.2402650189,20256.6955814085,21514.1314558523,15906.2898117723,17740.9569087726,17615.685955137,18023.4079596447,179915.029400517,4593.54459322278,62055.5967050987,7863.11158511178,59137.5907533104,96004.8121285066,18098.9915627891,134829.073081186,80602.9923030662,19225.8107486633,46191.4937973511,32503.0367517415,59661.0171259474,1851.01316090037,1256.89882639186,1165.56539341536,1165.14681014791,1409.47063525394,3211.7912611713,931.1806048314,3883.65947243571,2914.70833044499,2938.55463607575,1493.36390717124,1693.95381827856,2058.18409867461,4316.13068427637,2742.98171910102,1619.17609538714,"","[M+H]+ 991.871",167,2894.36474224145,20221.6838524299,0.143131737364871,1088894.20338322,TRUE
"1480",1480,398.388677992935,398.315363496995,398.391284524747,786.517986450195,691.989020080566,807.1290234375,109,18,11,13,16,76343.3853204472,76315.6690285541,80241.0023309011,102255.424068882,77432.5452565216,77390.2824640274,78842.2477740959,74438.5386092479,70035.5435976642,71154.5774532482,69242.1825732887,70468.8129936457,68435.5472255005,82077.337746252,75721.5389514808,66790.8589397091,72932.076198405,65793.3175804404,83816.7520349147,84960.4875203222,70435.1396941929,76665.9673370644,82250.8355092663,79933.4939787397,73484.1345924488,72023.641223524,64197.484974016,61582.2690262388,66046.8202771735,87370.9266980427,79259.28712542,69792.9021136309,84528.0159369344,73618.6410975922,67305.2761674256,75236.6287462413,80568.8301844577,62891.6561188516,55638.9812456608,50131.5069803386,54491.6183413239,56121.8320713378,59637.8681956117,81765.1775124545,67525.528093423,22899.7960105504,56633.3072654639,65899.3159741733,24406.0363255441,67995.8940912271,51072.29640726,64128.7902968377,50155.0182110514,65202.7657564357,63794.3296379875,49560.8487335746,67668.0374545511,54093.2836144102,"","[M+H]+ 397.379",169,8106.39409353718,74127.0023789001,0.109358180330851,3980702.31068803,TRUE
"2512",2512,598.285745047025,598.284894780583,598.288433343682,293.530994186401,292.705002365112,295.549002304077,13,0,2,0,11,478.41325187417,636.476828459118,746.914390411361,456.637558151436,399.99989297986,579.806949670826,658.494312018156,354.483141521258,401.165210613515,450.824362054467,482.067386901006,442.800068655983,613.380503228733,290.484533604434,650.152521751821,511.872772067785,478.334558044693,341.648094645036,11233.1053473987,10810.6540892827,8623.13796294853,12406.5410609841,10607.1848363216,8202.2448374033,9393.78731679618,10143.6805071421,10176.0456079021,7808.1701720506,9421.80653688312,515.778252843501,467.401487585157,666.242509106174,492.482933574955,532.298213794827,543.203706135973,382.792334313771,316.742611629223,280.352087832455,222.288839258387,355.883424400086,453.670529395342,254.845061346889,40104.6068131523,24951.7876739932,26877.370092491,25053.5879120976,9484.45728912391,10319.9772302024,9366.66109534912,40116.2452509487,32493.4583847364,12015.4666733444,8563.00303876932,10039.0274977125,5417.37469133735,2222.60573470865,9935.11241447926,18540.2210208401,"","[M+H]+ 597.285",174,1374.69375244756,9893.30529773755,0.138951918603172,408785.25941627,TRUE
"499",499,237.221260090267,237.220057076007,237.222262373378,608.357504348755,593.176972351074,619.957998809814,62,18,11,13,14,85415.9628189728,76583.0554354191,74511.2098595779,63257.3315602578,63722.2134068608,62260.4260143125,61115.069046868,60030.3469822928,52956.6292852083,54180.8301038574,55497.2231409512,50162.8955468163,48210.1290157938,49821.746318625,51524.0170329064,38063.0038333142,48791.9673954486,40867.099313857,103779.930293339,86103.3379559126,77128.3894327877,69483.0050133839,67394.8428239115,64460.9874377784,50379.2848289085,58795.9228463396,52740.0994946635,56956.2468499294,49144.1822637543,81259.4218802098,73526.6140473261,64532.6916229445,61370.6695970148,59321.5616871044,57019.7873998247,47004.9619848374,44208.6062237184,45025.375134463,40589.8704632418,43522.8055073507,44184.3998596538,42962.7153112888,85505.7199354097,86529.1189956013,95320.0692733492,71561.5814932267,137069.458814221,187883.69065661,69786.7592804432,77163.991815839,97889.8037075764,60204.2483252508,77236.0352682299,77845.2305317973,66281.619844283,63850.3795990138,68405.9687251491,84560.5262609385,"","[M+H]+ 236.214 [M+H-NH3-H2O-H2O]+ 289.264",181,16732.0751013896,66942.384476428,0.249947402266218,3884961.06859797,TRUE
