"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20171003_01601","IE_20171003_01801","IE_20171003_02301","IE_20171003_02501","IE_20171003_02801","IE_20171003_03401","IE_20171003_03601","IE_20171003_04001","IE_20171003_04101","IE_20171003_04801","IE_20171003_04901","IE_20171003_05101","IE_20171003_05301","IE_20171003_05601","IE_20171003_06201","IE_20171003_06301","IE_20171003_06801","IE_20171003_06901","IE_20171003_01301","IE_20171003_02001","IE_20171003_02601","IE_20171003_03201","IE_20171003_03801","IE_20171003_04401","IE_20171003_05001","IE_20171003_05701","IE_20171003_06401","IE_20171003_07001","IE_20171003_01701","IE_20171003_02201","IE_20171003_02401","IE_20171003_03101","IE_20171003_03301","IE_20171003_04301","IE_20171003_04601","IE_20171003_04701","IE_20171003_05401","IE_20171003_05901","IE_20171003_06101","IE_20171003_06501","IE_20171003_06601","IE_20171003_01401","IE_20171003_01501","IE_20171003_01901","IE_20171003_02101","IE_20171003_02701","IE_20171003_02901","IE_20171003_03001","IE_20171003_03501","IE_20171003_03901","IE_20171003_04201","IE_20171003_04501","IE_20171003_05201","IE_20171003_05501","IE_20171003_05801","IE_20171003_06001","IE_20171003_06701","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M-H]-"
"44",44,127.869846452658,127.868414415834,127.870371811216,999.88800567627,999.867951354981,1000.51803588867,57,18,10,13,16,99320.8034371734,99214.2978228662,87255.7262366591,87609.1283282116,91086.8241266522,82880.0596657873,89495.7393999748,86741.1494164704,86474.6393836598,78218.6338046473,77505.7060900773,78019.4539841131,79647.7407740319,59969.8830169527,61906.7389393664,56984.7727424651,60206.4215549119,64252.8485627446,96559.4092407916,95032.7259333646,88589.2440355173,87901.015909344,87973.5238822043,79352.5835093111,77137.84226669,62365.7852866687,61346.318794238,62541.941724036,92861.0176619701,86325.8802418259,88861.2516305902,85647.0878975093,85694.8394494865,85364.7831509712,76474.6127068079,76101.8285325612,62696.4228720739,60780.3661411771,58547.5292633101,63703.2731003221,60266.4670110047,97741.6709916176,99944.9473020326,105682.48053206,92507.5553800582,88257.2831848583,95024.7642898257,89944.3014214039,91037.7424376962,91838.9727765054,85619.127346992,81590.1020944118,79794.8724167235,60829.1755934395,66295.5511070264,62104.832727575,60633.8151949671,"","[M-H]- 128.877",584,11130.361644439,84364.0162579865,0.13193257194397,4557763.51232573,TRUE
"219",219,205.839026313816,205.837498108904,205.842721952069,999.887052307129,996.711011352539,1000.52103851318,63,18,10,13,16,66898.7979702652,51768.9352528325,47376.5834850286,56139.4688044746,59912.3462458815,46277.2223997116,47131.0032376221,51763.0739243193,48399.7299747808,46420.6923183426,45406.0027275483,41745.2031150312,41609.02793814,45844.4683356477,51456.14260979,33360.2287890017,42925.4403251078,39542.4631687626,60902.0216592135,78466.8291999749,42466.8938099096,66598.5378639056,46753.9604606107,47357.280196622,49639.6491533518,38536.5787275657,38482.7814938193,41045.6025801362,59988.1418321058,50255.3699193682,51187.3623674257,57387.1836856237,44664.2583314116,38834.3486755341,44177.8507300336,41897.9753050536,37440.116279684,32047.9358235002,38029.3999296427,43553.6231655966,43938.8666224815,49458.3881564364,62828.1333510635,56136.2210986018,53116.1616856711,51270.2143122107,57047.1091057225,59140.2956854552,46871.3268552508,48151.4400830865,47842.8724674593,46365.0749607012,41874.2995619774,40959.9514067452,38003.8449085961,37575.1932765257,35067.2016058969,"","[M-H]- 206.844",584,13588.6294961837,53840.2188838942,0.252388080469869,2729337.12695626,TRUE
"115",115,170.870541863727,170.868981869436,170.871443164985,1000.51703308105,999.890011291504,1001.15098144531,57,18,10,13,16,36707.6455586704,37850.3986156519,33444.4544249177,32214.3254823367,33604.2749127273,31812.6753973262,27847.4783937207,34513.7675915658,29448.7330408767,32588.801739925,33195.4948882147,32466.4007956854,35972.076423893,27225.9822387943,28319.8252510566,29448.0001839111,22095.5794323151,25718.198313607,33536.223671888,36206.62848676,35004.2025949806,35113.4390493482,35457.2538227588,35144.9579083594,32951.2605071347,23173.8497323839,24136.8233223259,28024.6698356296,35070.0330741916,33734.1770279983,36494.6325122291,32458.3928595632,33406.1049784183,37665.6736740272,33885.3535721032,32100.7187280093,25855.4805767722,27307.9661140692,29899.8766943812,26888.2836946967,27945.8337636407,37529.7289658067,38419.9167873059,36404.8337605782,32128.791550152,33974.2914974998,31001.5260438505,33880.858937935,30822.6150840664,30406.9501389004,34875.1854811236,32897.3570215702,34947.0830305173,26979.0656559635,28183.7826517224,27168.0749336723,28214.201800704,"","[M-H]- 171.878",584,4232.71107521431,33323.4769717017,0.127018890580017,1813770.21222823,TRUE
"866",866,354.228335219926,354.014821501692,354.236102418494,378.467999801636,221.832996368408,392.641008834839,48,3,8,1,16,1220.50324229524,575.665882303845,1497.95690138332,3363.05093573752,1292.68562608904,613.362525148317,13142.6567159376,422.860419940203,19379.6556458688,517.493144869804,16909.1993067164,3811.45701049827,1037.70206071596,802.72918548435,3268.97880792432,1205.75880037328,1736.87888410368,690.138589957729,23554.5015025624,24247.9915507705,24995.5292742248,25940.6679302545,21553.5822248148,26163.0673568328,26230.0007120201,19683.5017938798,213.245726444758,178.999242033344,196.432822261006,424.329586882144,265.021511731204,464.958301848599,500.845768140895,370.995154674564,284.621673314699,13191.1117616438,159.508144400182,165.326987366591,787.581818130133,227.74294937402,238.523440630973,73010.3145079841,27373.2390561327,16162.2404205799,70006.4514895901,9500.84891093895,21224.549439298,23128.5659150372,19969.1078306176,27059.1486438364,35362.4985872651,62522.2331933286,10761.8910269737,14797.969146472,83079.4091849774,63096.8201633915,16049.4707446266,"","[M-H]- 355.235",597,2368.51713547739,24046.10529317,0.098498992107056,854631.579180634,TRUE
"560",560,293.175011229177,293.172899109968,293.211393775187,390.756503448486,377.76099319458,430.494001846313,46,13,8,1,15,9679.97798049024,15529.583402162,10202.0020208694,20975.9696164357,16148.7466767048,34003.9685206395,27207.2285897471,20487.7724297494,35439.0201830743,8562.95935402717,15451.6549393162,7769.28103198111,13642.6110262051,6197.08311345801,7947.30181941018,8206.08487684408,36901.1332960656,33136.058271302,16345.4499536991,14805.5910823205,16772.0525588086,13287.983592432,14582.8632192249,14923.3892052035,12017.4725632668,10544.6749792099,2378.94585329294,3140.9416742858,7733.26659433963,7698.26708113309,3332.54930079309,6289.90288967639,2832.86619792666,7063.72228716128,3425.5958346253,5276.02023193879,3367.96096904948,6679.6350631183,5713.17993197916,4902.89230722003,6797.14333295971,14518.1515320875,19864.245260916,9406.75252015702,53307.9726818915,14155.0822411211,49962.3561712867,52309.1072564056,5669.25408060849,8228.62714501563,29265.9264665376,46883.0088586807,20887.0072813422,10305.8369847983,22019.4908277132,29160.0537224978,10268.213651187,"","[M-H]- 294.18",629,2111.15356755057,14159.9346442707,0.149093454213419,913611.890534393,TRUE
"2444",2444,709.395583948501,709.362233813417,709.396884232636,695.127983093262,695.101988525391,726.072006225586,13,0,0,0,12,1434.32525846362,875.975358223276,792.182721818797,1752.2479400754,805.388685707535,1534.27478156771,1291.50814489807,844.650980814127,761.065215907991,1279.9820023195,836.905704299919,1897.20712084025,343.00525071146,547.659484163858,2514.4286022644,873.589122141898,731.263929682784,658.477208772674,5922.33887463808,6139.87033413776,5575.53334982055,4677.59365364909,4400.60636450909,4251.60969257355,4491.14271721244,3335.80294504762,965.735832822642,443.787349205464,785.831484426345,1206.16588678211,635.067128857132,290.158654745668,616.896924536675,735.616175710623,1291.31432052702,897.965811719187,338.024212989424,723.536042621625,624.928305430072,739.201013304293,1124.45816025138,11072.7274393386,19076.4828754822,25809.1270195646,3730.34593600454,9732.9357349053,12636.6766037579,29693.1381803714,21580.8931443093,16331.2572006555,19903.8554772415,4903.22789645195,20356.2125044386,2835.26323988009,12354.7434289084,13778.3707055263,5749.36132006454,"","[M-H]- 710.406",639,952.544848370167,4849.31224144852,0.196428854431868,299531.941455092,TRUE
"3260",3260,1186.82119537769,1186.81381601217,1186.95726232352,288.710998535156,245.474993667603,290.024990463257,40,0,8,0,16,173.424577263546,63.3672960069444,236.337429470486,132.65191047261,127.575046320756,102.369832660899,183.938883540634,302.402888382578,213.770177507152,182.345896754414,171.845661064299,124.426086425781,177.848143260823,190.924207978158,145.398820295464,173.084742227155,1682.15650541591,206.795250786675,13016.9308096189,13959.4374379155,13336.4398932934,13867.5701888526,14160.1284266459,14525.9763475321,15243.9704868654,14262.0078777349,35.8250427246094,73.7944918182782,169.201895787846,215.88291011285,321.808716196153,198.105468098074,140.091081407335,180.583297689445,455.305807872986,110.589595377342,187.216865002281,235.944640346699,230.279274024069,180.769497951803,104.696065266927,11469.5497089403,24736.0128076372,14380.428291332,36178.5119835884,16009.2329383418,15826.1433408689,31907.5768588318,20595.1440294384,24804.3241921954,26055.4939989257,9838.2505590953,26595.5801134009,22610.4426757575,14135.7710359198,40173.210133008,19005.4410103551,"","[M-H]- 1187.83",649,689.407821746545,14046.5576835573,0.0490801972467286,474124.333151606,TRUE
"1472",1472,472.760170296253,472.758738704605,472.761271050605,1001.77803039551,1001.14797302246,1002.40702484131,31,8,7,6,10,8322.11967076873,13215.6611106889,11812.6373951674,12645.7667639852,7166.4752651751,8928.07712383568,13556.9540441871,12989.2122608572,12761.0402658582,8985.74437876698,9768.63431847344,8190.88037014008,13330.7620314866,9945.70766620636,6294.36131459129,9528.784347561,11860.4593865275,10253.8526301563,10119.8499006246,12038.5582425984,12958.3095721155,9550.71008577943,10462.7238014936,13421.9992603719,8551.31231975657,10385.756138137,10887.8956527382,6631.03086397052,9737.55587638356,10412.9889828097,10282.9098242321,8822.05415166914,8990.24276592684,13035.4151415825,11669.1705498219,8339.54095082158,9676.62373362482,10407.6000549316,9980.2118850708,11188.0408698857,10985.3639638901,10499.4582552044,7759.57875490189,9247.48932034895,12723.884995,8851.53731086037,8754.43412022931,11348.9259311793,13551.4899495363,11334.5123798121,8442.6911017965,10756.4923343016,13527.3283305705,9794.48099359274,9573.45312388837,10274.730237025,10728.2946262628,"","[M-H]- 473.766",657,1702.27519814619,10936.1524151096,0.155655767543463,595261.776697179,TRUE
"989",989,378.776869239277,378.775524639842,378.777846286344,997.373975830078,997.228054504395,998.026024780273,48,17,9,8,14,21048.1430801377,27866.8875559978,18884.8586745642,17999.7934303799,20365.1823683908,12706.85994789,13289.4848474845,14961.5132527705,15669.3493958842,14254.3716894133,12567.970743637,10079.9104263783,15745.7382554696,12610.9735598982,11404.4245081312,10271.8394102119,13316.97065136,12245.7045668028,22656.9400471979,18583.5589642357,18074.3034013886,17429.8509204313,15692.3815856874,14302.9212793335,13816.2266031001,12156.2118502678,13875.130125199,14241.5370907744,20246.6875801129,19264.2283799015,16434.5717604551,18149.916537635,15985.2819374856,15992.0900897343,11418.79307981,13496.7637875259,12315.0899247411,12722.5654168924,11271.4680852768,9595.56593227386,10819.0873421077,20437.7897080655,18299.3722102525,19818.6767357737,17747.8868961456,20550.1613943139,18440.5996340036,15057.7037515305,12531.3162605837,14202.53224353,15164.1924834251,10861.3700651005,13439.1102299038,11249.136069896,10343.0335870311,11546.5615473688,11785.1120755479,"","[M-H]- 379.783",674,3318.33180792117,16589.0493314553,0.200031463022364,865305.702978842,TRUE
"545",545,288.776420279304,288.774993986703,288.777505156332,997.368975830078,996.743953857422,997.522032775879,55,17,9,13,16,16583.5451704025,19352.3027228763,13605.0774478354,14844.4826914929,17085.6855496108,15286.3116830375,12239.94035393,13949.4283000504,14594.9641568422,12792.0225253329,13643.1075138918,13381.8529988639,14451.8584655598,12310.231229011,9587.61442436278,9716.00363194942,11064.8613091707,11781.2337507733,14504.8413398713,14141.376632452,15110.6733000775,15558.4676127434,14414.5084694028,12801.9856843574,12490.763371439,11040.8763569345,11191.4411121011,11936.8185704201,15699.1899787635,14471.2970057828,15813.8925729878,14219.3453329057,11707.0783138499,13369.092785418,10321.5872056782,11989.2248144746,10909.3505078927,10144.2362797193,9143.10201044593,11381.7066438496,10452.2106508325,15006.2038252077,13481.06484216,12253.8710984712,13618.4206209239,15348.496196419,12447.2874735296,11255.5920113907,11839.4945657533,11635.6201422662,13301.1425799876,9633.04625753313,12050.6065775505,9660.81390662491,9144.96071938161,9054.68130574794,10309.0702524909,"","[M-H]- 289.786",674,1517.03538827516,13757.9365959097,0.110266200000237,729123.962852831,TRUE
"1287",1287,434.707322260961,434.704683070931,434.70951710625,997.371994934082,997.228054504395,997.522032775879,40,12,9,5,14,13186.5740995388,16598.7613061443,12891.4371523191,13536.2838556885,14457.449117305,12615.0197284296,11602.4632381916,10823.5922533133,12446.5531117159,10150.5558529207,11737.482618615,10545.4245947053,10532.5186136272,10742.6622998178,9037.33582402766,9373.04529361178,9867.86634072661,10447.0358089854,13953.2894305276,12426.5782316158,11666.9719851443,12879.4317771518,11408.2289144397,10215.1747573949,11039.4510256201,10022.9562453105,9488.87338477032,11026.5033701062,14001.9443734416,12491.3341835439,12483.5133544977,13263.2156407833,12265.5895799398,10157.0085213482,8935.78609979401,10269.925002208,9933.89659337203,9719.68956377047,9395.22864803672,10767.4388515353,8338.17614232302,12498.5082009807,12503.2139119506,15280.092828311,12043.8182268441,13419.1035273671,13382.6924793554,10584.9387601465,10804.9355995953,11441.2911260594,12914.1064522555,9637.91285373348,10767.2482017428,9624.33401424438,8714.51029998134,7713.47498501917,9386.19171738625,"","[M-H]- 435.715",674,1338.22900951221,11701.5102959006,0.114363785158659,647458.639971332,TRUE
"846",846,349.773685796925,349.772172398929,349.901291202333,997.366488189697,987.205039978027,997.522032775879,48,17,7,9,10,11681.2503441051,11554.2759231478,9507.35218693813,10681.3759763539,12912.7911992669,11345.5199794471,10932.5081539303,11073.3785342127,12062.679337586,9389.66353374626,7974.92156557739,9550.24669708684,5839.85504436493,9552.7812905848,7650.02305885156,8122.93466622645,11117.8819963038,9938.65313565591,11230.0536548942,14141.2979347229,10821.6325274706,10756.1749334255,11455.6290594824,11467.8926678002,11706.39797979,11669.6667375505,10570.9416579008,10773.3825610578,12925.5436399207,9940.73782503605,10525.1391983964,11241.0430751368,9898.88936396688,8250.25447715074,7895.59827111662,8829.79449418435,9734.71398752928,9616.1911713928,8141.78062069695,9140.57306996589,9311.99738508463,10421.2434735548,9902.90478024011,12721.420548141,9634.87740623454,10932.7182749985,11898.5020479759,9060.1259970814,9180.73958161287,8882.2192115651,10893.1263846239,6687.22202183679,10077.2362494171,9343.03990875681,8541.40971788764,8000.01927955449,10195.5282633305,"","[M-H]- 350.783",674,1065.17938742333,11656.093186892,0.091383911431078,577305.75206387,TRUE
"2519",2519,758.554582103111,758.534918155335,758.585636047895,870.717972259522,869.905972290039,935.732999267578,39,4,8,1,14,2747.0425504446,2168.72699779272,9009.23303127289,5864.03257849217,2334.83931769431,21385.8800402799,6709.53380297621,20273.4238692803,5834.04566335678,5882.81119084358,6985.00303029021,4876.45549450318,5031.63134182493,3622.99762715399,5796.64591457695,17997.750817438,3720.3293900575,3013.58513145397,24348.000996653,31498.513679547,26603.688127143,23677.2909273393,23510.8771000989,22067.5956589835,24654.5366543345,12545.6880906969,3760.950042665,4378.63357697427,2234.43928986788,3056.6666713357,4383.40560718775,4787.65469741821,3283.82030529976,4623.45490217209,6189.74475476146,3934.27450853586,2956.74617280811,4878.41124224663,5562.31799043417,2847.05379029115,12645.2051652452,16769.9208400931,8692.79232752742,31865.3745201967,12404.9990074805,28698.0382076332,8186.50508279912,35015.7733482728,21998.3880776486,20096.5191128554,29936.7364624242,11697.7412894964,46007.2766623273,26338.8024794332,15197.4346534163,18588.2390916233,9786.06459377799,"","[M-H]- 759.565",681,5313.5782376908,23613.2739043495,0.22502505409519,732963.543498777,TRUE
"585",585,297.826137614459,297.825191426191,297.826807589044,1001.17899719238,1001.11497039795,1001.77994873047,57,18,10,13,16,97038.9841181785,100519.066917813,87119.3899391219,86072.2634373903,96065.0309050502,91136.7185158589,91678.9471409579,90796.8464782045,95350.9682467755,90389.1271029711,88626.6602234985,90401.4115871396,93925.5925431987,74724.9483279564,76222.6543938916,74989.1974840164,79036.9602181017,78973.1580484807,93494.557762309,93124.6716681272,91414.4448999921,92409.439041402,89499.5677273987,92576.2332724758,87101.1984322825,75805.5594635941,79371.2065077266,81264.9769912614,93119.1011483146,89611.5061331431,93411.0362480668,87351.3217754513,86974.5583739877,91088.5725756628,83983.3192662456,90129.8819919233,76142.8869170876,74141.3203692322,73903.0797030777,76942.4643436872,73510.6230813428,94231.2533769244,91820.5600722134,94474.7543736845,93413.1364642434,89742.0328447223,91745.7575342059,89936.3169623868,93869.3481366753,94748.5017366707,93413.5644296883,93481.670591474,91623.1661606843,75446.6976852505,77833.6408054653,76792.4354478833,78232.1439862484,"","[M-H]- 298.833",697,5903.25093953501,89428.2090334477,0.0660110607529565,4970244.43393082,TRUE
"1943",1943,566.381321406184,566.365734014492,566.382861525546,658.311981811523,622.191985015869,706.20200012207,77,17,8,2,16,39900.8027905971,9021.54554762691,69364.2518779784,45153.9530775842,49065.5756835004,166583.669658065,25092.4517442752,38220.8544900455,17223.8800058807,159176.427171996,35054.3619628809,50883.3242114667,6090.83306891844,97471.0647708457,219254.157752631,99881.3522963524,10156.7781535629,171132.001950962,94854.6649399838,99113.0376569225,95936.1133853587,86795.1042036833,82850.0234228285,81470.7467839416,79498.8190284309,56127.362836346,828.423650793498,1121.40075150551,6987.73743327707,43515.9254233539,5172.8799976483,1107.71357212712,11617.4457322364,2693.38680999354,3008.79653391195,7216.31838979572,670.710863724723,768.561456393218,2758.19229055047,668.792189936561,65026.1288484104,66350.4361324012,342670.64712503,247136.950393097,139893.904276218,42907.415961129,279004.813324374,154568.360340404,321622.35028003,239365.845323135,253307.122052142,70893.4462484658,141690.206649065,144591.452749777,263016.975317084,245420.99208376,55410.6049223421,"[115][M]-","[M-H]- 567.391",941,13620.767509641,84580.7340321869,0.161038653370609,5146387.09559478,TRUE
"105",105,165.055236723453,165.017099438875,165.05583827632,142.844495410919,132.409000244141,143.489000434875,42,16,8,0,16,39582.9952659706,7322.91311038037,29602.3044365679,52859.844143859,30638.8022023082,18726.6009626761,58110.4161729329,71539.7764289213,27769.8935220406,7482.68475902559,20755.159758243,39460.0265488797,46155.3145880091,8112.72133863915,60899.7106390043,42410.2309663425,12003.1820315123,20073.6456023552,46498.0589486053,48432.5515035023,43286.8918133341,46512.896649465,44037.956297964,45007.2782030914,45278.713589449,33149.9217415694,200.468808855329,161.175427938753,1195.09653370468,2399.62352375633,2123.99132031655,1840.8093914975,2458.48180685192,2075.2835289506,3650.66467169579,991.902487488863,1148.26168004956,697.410479594255,2747.17656804074,1560.61895273732,2049.76315955631,12891.4053662139,55403.1839898198,60546.694925499,24218.3477129455,12049.710907999,32126.0924998961,135178.696687765,173545.322545066,151513.305247428,153727.812586059,56172.8790196118,23645.8444029745,44331.1417125142,64676.7984472791,217572.384681134,47862.7241387666,"","[M-H]- 166.062",1140,4676.40162641035,44025.5335933726,0.106220214605515,2236473.56443665,TRUE
"1808",1808,538.35393980227,538.281906931798,538.482356510632,843.550000915527,814.497026672363,897.887989959717,31,0,8,1,16,706.675923172385,1553.77292514138,1070.63530783728,1203.80763348463,606.879788000179,2396.51275495067,1422.71909734824,561.88175101846,327.178160030809,2117.86834804155,480.459619551897,533.037042323161,986.096260941898,823.309931065701,1013.0172458201,525.723976594481,871.872349906247,944.29046176103,17453.9680693392,18803.7291045641,16605.0002047676,15781.3818527572,17472.9504461502,12879.1262868916,16323.1480809068,10984.179574376,167.108448274434,208.938889192045,523.069973052272,1569.59725618295,328.268833497539,274.098959214365,4100.888709621,220.772888370874,192.89139342515,9521.39004145495,246.359435558658,375.418148480666,401.925404278561,239.461829035232,1944.47387500107,29990.6110532224,30688.095836555,31396.5264426023,19556.7457833141,29545.0854453201,8951.91820290405,27156.9174754911,22836.5055484421,20735.5979672913,28368.2649857631,6517.47204155847,15057.4872982316,17860.3109838642,20773.0288929741,11068.4241994522,27307.2449772106,"","[M-H]- 539.364",1165,2596.73650063856,15787.9354524691,0.16447600184687,512574.123415579,TRUE
"515",515,283.154694741098,283.152832862389,283.190777923613,299.819011688232,228.792996559143,368.207006072998,45,13,8,2,16,88643.7875342226,16202.487856154,37505.6525241448,50451.8647481641,15264.0638536622,22907.5711957365,50515.4881033769,2173.43009834643,8130.98416535982,41233.7338743469,2815.34809768666,42324.6402740318,27916.6823569447,4343.71432087338,53345.3589901967,14020.0842611438,17840.6382430494,8972.19934166649,100008.224858565,96251.7750980631,94689.6526098551,87763.3406440841,90595.8933106561,88712.8799440186,89514.2660611788,58395.1925617264,362.938140611829,521.75784609041,1533.14550364523,1638.35826507936,998.736872986704,1242.02252209652,1544.2456349485,1719.74897366948,851.673389169986,8253.15211960061,1055.31635213963,876.975128787437,2837.50827830285,813.734068360676,15803.6052234832,385203.116235569,224324.200901304,172062.256401479,135600.875472809,221181.86616432,123466.505899125,291524.948806087,232279.23284175,361131.924397979,229412.847879741,103879.449301076,125726.212277539,39477.5864325184,185851.869244608,270443.358243685,114849.060983061,"[21][M]-","[M-H]- 284.162",1448,12776.177594468,88241.4031360184,0.144786655021503,4467007.18472888,TRUE
"446",446,269.138359163496,269.007378327031,269.139121322403,270.13500415802,195.935998687744,322.145987701416,42,11,8,1,15,38874.4295344781,18770.0196278621,27138.3584538853,23680.465772856,6523.17567724362,14655.9241036315,29534.1636781609,10589.6840709485,7158.22470912337,35747.7010740845,11418.1852398174,28096.1889826655,16063.0305028344,3413.18820711811,31138.0701262864,12092.8792930403,8714.03258634465,8427.68832103083,28524.3010879583,24079.289228227,23310.7820193367,23163.6003231285,22903.4166112728,24447.4774679847,23594.4521158023,16827.1744835749,381.921243934826,292.298598365592,634.183525970472,1259.82030199681,654.348886300411,475.552173646433,1128.195769897,874.932076152946,603.345560771413,719.128168381218,503.240537906066,549.538210988045,951.422837272819,708.219930516822,160928.486903752,128309.091104408,27999.3225099519,23216.5683442392,61861.9349459669,32243.6008911207,7306.92539733648,34021.515055038,26735.4295848235,38635.7781842295,24185.6072176762,63859.1774236411,27430.6823045687,12202.5952328481,56768.0681454688,36126.4374550266,11985.9424909522,"","[M-H]- 270.145",1620,3192.67290146245,23356.3116671607,0.13669422411208,1302439.21431185,TRUE
