"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170919_01401","IE_20170919_01601","IE_20170919_02301","IE_20170919_02401","IE_20170919_03001","IE_20170919_03101","IE_20170919_03301","IE_20170919_03501","IE_20170919_03601","IE_20170919_04001","IE_20170919_04201","IE_20170919_04401","IE_20170919_06401","IE_20170919_06501","IE_20170919_06601","IE_20170919_06701","IE_20170919_06801","IE_20170919_01301","IE_20170919_01901","IE_20170919_02501","IE_20170919_03201","IE_20170919_03801","IE_20170919_04501","IE_20170919_05101","IE_20170919_05701","IE_20170919_06301","IE_20170919_06901","IE_20170919_01701","IE_20170919_01801","IE_20170919_02001","IE_20170919_02601","IE_20170919_02701","IE_20170919_02801","IE_20170919_02901","IE_20170919_03401","IE_20170919_03901","IE_20170919_05301","IE_20170919_05401","IE_20170919_05801","IE_20170919_06101","IE_20170919_01501","IE_20170919_02101","IE_20170919_02201","IE_20170919_03701","IE_20170919_04101","IE_20170919_04301","IE_20170919_04601","IE_20170919_04701","IE_20170919_04801","IE_20170919_05001","IE_20170919_05201","IE_20170919_05501","IE_20170919_05601","IE_20170919_05901","IE_20170919_06001","IE_20170919_06201","isotopes","adduct","pcgroup","SD","MEAN","CV"
"3070",3070,974.419203438826,974.415731200624,974.420855665209,382.795491790772,382.22599319458,383.502994155884,10,0,10,0,0,911.168771297112,526.18699267332,304.998604278546,403.305206912539,450.522507593851,360.422401265456,1452.22663085116,456.324971988273,426.562606270558,763.336633043896,339.28823420289,208.854087986311,396.439198783133,1004.03642934654,709.00198718187,351.21108378961,364.336031996791,20544.5038638543,20918.7911508894,19608.0925566915,18771.292337277,19653.9933958491,24572.0265859732,22958.1680106215,24017.0205973322,23923.0081873757,20868.2442798838,379.848104568198,325.636727834043,492.90804216412,423.906829228093,512.53162693545,299.852578108665,401.269304871982,704.3650631555,232.789801839062,388.696926816367,277.29709453258,293.925107901483,644.466712604626,416.446399182148,391.345990909729,569.807265693089,306.302934875785,603.50951241343,389.807848156022,197.469091904416,258.389470237746,212.506624867965,480.094944232609,261.129595282674,335.885672533025,427.959181389206,241.998959789673,383.534340561775,604.933964571583,"","",1252,2102.45909353612,21583.5140965748,0.0974104163079624
"3071",3071,974.566287093404,974.562030857838,974.609538340478,299.216004867554,296.312002563477,331.409990997314,60,17,10,13,16,31469.5571883201,29924.038379649,27859.1611257859,41419.4291877497,29899.3661528719,34231.6568447244,49261.3303823099,33499.2874801452,26795.0171635626,41420.0050313021,31342.704528342,47091.1477058344,36590.3336061507,47684.2051383946,41695.9476473079,37521.6946998666,48793.0099136833,26145.2579155002,27333.9691824111,30953.0794323189,31464.6309375361,31434.1894072577,34946.1566026293,33688.7253892492,23500.3453490197,36404.9008502596,35790.3665909447,20508.3861590518,23948.1843755747,35887.700410033,30773.4572322297,25130.4051026003,25219.4720274345,30824.1828912769,34885.4918795265,25172.6648107116,37233.4667157533,24532.2393786366,27946.1926242536,23788.4924085042,27856.9645961647,23626.0882542474,22027.3487024456,16865.4272462627,28280.5640020133,33350.9769577656,20433.1650212909,28977.0260274375,29961.3583428863,32564.5369731272,22048.4481689637,24797.0732899002,30052.3295659645,26182.0621166378,37865.5911864804,29792.5841875717,"","[M-H-COCH2]- 1017.57",102,4324.9353137174,31166.1621657126,0.13877022428111
"3072",3072,974.492441190032,974.489225835235,974.628541908167,432.798988723755,377.73999168396,510.18100479126,66,17,10,12,16,85699.6420984715,77683.2910705812,74874.3837114956,72870.1402156726,48805.2376715129,89026.2044072573,78564.6961420635,80049.4786197036,93436.941908048,52152.2679265722,72567.9293409409,92894.2735455543,83648.2058113441,84915.8846495301,78653.8999739234,94019.0028153539,72161.2763371936,83867.0554590471,84856.2783960342,84963.8810982887,90739.924745184,88875.9436198448,91248.7208224583,87043.6713844836,87825.4291312548,89420.7663149899,90695.0750622079,49402.7606364361,91522.673771813,13498.45715057,10714.3586562609,73636.4509011805,79763.44394491,73901.7934989427,26838.644913435,96772.9532445022,91621.7195171824,90716.6558598645,43352.4945360124,94670.0771320942,72388.7985773181,93808.6582160027,73780.677673597,82845.7567315188,81635.5513869412,81544.1483528788,70470.0912720524,85058.2919918932,77875.1389847137,92739.5705701616,90709.2580922247,76174.0982111022,84914.5973119548,83985.8628180921,84310.6196254189,96398.9965710191,"[134][M+1]3-","",73,2691.8905253031,87953.6746033793,0.0306057767050891
"3073",3073,974.825657697012,974.822294483576,974.828515355888,432.799000816345,431.158012771606,438.441013565063,56,17,10,11,16,48763.2052500173,46253.858129704,49183.572651553,44941.7517882624,29604.532058236,55510.161089276,44689.8012899461,45689.0455218846,52978.6070377892,24445.4199724048,42478.8547735708,56904.1575496495,48702.5012978291,48450.2695333119,50042.337789726,51912.8705669893,42214.9625701184,48284.4591503272,50532.0568768411,50803.8832769922,51154.6866673976,51866.2932553466,51952.6365082872,53751.8332382625,51000.8951971494,51461.0288497947,53255.7701820601,31103.3235997704,53859.9718979823,7830.91264799517,11036.8813265257,44263.4329760327,48085.2350935388,44012.4326820993,15565.736309035,61608.959994339,52481.6840142929,56615.7264108059,26463.8838274181,40793.019510607,47205.5492986801,52564.3882763624,35279.6089403057,41942.4520300829,50414.1196857805,48943.1178165603,40858.9049701387,51973.4314828625,38061.9461654996,52442.3673808845,51305.1475085277,46702.5054609007,50750.6613755878,49942.4295402258,47873.8227438635,54316.3005027765,"[134][M+2]3-","",73,1510.55171228638,51406.3543202459,0.0293845329485165
"3074",3074,975.943171340132,975.846055225521,975.945060746983,429.217488670349,428.565001907349,429.983994903564,8,1,0,7,0,280.687232550234,244.245483946754,370.240473015979,678.294217773434,882.554719420709,283.778818873689,558.746651297621,604.412605476938,247.156077387122,14438.5744661267,447.093436035328,179.261767060729,865.6601032709,463.250520399772,531.60953756813,201.28496637661,364.417606746079,6077.42543934435,6879.43580796197,6597.22668298913,6199.39390880316,8084.63081098208,7511.07453476886,8014.66193747241,7899.26840655816,7633.47948781235,8175.65188252134,20671.9824826662,13644.023709124,11494.6024636086,24029.271444127,44778.6147878718,7227.13624742468,21298.5285466143,644.992206941048,10126.7579195052,34332.1058215941,20608.520353589,40110.6566906933,11550.221128336,290.371511218662,289.874600757263,503.906364729887,229.783236485964,327.323192462325,238.90164713806,292.355181810615,218.530885564474,182.316965233942,226.136138760368,264.67033820838,305.212542182417,312.851473604639,241.211044793949,251.082325364405,351.018218682613,"","[M+Cl+NaCOOH]- 872.991 [M+Cl]- 940.978",386,801.685860728008,7307.22488992138,0.109711398349563
"3075",3075,979.580885136176,979.552293975533,979.625816872726,332.641008682251,330.153991088867,343.740004196167,33,6,7,10,0,1935.63162011001,5906.20220921608,3198.16068676362,22746.7139263172,9283.17701142281,1509.63507590909,79384.4279711767,3711.82863475336,3768.47824133653,618.627786473371,3511.96714727767,2337.69744174788,6584.80500256829,31663.934764493,35962.4544785587,43977.8976340676,3750.32292366098,7736.85122858081,9468.84721949045,8353.24595495313,12280.6030239972,11169.7913952777,11710.26114514,12041.9672209742,12866.1493346396,11423.4835848734,10603.6785706878,13530.7522556158,12253.9469216708,19498.3551687263,27761.1177687836,58663.6752279326,13024.5995765299,10317.3647302093,76063.4237946309,33189.9818968233,18056.2279666045,5360.97829996468,190064.380412336,2776.69060618337,556.878626836464,346.77454409293,1237.6514178204,639.201555800624,915.533547199435,1073.80592403135,520.543677305337,700.966975837946,702.462297695379,2166.97583606355,781.025948797663,1227.52691071923,562.343808761073,611.967951190761,884.933368568454,2887.41748472622,"","",28,1716.77276317687,10765.4878678614,0.159470038353023
"3076",3076,981.600399956753,981.566044008781,981.639178189023,332.042012786865,330.153991088867,341.138008346558,37,7,9,12,0,2084.86914092302,5239.34895747621,5592.530174274,39963.4314410388,16453.1885495195,1898.81101222336,143893.331693485,6568.19103159313,8472.57054589875,255.472523969465,3940.25505094696,1360.52891373581,10048.0431845767,56708.4706522728,60184.635671305,63216.8346224115,3524.79662167441,13813.5151610244,20175.4548107584,21430.7551286276,22795.6625237342,18271.5552181604,17923.0156962108,23322.3025091761,19802.6206236599,18090.7012686005,15412.8604352428,43809.5766450902,13379.2744682264,29466.1636459455,58813.7567047141,227826.849754595,24071.8548461156,28914.6291453196,46652.6628576495,71941.3313640584,13274.2532944374,19255.5257975268,158418.147248619,2541.82544640265,476.457903200228,456.385641274575,701.707182931714,555.36703238741,404.146845591255,520.715096349595,501.380033448339,670.789789846965,647.68912226893,2093.06590412464,403.104702867568,942.758659452433,480.419621671151,471.798101080931,527.901941285818,2760.36732339611,"","",29,3040.47743508342,19103.8443375195,0.159155266414728
"3077",3077,982.605377267952,982.579339106326,982.644218445465,332.035997848511,330.78201423645,340.831003036499,22,5,6,8,0,1218.13385011023,2811.24514474552,2963.39352560495,15417.4677555787,7213.49314737731,1232.77410486452,64774.2116994696,3328.8852800034,4213.60308358669,265.917651230469,2411.0486051579,1009.79278534304,5418.88244099692,22870.8645841158,29807.3266397452,21542.060389109,2386.1720080922,6560.53182574958,9505.15670670403,8581.27603738768,9360.3529413084,9530.38629531245,7914.02980328305,11485.313599027,7975.58713523671,9276.74753535669,9645.99052494094,20935.6701369443,9037.03909365255,22126.2392582417,16411.5328062773,106354.439269382,14746.4540862031,13114.8292251575,16181.9944798462,31273.8234393166,3419.52198211518,9552.71127055585,66780.6895491015,1509.74449791424,618.285424718354,497.331060914416,999.934250508249,361.112073076051,359.498571292497,491.991177615186,469.00214655546,318.043834250607,571.71641121308,2427.8239617575,342.617849173397,1269.76363122324,682.519992670231,460.653172470909,673.30771552166,3374.6032885043,"","",886,1320.32829655738,8983.53724043065,0.146971984555839
"3080",3080,991.650858922452,991.540010417428,991.672806779531,334.552001953125,291.282993087769,361.716010055542,23,6,0,4,11,794.108381990597,634.786999687552,963.25187777296,2432.14798945967,5284.12600728357,766.35881798137,6817.63957541231,882.290226126462,22646.3749455145,34158.2098136619,8280.41717579821,966.311831303872,20632.4580390682,14662.3533757478,11522.0551401957,2366.9219130218,1240.94137429175,2062.15267383578,2962.71911442507,2081.60397491902,2955.94510194676,2308.94373082494,3027.98412650886,3413.47554712743,2643.39863320372,2570.90760386065,3176.7592931663,2081.28004904278,3890.98156814209,18385.5706498772,23395.9449865599,8141.82371494919,3147.55069197714,2852.08828876615,113100.266488685,10758.0553607859,1295.65190579133,1084.32690337776,50603.5273003477,2236.04571869448,657.050270628598,16176.7822715669,12843.4458306176,30347.4266713456,12587.6138239205,22948.3376561066,700.033438077662,1050.70672173277,62093.1642011104,1727.12047798559,13569.2941738822,19353.8689536072,30115.4580984167,40695.5396377621,25582.8390058503,2804.18185355928,"","",1709,463.84251552954,2720.38897998185,0.170505952987883
"3082",3082,993.600142561241,993.567070014067,993.678398062917,332.038498077393,291.911988983154,361.73501159668,44,9,7,8,11,2858.44990357969,7708.52808135748,6267.70597858514,37806.0513357483,40222.9247332418,1599.3353168081,121955.215839938,8081.08152605912,17077.427868152,29824.5843797842,6258.51012781262,1968.06978323497,13643.8503661542,45400.7797905786,61551.6695465497,67397.0679185343,4806.38717985153,14646.3408207936,14850.9863493741,20943.8866193936,23879.0277702722,17243.3417244488,20258.8319875002,25971.4009347409,18531.2126022329,17687.8340881937,14178.593234539,23979.3752889069,20082.326843217,51570.5060090676,39619.0457008855,64667.2628396781,23588.6546851723,17619.7249424458,49946.6584115778,97911.5145931318,3427.56560343504,5367.3539443527,70878.3429522129,5164.14408892819,270.669499874481,13206.1732325463,18839.7840778087,20832.9771822483,9317.25461758557,18215.0585062046,433.813605908925,448.770552399967,19816.3634838892,1590.7805514788,16580.8936839995,10754.01791847,26217.7884414596,14055.8090763877,26376.1602399126,2411.94507631212,"","",887,3970.49714304907,18819.1456131489,0.210981796127604
"3083",3083,994.197847705084,994.195521775344,994.201805736461,117.566500902176,117.559000358582,118.19400346756,14,14,0,0,0,7740.4166905101,7989.71774057547,11168.4950784396,39967.710737567,19345.1113259885,34.2460403442383,42336.1659608859,23987.7299857728,4759.40999635868,14735.0462370647,23966.9044489094,14724.6996878851,26498.4349554432,37770.2943632677,51008.1964193028,11443.5708437524,59126.7420722582,4648.21112898986,5639.23910978488,5227.43605697548,5121.2094653641,5758.72014144373,6100.05006983359,6977.63788976349,5711.53450625762,5792.17957593023,5849.96365731433,120.546263083266,168.133459624524,215.564041247695,157.953993055556,109.870740687345,46.7418704562717,182.359233046623,125.548722859472,135.391005132347,74.1627231174045,132.006225585938,52.4240112304688,127.648351033529,46.7347308072177,115.000519257142,144.746549009287,69.6150431786664,56.8653394911024,76.285161230262,206.882385253906,159.171330769857,107.603603016585,92.231524977833,122.813754748653,186.231903113225,177.955295885185,161.640235053168,199.419085979462,90.6242965855636,"","",1325,622.915323561003,5682.61816016573,0.109617663197493
"3084",3084,994.601376576519,994.57210723631,994.681097496085,332.012012786865,330.153991088867,362.923004837036,21,6,3,8,2,1322.93940092623,3781.61699299674,2541.26742536668,15608.0900585651,17840.8728507258,704.307125357113,56384.9341448955,3236.38831367996,4043.91079841062,140.084685037572,2776.31189935654,986.462308283895,6513.10133703612,19949.4195596395,27341.1199950939,34570.5052785577,1896.80103577394,6164.48288407549,8451.20299355127,8674.26114286891,10040.8899250196,9275.14759007309,9056.99970018491,10886.2907673631,10079.5302765886,7982.40796616035,8115.84021153239,8987.48886207025,9018.19936716237,18039.8928701015,30441.312816143,28470.9232426461,12221.6443098805,8273.13264354574,35289.3303307402,42048.9881917355,1572.59243783479,2853.64019109216,54469.580121506,2477.64730764925,357.513812847435,357.124928585653,8950.21972604628,247.596377616748,354.941788734602,416.245448799618,415.002826732894,307.966876724735,16208.8419358276,1669.66943286146,465.447784524411,560.66579594238,428.843959516979,190.483758094454,1042.4506397705,2948.98985245451,"","",888,1332.85489483394,8872.70534574177,0.150219672906596
"3086",3086,995.652289734061,995.580812474671,995.659615246941,348.543006820679,328.896988525391,361.705985794067,37,4,1,11,13,432.353841726854,1990.22336266117,1743.76355243148,5581.16036357842,26322.9340381507,701.276172829585,33739.3849698314,1693.03352036434,1489.65247773462,665.440429018438,1672.55996865634,542.038881991943,3989.60803547036,9643.70480912551,19653.1732286521,16031.1331527866,2525.28653413523,4897.88923262358,7671.11424211568,5462.13047443454,6135.96655727654,5069.47345635193,6847.09038002351,9914.84552844161,5860.36829499155,4705.03851610919,7920.96647335216,35469.8865134083,17044.5703812674,34188.2570375886,55314.3750148156,56886.313476307,22732.5978739852,12902.623906374,88122.1157594326,23227.7354056835,1801.79038718445,15459.8603599719,104597.979435369,2499.72509729757,539.42842059955,21717.3059972003,48303.0139933154,18377.4276631605,23789.3264627518,39126.4488918896,358.686821344042,18807.6202018885,68907.1975664236,34049.9675347401,42799.9363167718,31090.5634242195,36691.5798758017,72808.1193185484,106232.503951868,2418.15398228355,"","",1153,1653.26732107534,6448.48831557203,0.256380602734904
"3088",3088,996.196723165303,996.194304868638,996.19978926547,117.565998382568,117.559000358582,118.19400346756,14,14,0,0,0,10636.3486035802,10110.2527896501,12873.5507155186,55358.4671047353,24535.4821512848,64.7478190830776,59729.4383895855,30947.2342030704,6073.24233825451,20712.3716253121,33199.3060657265,19672.2889545986,34293.3304537538,52986.1276668194,69009.4213606743,14952.9281682628,78717.0662683796,7250.7741514808,6980.95707676773,7513.82170858643,7192.32814685069,7328.05071687698,7963.96092785039,8019.60641623382,7666.19282516547,7247.81311215119,7292.08154761165,86.6531982421875,130.088679238921,109.370779037476,117.439257394057,190.59422787989,84.3261930729495,129.190625871931,140.236952033476,137.671507181949,138.930978037242,77.0625658035278,69.3792690705741,111.602887976915,90.3904252314533,82.3400301252093,191.073929013219,125.73971115856,66.0473297058405,67.5840650285993,108.555561384807,104.943540585664,171.381869925253,148.275899920411,32.0666236877441,26.5895756312779,58.5284652709961,61.4403514862061,101.850591690111,306.877437694449,"","",1326,340.913639683302,7445.55866295752,0.0457875164397515
"3089",3089,996.599749590474,996.588447420542,996.661826794417,332.670510177612,330.78299118042,359.201002120972,14,2,0,7,5,422.717048840597,726.89250349892,1040.6672265898,2730.67755608478,8214.3709319559,508.449370770133,13453.1074133108,803.295926740044,695.482458875631,398.077675911029,696.037856395938,620.702617456516,1947.75937149383,6848.5149208486,2465.73311138945,2377.44802510575,1046.93723435421,2481.19495384271,3220.5655874908,2523.12030874472,3131.5241850412,2618.73189800419,3070.2759555305,3020.15170124877,3041.62285193325,3635.5908091953,3863.14765223488,11051.4455832057,7684.0396233468,11742.3666564033,22372.765326206,24493.0090693641,10793.5803530908,8204.88026860356,32128.117986694,11771.9007139206,986.698226747672,7112.31039722648,36965.8455214463,1600.80196635099,504.358733083321,498.036186211742,20400.8386883387,372.783817217286,450.534213836712,18209.5000486523,458.723400020174,607.882663692581,47746.6519182226,1760.46345755458,322.027838174121,949.625611624547,18506.0297246923,426.610979869263,51161.7715668166,2349.92933373774,"","",866,450.585823634646,3060.59259032663,0.147221758642028
"3090",3090,996.821611082626,996.817875529885,996.927878978526,432.756995429993,430.558988265991,442.19399597168,64,17,10,13,16,2644425.79766554,2674891.84683509,2407009.03726369,2225233.11141189,1556704.45760046,2588160.29372896,2313931.59775844,2295674.83169867,2638529.97547454,1424111.97918141,2157100.75793578,2810035.93683814,10321.226142279,2396984.15544965,2417117.57280066,2671757.44208919,2224652.41957139,2491303.31647353,2511481.70341888,2580827.87294948,2584149.39818138,2528072.05849689,2720247.42572291,2723317.49312187,2719351.99611609,2643331.16594434,2659423.72415082,1594323.03375464,2811066.84258298,370845.962103675,511664.289284452,2203296.21002424,2455841.12976988,2209160.40927644,965485.390589403,2897756.94591918,2713734.64671052,2849260.465774,1380332.69654508,2791818.69071791,2412848.37462054,2686484.53784999,2126312.28496014,2348194.10505006,2408594.29963594,2457924.53047171,3012908.00207417,2613069.66671463,2457117.64280684,2808242.20530411,2769122.14111815,2451434.37445561,2566619.49667749,2553824.56265439,2510862.02501062,2761436.76075152,"","",73,89538.8123534516,2616150.61545762,0.0342254042349123
"3091",3091,997.153743928539,997.15057732321,997.157157834745,432.799001464844,430.558988265991,438.479000015259,57,17,10,13,16,114402.094702385,83411.4534906112,109483.006353034,104804.665443559,72614.6328441505,120839.36865503,106614.179733297,112786.166962166,130306.391435391,61163.4066303447,102292.733286922,133687.413776529,119671.22547272,115846.780847931,117728.338679386,125308.730090862,104017.726191568,118688.708744086,115686.913519954,118860.224873222,124641.914808949,123010.112819888,131127.023043204,130077.10290588,127051.785754511,124145.200650768,125928.90658599,71573.9220879308,125615.366069658,12697.9225761944,14406.3320941305,103307.812055811,110287.84989266,104668.097222734,44085.5986157395,137422.903799896,127156.732878294,129631.827355912,63359.4428419461,135767.464078858,109099.514903857,129294.701956786,94802.8816418775,109886.058995627,117780.585820762,120886.676474168,146607.280838114,124949.316280194,113140.601984225,132611.279192647,129010.321252848,117610.715849018,114494.721469728,124023.084106474,115908.043458348,130973.019306519,"[135][M]3-","",73,5009.39195172968,123921.789370645,0.0404238187422132
"3095",3095,997.48834180461,997.485954222328,997.491274013272,432.799001464844,430.558988265991,439.106994552612,45,15,8,9,12,70361.963978936,71584.0002746925,69336.4234234468,63794.3636192161,43910.0986054965,75456.5345488661,66329.6093827696,66178.5612657666,79132.7061886615,36829.3609288213,79248.8077708706,83367.6364338952,73318.609688727,74121.0700993426,72172.6759943548,80583.0318438964,74761.6383173769,69608.4866125091,69968.6705694313,71397.704224465,76370.4905735267,73517.2422293723,77437.4390037791,74038.7121243848,76597.0242015034,78219.3287728561,79144.0041867395,39444.6368396041,78552.1024211059,11385.3999961146,16258.5986400958,62906.2545715645,70441.0051190223,61455.8402945329,23855.5821336806,85617.5982141341,78695.8297838402,79433.4250859978,37136.9227002577,81652.9029149938,63945.8840334502,55879.399324141,51748.5553613088,66357.2978734082,73227.6053314724,72455.4745493508,73294.5271943255,68973.1234011062,70628.0280459548,74625.9459196267,75063.3354497887,70492.2945762854,73034.9736772532,71011.2266218695,71031.8441039986,81213.4152505912,"[135][M+1]3-","",73,3448.33125684324,74629.9102498567,0.0462057537694796
"3096",3096,997.674873923613,997.591282352069,997.698051113061,351.928513565063,332.66399772644,361.033988571167,34,0,0,1,16,205.19230335435,247.891829960048,333.714052107185,360.994510896361,204.067180055628,320.961588697974,1554.82002220654,251.848548687994,126.541717854257,644.404881430718,312.419520558646,370.318405378359,379.680655937928,747.584896706331,587.776059350357,191.059428770919,719.947654757004,9471.87430261133,10037.9028859511,12382.3114769625,11990.3695203215,11447.1118770776,10621.226524322,11234.5517502899,12803.2931349887,12316.3949034377,12929.7181254307,408.42082333006,457.830555609857,352.735916667528,486.141093654952,419.316995942106,352.119885247487,517.99726795921,7712.53098631278,1037.54451546818,404.685856704457,302.030728656297,274.548974063247,601.665359091981,46980.9851738438,56559.0158131868,97358.4097584409,43106.6355550569,86149.2570413053,105964.924073685,51750.7372363284,73085.9174027513,106975.633426605,17965.4732025042,103196.15990094,25606.2343653897,127564.489282948,44080.2481017709,124125.386304808,17866.9538891492,"","",1438,1179.41213968817,11523.4754501393,0.102348648616587
"3097",3097,997.82336223221,997.820003470944,997.825478330511,432.789010848999,430.558988265991,442.19399597168,59,17,10,13,16,369943.935878228,362155.108384525,334774.469334576,307612.848298151,212920.578191537,362666.158306092,324331.017495285,332321.600079953,371950.608691083,183826.33069463,306277.572352834,394979.342927028,347693.441761387,337345.177716611,341855.225664465,382450.252315815,318875.474072094,352140.104811082,354895.730715597,356189.633759466,359075.955029254,346509.424083623,388470.553715661,391535.803532163,387551.60385262,375257.146286109,377301.257556074,220232.964885359,389878.607371371,53496.7932955921,72694.6366347671,305689.330785881,338516.490811034,298029.63655386,131016.346943162,404336.933543021,385714.14797946,404878.848052037,193513.839813465,391347.087363381,325884.103943719,374590.712791046,294595.056432397,322514.851562764,339877.632050059,350266.234955552,418093.958480868,366757.089599427,343375.038316567,396669.597188558,388428.120879863,353299.39907164,369188.626210622,363747.516455404,357549.467259347,391514.535137869,"","[M+Cl+NaCOOH]- 894.87 [M+Cl]- 962.861",73,16966.2384115972,368892.721334165,0.0459923371494994
"3099",3099,998.323643289356,998.320750308485,998.326905890052,432.805995292664,430.558988265991,440.990994644165,60,17,10,11,16,39444.4280014257,52798.3203400671,52792.3422401247,49386.4097032271,31530.5131405921,40809.0089877005,50629.68792531,51224.6779338485,53566.103980415,30201.9652262982,48109.6310465036,64629.5778029275,58695.1869593857,50614.446119383,55652.7047460254,58900.2743713643,49763.8596269322,51832.1252431568,54702.175967476,34537.6227926076,52103.778429791,37888.8083403597,62505.9751511678,61986.7403676697,53836.3816556113,57435.6064323075,58254.62477359,35468.1549070558,38939.4304294532,14412.0515085514,19427.1773713484,48655.2996887238,50946.3636677433,49065.7373531163,18084.3455348338,55863.8370764907,58981.7281225033,46648.1214147713,30221.6898896964,62346.9712675286,51684.2016109112,59308.1932169738,43027.5301235029,50630.9019868358,35834.9881794658,54605.9973544609,66381.3765573402,40700.3923017037,51087.2826179093,63204.5714859073,57504.0016410165,40630.4052860341,58814.7843535125,57877.173704879,53309.032545437,40047.6753872899,"","[M+Cl+NaCOOH]- 895.371",73,9374.7026949513,52508.3839153737,0.178537254356566
"3100",3100,998.690012765087,998.671833980221,998.701525825537,351.928513565063,347.508001327515,361.100010299683,28,0,0,0,15,225.579490849032,190.110451240952,222.18249360472,138.639289745058,135.274017333984,151.269407408813,830.543416573057,132.405738482252,135.641752460828,551.190212508055,325.982807842298,199.330499746407,349.884646835235,351.213951485876,492.003798667771,205.218686035906,601.360775659649,4262.9432643773,4973.65220799297,5656.8017469837,5208.52999383894,5586.44886925289,5083.17306826077,5822.13161059624,6665.28069068119,6836.50668316673,6009.32896717638,272.052680052817,412.087002147025,302.993668962915,423.408835680761,300.2976210631,510.779848995117,429.510113853675,291.369441663846,519.703617037856,260.693434672896,220.994272398261,260.708709940529,270.149804146674,25076.0240830428,26994.2400952844,49271.2965587813,19083.601673191,46006.231913205,52287.9056518146,27355.2339958416,37398.4208054967,46850.342471113,13755.3389950849,52508.1477888348,12639.2895165573,69258.6373069999,12607.5034673512,64131.2447945774,7362.25469441818,"","",1439,780.553032258403,5610.47971023271,0.139124116398601
"3101",3101,998.824111148696,998.820798118855,998.827754329502,432.803991928101,430.558988265991,440.359998474121,61,17,10,11,16,49270.2600860225,49206.0287100479,30250.2262428919,46151.3154468633,31470.2472917808,51141.7651784525,47069.9872045555,44272.1679241731,45123.0949433035,27771.4288882037,39771.5225443146,44127.2358046516,33718.5998139164,30548.728352587,52943.5608380395,59433.6683782067,46002.184467609,49611.5500201313,32741.9776159731,51268.5073340666,32778.6139503568,54118.1460580027,55648.4683618696,36207.3799121378,34851.9775281654,52906.2050350197,38318.6289803647,31691.7775355341,54149.5725462926,16335.3806053358,20347.7676296532,43410.6867646487,48289.1076423693,46216.618441958,19062.791909693,58882.9820221097,56774.3326673033,58978.8811192681,27677.099340294,60587.5649557792,26866.2606186792,45964.4915262576,40841.1104789402,40858.7948845816,52416.2665947401,43844.9478655134,62029.282878802,34882.3980530202,34187.1729175834,55028.8372844434,57989.5207816195,52109.2307558027,56776.0584581355,53400.9269924286,52586.5122178713,54903.9248129129,"","[M-H-H2O-C2H2O2]- 1075.84",73,9607.96468641972,43845.1454796088,0.219134058772553
"3102",3102,999.704390064525,999.641170164717,999.709653000529,352.496987686157,329.245006332397,361.100010299683,26,0,0,2,15,360.701918106643,370.421246430371,581.320143919584,455.831557320664,283.86707746306,335.084970364347,1146.37534103415,256.409172879159,377.44854497636,729.571171963136,361.745967928786,364.495622515504,411.603149632341,720.345720453886,519.940196785727,385.540077322711,873.546785343933,7652.77330711833,8375.9729953506,9881.50472747162,10263.9677302994,9961.4496272656,8799.48393860646,10074.4975524433,10886.0548894187,10980.1166018446,10430.2707109811,463.533480422921,552.701120864025,264.624390426732,10002.120055042,569.370527730323,632.670606145693,454.69581486671,12862.2920653493,781.364769228152,290.815165514272,521.465500662613,341.521441477234,531.459663393267,45269.388346352,58119.6934085339,35494.7243378099,11232.9221120439,21168.498333065,71222.1872616783,11841.9588691696,44887.6111413159,86172.0362667704,29303.3479640031,61091.263817731,14152.275222585,60580.7528866833,32727.9145979287,215045.274421823,8446.92843447406,"","",1539,1099.70059053306,9730.60920807997,0.113014567435296
"3103",3103,1000.71216955205,1000.67651797482,1000.71425889906,351.280011825562,350.006999816895,359.835004806519,13,0,0,0,11,83.2671856507659,282.394336272297,319.110774572606,244.807683418505,200.263255762735,450.204964760425,778.091592382174,200.896417908585,343.845919936596,450.89559188851,274.372987060076,245.940024246395,415.514936811524,380.868947747563,381.206988317094,218.561513587866,428.213790120075,3737.35206567616,4199.48617361958,4381.11945964468,4698.004442566,4144.97550970316,4579.49237972211,4438.36438469016,5122.05452625096,4792.36685989052,5437.61253955479,221.820120884904,366.180182821148,187.201427640626,571.392293314383,320.417430947269,482.252032657021,417.337277969279,270.741352516576,480.611150527739,245.135118875769,257.039067111643,360.91885542191,553.299772431825,17340.2780276099,26899.7499863015,12607.9986479387,5205.00447700918,7620.97498306861,30066.8369223224,6005.33226283201,23380.6176242583,40869.1431055045,12764.2119968589,22306.0153582011,9092.7316794768,21355.133372495,16949.5921679854,91518.293162284,4788.87341613043,"","",1431,492.703287528394,4553.08283413181,0.108213117458546
