"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170918_02701","IE_20170918_02801","IE_20170918_02901","IE_20170918_03901","IE_20170918_04201","IE_20170918_04501","IE_20170918_05001","IE_20170918_05201","IE_20170918_05401","IE_20170918_05501","IE_20170918_05601","IE_20170918_06101","IE_20170918_06401","IE_20170918_06501","IE_20170918_06601","IE_20170918_07201","IE_20170918_07401","IE_20170918_02001","IE_20170918_02601","IE_20170918_03201","IE_20170918_03801","IE_20170918_04401","IE_20170918_05101","IE_20170918_05701","IE_20170918_06301","IE_20170918_07001","IE_20170918_07601","IE_20170918_02101","IE_20170918_02201","IE_20170918_02501","IE_20170918_03501","IE_20170918_03701","IE_20170918_04001","IE_20170918_04801","IE_20170918_05901","IE_20170918_06201","IE_20170918_06701","IE_20170918_06901","IE_20170918_07301","IE_20170918_07501","IE_20170918_02301","IE_20170918_03001","IE_20170918_03101","IE_20170918_03301","IE_20170918_03401","IE_20170918_03601","IE_20170918_04101","IE_20170918_04301","IE_20170918_04601","IE_20170918_04701","IE_20170918_04901","IE_20170918_05301","IE_20170918_05801","IE_20170918_06001","IE_20170918_06801","IE_20170918_07101","isotopes","adduct","pcgroup","SD","MEAN","CV"
"13",13,68.9822223404488,68.98179994231,68.9826213694313,720.699006729126,718.44,721.957002410889,26,6,6,9,5,17107.3653868046,22531.9549245674,11833.7786512375,9805.6054872321,9073.78099171817,14450.7241985003,12365.4662867735,10101.060913524,3626.49485550355,8613.90403271466,11265.3724025562,15066.7125591536,14749.7309511629,11406.3462643405,8335.27509837537,33188.3034884097,10524.3519612402,9617.62618559253,9943.8900476899,14095.8351856843,13563.6455154295,7544.21558855753,7566.21323729765,12637.5691993162,10607.8985011893,7988.1994228835,11844.4242776235,17555.6255391147,17053.0087099288,8058.3861683408,17087.368349731,22791.8569208309,15749.046831266,20249.0177350044,9803.27447011525,12714.775534201,15539.3595789224,17842.2461900711,13464.3898835698,12515.3395298915,14977.915191561,7619.10247861097,14506.4978476125,6019.0751047805,8876.1493384433,13517.9373606378,13302.6299242161,8599.54632510741,402.857192849197,13216.1233656939,11157.361968092,295.135423410684,10893.4817690903,7646.35823127534,6879.67074652513,9121.10489732764,"","[M+Na]+ 45.9939 [M+Na]+ 45.9939",429,2436.4877983942,10540.9517161264,0.231144953891276
"14",14,69.0338305650606,69.0336538301798,69.0339456526806,70.7570028305054,68.8490011405945,73.0500021362305,11,0,0,9,0,351.13915100036,390.411978102832,855.608900797408,183.673026126842,377.656534103638,383.522419666212,308.908474022607,1143.01326825691,223.721260011507,523.866511299634,413.277510706009,380.340007290326,480.694774290163,393.952582257403,153.925515830318,321.200744524055,101.545769319999,6522.26362984901,5965.29827356596,5104.94469494792,6203.68176887889,5544.36038069922,4300.08267451182,4652.13717727728,4052.61188668473,4081.87204898294,4574.00291389989,26252.6248133113,32916.3868415554,12812.4042507823,18628.0945269474,37679.9755270507,92856.5973728694,34255.5643469095,15218.2127592367,5123.95240761631,82148.2130224648,30161.2307180867,37145.9849255312,6134.0315055016,2502.45218452596,2712.26236430794,1231.44755516322,961.774634061718,1393.81638858606,4749.51824363952,885.547004741578,1025.61378743272,834.281155953688,1019.92186326264,1361.72882291571,1116.41447739976,1156.88713197519,990.412244571476,1050.41870763691,810.816722133022,"","",870,909.083603113388,5100.12554492977,0.178247299033088
"15",15,70.0653477536158,70.0650119400587,70.0658924758661,518.654021606445,459.480011825562,519.515972747803,53,10,9,13,15,14106.8313100604,35698.5341035428,9633.78700949438,16174.7228900464,11911.3753622398,19350.443033917,12562.3143512197,3759.00267355459,9708.66023949853,12487.9055113625,10734.0490672365,12926.1357854483,16023.4441806419,11272.8938769503,14571.1110881204,13718.6135304582,10938.5586041026,24543.9930301786,24590.6413031518,17116.2464688973,19398.0493073724,12543.1201214085,14809.0608282164,19014.8348702376,19254.8088452406,19566.1534463167,11909.8463885859,76278.1210481575,42797.7263462555,129034.582650214,22075.0431466577,55975.422109035,75039.194596777,55943.9265613556,79956.1236385585,54630.4116893161,64422.7894049883,43663.5644201189,94856.7935783154,60642.563725847,22938.7122327175,20373.5577582866,16379.1710116919,31327.7002584501,16660.4569480871,53949.4316256489,14898.8745518607,27222.0914204472,26041.2393922445,13986.4157454232,27653.0403225916,15430.021016153,21438.0103876581,18176.5702229628,4512.95855284606,20074.8136307672,"","",1873,4350.58574771838,18274.6754609606,0.238066375351636
"16",16,70.0653492800465,70.0647777354752,70.0656172810894,594.532015686035,591.964004669189,673.290971832275,51,14,9,7,12,29969.7703177602,51526.2240239175,38748.4382876283,47099.3869944382,38678.12851909,14358.366222471,24934.4684173099,3114.41581855714,25808.8356040571,42373.1373805525,22119.8675707397,46815.1423969827,30036.8899930049,52493.7971602247,54877.858218085,60766.2134434562,38282.0137339558,42607.4541585241,38824.0278839469,45994.5232602997,37993.9388632803,34886.7640704697,36614.8969208176,34247.3873694835,39082.0059052954,38251.7786953648,35105.8037529852,7280.43818436563,8961.16063683853,38444.6770213405,3544.04102838175,11665.3294699664,17873.6274377216,7838.74857696705,21540.2039439018,7665.71802469591,9570.71262423082,15591.0905304078,30142.7139699517,23948.3707442726,13453.727582671,24970.5254517893,16721.0681211104,56068.9976072756,26860.5705516413,10167.6869908918,16128.7069885592,57252.4646965278,38797.6074918173,17428.0631906516,14611.1022956256,13503.7321965261,23930.8409161866,33066.7602410715,12546.4243905444,12041.7830649679,"","",2866,3648.76326582867,38360.8580880467,0.0951168312620626
"18",18,70.0653178783325,70.064883278144,70.065572613555,422.23100605011,414.379997329712,422.827991714478,24,11,10,0,2,1411.7660534367,38472.7164890268,37404.3382434718,527.10597578034,40689.8447519392,2483.0429308883,57351.7852089469,1239.44401252102,47472.7379487934,34657.5379438184,17441.6001341306,36826.4575301697,410.358273202124,42862.9659284179,44082.8141780058,19099.2367082061,437.602464933033,31544.1069156729,26268.5823603009,21154.6390947402,19828.0674399994,18069.5280225656,20340.8166496782,22736.6718004129,16536.2313593505,17075.7838796202,18478.2264437512,3044.88191508409,6735.05849301815,4253.96474162984,4508.23640816566,902.15227843457,10578.9254176438,3528.87525209412,3233.58546746675,4597.59115341594,1663.69087978639,5706.93220508844,4439.42900566291,5796.93211809681,4439.95163613856,16284.100700545,1271.68379946891,6236.58096080003,6453.54955001548,3381.78183423541,2249.45989296196,4357.75035551326,1110.90994150273,1217.21290378235,776.506685840643,3627.48597192764,3506.10678586587,1330.53862768896,35356.2814980957,2076.56484395762,"","[M+H-CO]+ 97.0532",31,4638.51728997471,21203.2653966092,0.218764289519127
"19",19,71.0493857230571,71.0490780131024,71.0495473027889,115.955999279022,115.174003200531,116.446998825073,11,0,0,11,0,412.999580734326,527.971779477972,336.530055707594,349.952584008415,379.45274242252,342.695409342705,393.43148943988,456.539814233605,334.594075499102,369.98233576044,456.172325791752,362.353767200257,358.728357192304,401.182794628025,278.465981324844,418.106603721787,352.688987256211,11172.6624286659,11813.4503187685,10485.0241818725,11906.6040941616,8882.16718705915,11232.9836350085,9000.01925914711,9452.91886989711,11067.4390148934,8434.14016164672,35161.3560515922,24944.0676585057,34814.5363438904,40754.3449411545,74172.9334430403,58752.6344226104,72590.30356219,52515.3850604809,7034.95857794071,145447.048136416,53790.2327046738,37434.1669888419,3057.63924912764,688.027838261241,297.90988078538,698.218388864172,405.014608511369,343.889265913362,344.848356250965,451.97488976097,361.957338807967,419.600146560655,338.492133129646,713.958353069722,421.088058008904,361.772173602134,346.008692104885,498.468117052905,427.139028551333,"","",323,1291.25542031173,10344.740915112,0.124822403084587
"20",20,71.0605207016913,71.0599584836009,71.0608506201179,335.765010070801,333.821994018555,347.573990631104,12,0,0,7,4,1034.69667947222,797.331286073766,2370.01218727976,788.011686264936,1761.073227318,1191.4311190322,1049.51755458489,1901.96677612374,421.90764622204,1220.78797422961,1333.26536184177,1132.34333328344,2413.23684097733,1716.0977678583,608.491678590487,751.312782500471,740.021921485662,7716.9061716143,7969.33750681579,7722.82141175121,6937.00801009791,6927.69862426259,6180.96553413197,6072.00145033328,5866.41792889684,5983.65434937645,5386.15175034292,10525.9188686579,12850.7404989912,9916.13571336376,10631.7890216997,11028.0382412151,10629.1403594102,9235.30268898234,5668.79196487899,19032.9907221103,19534.335039854,22011.6158196819,4137.13875043605,799.730137567036,15961.5848010879,15930.3427028586,1289.17226566002,1207.96340299724,1519.2441279022,32551.7186199198,1256.92100864369,1598.2301851809,1342.53353725187,1622.30365621671,1153.95207563788,1381.20560559341,1094.08127021872,2123.72039837064,23051.7897552731,979.258063231967,"","",892,906.266249882251,6676.29627376233,0.135743863471706
"22",22,72.0809929416305,72.0560421357618,72.08152600885,405.990997848511,286.55700958252,416.573009490967,59,8,10,13,14,24844.9926296125,12601.1170358219,11107.5662076985,12451.0280985761,8781.43109144022,10574.5289332839,10297.9214448184,32742.7977454813,7072.77812368609,9732.86692995081,7855.54263752326,24478.0694756632,12771.1909529898,14066.3116968852,12742.6437002878,8291.09138305834,10501.7115906253,31911.5048215284,47366.4687350392,45711.5978113505,45459.9606663893,28025.2706819028,42709.9111792789,22839.5325648785,60124.6742332514,27756.6916399263,36477.7197318261,186684.563379938,164549.220621623,277403.909443936,121427.913850847,363492.07836993,234583.551349193,80138.3957312442,261401.791187469,730365.610987107,183021.240702122,106462.050876603,94512.1559347697,193219.486369918,18887.7467210813,14337.8094710354,16918.8538525411,78762.1449338221,96310.6311193951,121115.310874465,34340.0669275543,27916.7510129343,59044.6709041018,23916.4817748219,13305.2580701988,18520.4817530327,53249.2636550625,60758.7862469967,18054.4886615195,47113.0543852054,"","",2444,11455.9756984841,38838.3332065371,0.294965688603646
"24",24,73.0285673026129,73.0281313972597,73.0290028479675,547.817987670898,546.490003814697,549.073993225098,36,13,9,12,0,21825.3353453853,15944.3433250412,29590.2536715718,23297.3960571736,24745.9883436231,25420.7879897294,27827.6800301915,9812.7088243654,18150.6771822095,28220.5221099948,22103.6909537762,22642.2230827376,30452.4773513004,16559.6758012968,18184.7023068415,30614.5190850584,26727.3356705382,22270.6492527818,15187.2392435074,17731.3963596794,15183.9215507257,20287.9426941723,20516.5899529554,17257.1447030813,27683.7214393914,20079.6465196181,12209.8687502146,34309.9997823411,32025.5363481864,46729.5738045636,25405.3217009452,35213.7079470591,32558.5988371663,23885.6206282228,37388.0020462796,27382.3935118219,35536.7201961146,34031.2763362974,22821.0479383929,35194.1518427432,3061.5198152805,5456.08573936423,3369.3458836233,2591.71830369106,2589.45046773888,4943.16554578791,2564.98919721586,2907.77166452605,3716.87632571558,3481.16059171036,3356.17699902052,2443.42209503281,2679.92777219676,2921.49725970646,2569.51702414826,1659.61717187025,"","",425,4356.70130171954,18840.8120466127,0.23123744830854
"25",25,74.0604130202364,74.0599396606606,74.0607000294257,51.292498831749,38.4510002040863,66.5030019569397,26,0,1,13,0,398.514212337088,264.715715128308,792.710358973056,222.865166608878,279.604335894808,503.193684369293,294.755871613088,1831.08758734737,862.541921443991,430.922281464371,467.952896991505,325.656034951965,176.458624788896,198.45939038192,443.852264928676,232.35567395554,295.53312828611,4202.15655216847,6535.77614587553,4704.48009423263,4423.1762571058,4062.5347094047,5008.56177916644,4756.10998689771,4854.55946865783,3682.96046779937,3941.32164821908,257555.329042178,56369.9710856726,246276.722258379,208529.033014604,35704.3917316024,151715.959273012,137898.048911358,187165.038796057,60634.5568383355,364919.748385761,175730.191167889,166876.804489296,128348.757414714,3368.91388778447,2997.59437671563,2089.72059314047,5009.94749825809,3235.52998587051,1565.25661695251,4582.85957677334,2817.04138316531,2810.23967133447,3865.75663403445,2159.02388826177,3443.00731987061,3175.88797029294,3075.23209019373,2972.44478401689,2753.7871043084,"","",1847,800.314291328028,4617.16371095276,0.173334614371489
"26",26,76.0395149772344,76.0388348048038,76.039838494642,584.414980926514,584.023005371094,585.093008270264,17,0,6,11,0,241.433934025466,199.20357828252,175.227887814632,176.874575720701,212.323008025996,179.507905620283,201.47488342811,654.219824025407,170.568452265528,189.865576210432,147.179506164975,326.609990563244,100.904707152707,179.833925595507,180.439977500854,114.671001210809,151.177682118025,10466.8398845568,10010.7010899391,11667.7524631364,11742.0630331524,10688.6395945835,13378.9670011997,7465.25899100304,9832.50955225783,8835.77144746401,12580.2813621759,27154.3439290819,37209.7013507217,38915.1063757716,22311.0387235731,27928.6685085017,39081.3248486737,21209.5565641459,29626.7743942512,17163.6942463203,26288.8302318752,31805.467104535,44698.58553614,19380.7681163462,484.260508318199,429.042657615617,441.927521921694,516.378615122288,545.262949930238,538.574638210703,377.190162017941,682.358940145001,471.455910041928,622.989379589756,1243.97822362278,678.510224386636,454.679297447205,435.191671771308,458.89585758443,347.266243793484,"","",1434,1762.09644291838,10666.8784419469,0.165193261787726
"27",27,76.0758121764824,76.0751647949219,76.0759689329836,183.796000061035,174.882001876831,199.518999328613,32,0,10,13,0,4920.97732906284,992.574831225645,653.965897812683,571.631930306778,521.589091271853,2259.54721457126,2781.55145175635,834.165105638839,540.491632039989,442.806985460207,500.501661714155,847.84601419629,611.864000135708,841.706863308143,806.546053240076,1066.41121901109,704.59326657968,127436.451586175,122216.649003865,95623.7842779482,117210.435963459,110952.194131635,105347.577552953,110415.87466294,101443.216677781,94895.4691296918,95817.0316827401,167743.685686833,167462.720357588,146224.131493692,97818.4459747095,280039.808790226,175722.72802282,112085.929817164,213009.70613476,137752.166658651,98901.7957154367,42665.5524502834,118253.408980187,68369.3942583453,892.099779755316,796.375841176576,748.95061526555,694.110897353215,547.413249674211,901.053371922884,757.482717695912,679.616899041062,847.520782521218,711.662849940266,583.866570980754,601.741697545815,702.826374674728,821.644942898676,500.016114028386,498.784625225235,"","",545,11558.7345630613,108135.868466919,0.106890846921874
"28",28,78.0340280520533,78.0338132580987,78.034422314163,234.196005954742,231.683005561829,246.196998138428,36,4,10,3,13,9757.94167332138,19649.3601181217,9959.72448921949,2211.8538615985,9627.37179596722,25671.9356497668,7829.44664477021,2097.46744788848,3923.56841648066,12046.552043161,11406.5496026957,7265.52502426191,2512.04691968113,54484.2457154382,10409.8307394609,14519.9742507152,2063.12901600715,35760.1711279159,15625.4679574088,28591.3959222302,11051.9233328224,24854.3985677532,24209.4095123117,28236.5870902548,28830.6346260552,26189.2779172252,18874.1085116088,598.125870129218,80603.9659305738,3543.59615676866,11927.3577751995,8253.67246985968,116550.925318071,1028.24912417614,10112.7130168964,4694.70679101504,7138.15313351469,9494.48582731081,1176.60122527308,2864.13222329791,10469.6009379274,63327.5739454105,28145.7359920927,28516.1335013295,11701.2743953435,3336.55053466558,20969.1462469831,51565.6984427385,13803.9498690254,56903.8501458261,186541.345842804,13361.0498146034,15638.9304116491,170728.94777295,52658.1106393947,98481.1830178283,"","",2888,7224.94851967771,24222.3374565586,0.298276272165527
"29",29,80.0498391895969,80.0493535645243,80.0501636233154,495.404503707886,494.65901184082,535.579999084473,16,0,0,0,15,835.270974672653,422.523663043675,454.334921119311,522.598213674268,611.465795530037,687.052027476782,700.880659918555,612.462219913801,831.465658262372,570.963493324949,420.869812832959,322.228378786519,384.755095307823,816.735832757899,599.282569204147,376.252863112904,499.854537736438,7834.56738120616,5327.05565472444,7096.78666643866,6600.54574098861,6177.15590696186,6302.82105789185,6183.553770262,5616.20020211082,5530.30961434394,5893.09930221792,460.725664492358,508.59257432092,800.029392253957,620.614776456771,519.674959648556,561.714736510906,605.006469353382,943.528719594702,574.846648508683,437.467504601879,434.040729314174,726.394623560323,692.963344988752,13316.600349376,21637.3284824092,13289.554938497,17968.877650485,19804.2118510008,27106.0275116616,28611.9528117791,17798.849354687,18344.1436765641,16253.5139335176,12676.3593040865,13014.6676731385,14283.1374598977,21759.0579663124,11862.1644323658,10507.7991794609,"","",1954,764.6183080488,6256.20952971463,0.122217503172992
"30",30,81.0448324652814,81.0443471915209,81.045051186671,429.221489219666,426.207002182007,430.325001907349,10,9,0,0,0,17931.8871208001,298.601148810703,346.894993698874,12977.7240734271,65155.1014797592,188.501221925279,55613.9618518637,11264.4500307122,43452.9900132166,342.055057462524,7398.42568804324,8452.37189672672,30338.696559146,5519.98405724019,272.040393589914,22543.5830303738,49120.8338551723,7964.37204167247,6646.29300236132,7203.16927167773,7104.85956825929,6158.8681197127,6317.16620864566,6001.23790104326,5759.75778428071,5668.49935816973,6036.97376652172,285.199495802323,290.344529724105,255.383839351343,297.478328691446,270.361297936939,463.583840620039,291.012364598191,358.284808204255,357.629752584733,246.855273776582,387.852965414058,378.139908043144,264.480019257489,244.310070242479,249.316963897552,289.401393242646,520.336893013412,336.855404119628,318.486884482713,277.968071046709,298.709101519947,113.962152654474,354.094023227395,210.735360941405,526.250593398698,118.988201455562,171.112340777604,204.447205807082,245.669361611659,"","",835,736.091068400372,6486.11970223446,0.11348712361056
"32",32,82.0139496921231,82.0133788635876,82.014448540424,721.312002563477,718.989024505615,750.347980804443,49,15,10,13,11,18358.2600641836,39631.984957723,14731.5787186101,26977.5098725259,11670.8823535277,19156.0528762359,17296.5271791323,10393.6345586058,6894.9852726678,12941.7133194208,17617.1579396852,21675.8993098459,25899.9365582509,20070.2278776904,16965.8512473777,55703.5330866781,9720.7855431363,21483.4818007152,18638.5293666169,16363.7089480832,17593.0527472613,17287.2278243855,20911.4516423712,18739.8206518705,16412.4039742931,17364.1084252226,22009.2817883332,42178.1380043404,28578.159277834,20772.297667563,21857.4344721262,19568.993339546,30963.8954144418,26820.7435065415,8418.78813896142,25883.0464205537,30774.5647572577,32296.1058575719,17208.0377202725,25370.741944477,23881.0904172808,16074.6793825552,20761.6754231266,11336.561989729,15593.393939373,24044.05797299,17112.884469167,9826.77965019923,451.74030855298,18356.0256886402,18036.599392408,8669.00471398607,15223.6929967254,11357.9982886932,19040.8847716039,13212.9663286381,"","[M+H-CO]+ 109.002 [M+H-SO3]+ 160.971",429,2089.34696127613,18680.3067169153,0.11184757257675
"33",33,82.0652860208724,82.0647831674933,82.0655278204954,626.071495437622,625.443006286621,639.941979217529,12,0,0,0,12,844.666331403578,813.233775723105,1188.86283495091,681.535713804265,989.859602460638,899.754567354452,841.487896641096,540.154140795835,716.183539025316,657.051825430244,812.865638530813,843.580261096358,488.590477318503,1195.07410391149,702.59344017754,771.260580463504,408.73701758186,4489.6475163959,4284.48851346597,3490.57458008577,3962.06971798465,4166.12440720759,3880.28712182492,3648.17072940432,4637.39457379778,4325.28688762585,3150.52667629719,818.940357426755,921.614702238617,1249.88626736449,748.903313301165,883.058459132599,937.158457542459,715.116903665786,732.533210840387,794.465982393785,766.799278875502,534.0636499937,779.271417644448,706.366904791445,15543.5517348234,25050.0969720483,8466.90035159234,37847.9142528558,18639.675116861,35118.8567698281,15088.0369505882,49704.1723186784,26677.8594643221,8925.26877206564,8331.15968472697,17472.0943105466,6528.84596779943,9433.53055066739,11496.6389864683,9675.54002492044,"","",3049,469.150830168328,4003.45707240899,0.117186427051165
"34",34,83.0493819698949,83.049152526637,83.0495753436112,425.073007164001,424.073009033203,425.891991195679,8,0,0,8,0,332.593504243276,266.177330243842,228.792315507447,259.726303514272,178.789725922188,122.993672320386,135.082275263422,407.693743383173,177.329674370979,105.105496904857,173.298545974049,186.394535082456,183.830020059732,292.788411841556,146.889691733829,218.673519081094,281.94709226101,1563.31435138527,2161.4570170177,1665.98786595219,2179.80397133529,1882.58130796765,1861.61798958899,1636.00196769987,1300.28765232155,1597.55267627611,1034.31515612467,12620.9700495377,7757.36528098164,23114.1937903687,8019.3184832197,50093.3153266786,13500.7949809544,21306.8291052668,16635.6737994913,13900.0041799899,51698.3038475553,3943.61752024479,6593.98429347598,1245.63712496124,306.869202027982,343.531174130937,405.145734762773,360.816326635478,245.075364030683,451.531201703753,384.738419631665,282.314256860875,249.519277183029,436.472291439213,244.69209725596,350.77084241614,160.901122612709,580.00071180677,300.184550019813,243.780656193849,"","",1764,355.6804481385,1688.29199556693,0.210674722780441
"35",35,83.0494627973075,83.0493263797912,83.0497679449902,343.691013870239,343.145996246338,344.612989425659,7,0,0,7,0,948.658340053101,525.928259067662,1354.77221419261,984.711782644689,765.457799542982,1160.96954296551,723.421172111367,1144.31231564115,385.152984361061,536.745679861651,520.291758310399,596.911762787996,1216.8225989049,1412.29350047021,466.005568209686,644.283573958961,747.13379352726,8941.34838473625,7919.89989128268,9913.11260890961,8041.53879146708,7607.76606095597,5850.02148499118,6379.84210554625,7458.68209694655,5021.61013403857,7630.08352104403,15825.1142312827,14040.3260008589,18175.8305694714,9489.56061505584,36348.4567743448,17917.102947575,13590.3448678979,34859.7993285656,19384.9690415412,60562.8723123297,11504.2303296328,6837.41900981748,5984.58782952451,1649.58814861088,1769.16007678087,519.43325615397,462.99147106245,571.7245690763,758.369702318514,446.143658986218,1115.07721977169,696.645886100041,1136.24313249074,605.304124694604,452.508786600161,486.364354396874,634.573306213778,1702.98933833702,454.446988969364,"","",2756,1434.28051190005,7476.39050799182,0.191841305021037
"36",36,83.0499919534586,83.0492716610584,83.0867808239133,95.3239989852905,24.0759994697571,140.178999900818,79,5,10,13,0,14460.7338768576,3385.34178011399,2668.82572895333,9788.95928868966,10447.9057789339,2732.13498312573,2516.23138282802,2979.43059777305,2356.42266941823,3948.78881719608,2490.05979683721,2570.07338636522,7705.88975059004,9057.07160878053,2828.06691220023,2155.65139366169,3395.29384766053,675215.142143633,673388.646249902,641471.092106017,649234.916224033,606365.999581665,636943.329488027,660537.980816084,649356.092104874,574004.582385626,576482.528001666,1417235.19898719,1107448.72077503,486047.523170661,844315.639283323,653838.77889666,1415748.55449398,1272186.25565372,743035.627842899,371275.232528429,680896.842422836,855122.02649153,1064956.43808813,1009648.34534338,8109.53734783671,4253.50279472768,20249.1062654541,3306.24353136005,3694.25810829334,8049.8915086919,3371.21027526917,5150.22197653245,3294.74884065253,3518.08827014902,6306.49085006941,4007.3778169261,3685.74920183062,3801.69315747378,3429.53085878977,5301.26347442771,"","",418,36753.3187879911,634300.030910153,0.0579431136638194
"37",37,83.0605143234099,83.0600927285467,83.0610041214944,253.550006141663,218.043002853394,255.631990432739,26,8,5,10,0,12564.4593538941,40191.7380505641,40223.5598183703,27817.2392324788,36500.9597814562,14050.812381291,82917.1036398696,3201.3596967645,33316.9626094909,30731.0777729437,35102.7232717878,49860.7525622539,12494.7992488742,1325327.63417121,37991.7725675947,30167.0961000527,15250.4494242836,32864.1116077342,30513.7459174529,33821.0169851303,22291.6744586779,32809.3764835887,25770.3903982695,19230.1269684735,32540.1890078634,30203.5765601633,27646.7205557344,35551.3758723891,36038.1526497242,40163.8456901228,33555.6840514624,38180.1204359984,34344.5984745026,32925.8139072905,26676.1856576011,24971.8652595364,31459.6085893968,34817.6426741481,26141.2526609079,26060.1984409654,2922.33025295278,1875.48606093717,1662.95021533649,1661.59454968394,1557.43246213424,1874.71978129717,1708.15736011908,2210.59845887449,1571.97090648087,2300.39008825072,1861.20256252983,1587.99151477427,1561.8856208677,1207.27824538937,1556.09322211957,1271.55495985451,"","[M+H-C3H6O-CH3OH]+ 172.125",386,4956.90861404133,28769.0928943088,0.172299788257207
"38",38,83.0604764920862,83.0599612002392,83.0609919968591,562.093017120361,487.807012023926,642.466022033691,24,3,2,4,15,7029.39625024796,16819.1373627424,9167.69180794358,6841.28755464554,8365.82777876673,4489.78489572853,11158.2496631026,2120.90272229165,16000.9008832706,6583.55484587616,9479.0513767004,30336.2486494202,5424.69363704738,11756.1315497011,9543.37706599964,8880.88921013474,7628.31764116221,13821.362481134,16264.2998351128,11414.609396787,11116.7684090257,11208.8877980024,10586.016002661,10955.9386299402,11451.501143758,10855.2672874674,9837.44947313815,4287.00076322258,4725.76798776165,22850.6363199709,5444.91776035428,33212.1409136006,6136.16822769642,3337.99165396392,23938.8044050802,4564.07682669163,31804.8661098655,6336.76076026261,4769.08066993071,4885.45741096139,42217.9572998174,23482.040100554,12045.8761662491,22890.9940770292,11759.6578793919,10665.4484968393,41899.708202295,31127.317811666,38243.0703318085,39694.18262369,40739.8953636854,13262.8829817951,22329.294072799,13996.9175351411,33796.8018591611,28012.7449078503,"","",2282,1885.87121996001,11751.2100457027,0.160483151320204
"39",39,84.081002435624,84.0443670662836,84.081679089487,524.882519989014,523.538977966309,584.527980804443,30,11,5,10,1,23384.7603351041,26491.0175633803,11309.0716943768,13267.6638327768,9292.5084200528,7891.28957565408,16110.0813100226,10886.4209950747,10023.5849907378,6977.71232876306,14411.2195509672,6262.05874465406,13032.6127437308,14096.7550060306,10973.7049172218,12752.8409411197,6721.77365830311,13865.6540690199,10836.4993471317,14794.8232386708,10905.1341029178,13707.7888097327,13107.4031652138,9163.15564395773,12805.5201268746,12077.0043013188,8636.34648573585,14499.8802277911,13660.7948997555,34403.0647430764,7733.70172257349,17519.7834723629,6687.67047013023,16593.9106125599,18402.9541131045,10373.9975091399,9604.19948042241,12985.9814403,26906.0056936985,10278.3290475424,6723.96054043089,5127.19969381073,6880.39204357352,12213.2243121221,11497.1461729237,14072.9450885113,7582.54119266868,8940.00061310828,9598.58215537242,8144.66610269822,7531.84084807038,4978.75677878942,8239.4980967295,7763.11031463146,4650.01777491768,6723.38213825226,"","",2465,2054.8771597223,11989.9329290574,0.171383540832189
"40",40,84.0528122394249,84.0444812123488,84.0816897736305,83.5404976177216,39.8440011692047,141.157995796204,34,6,3,7,10,3366.70432006933,58909.9534123437,14241.5335362701,1997.57137344126,4299.31481759277,24233.040183736,2667.69070774051,25353.3382700101,3161.82438345125,4162.81594110724,4561.77286200079,2978.91701319794,2036.88040808832,12793.6629248907,2720.56333605367,3047.44754291931,29422.8498909322,12351.6166060539,24239.7847587376,21837.1180624708,25730.19957315,21104.0852009023,19530.6636663309,17467.9626939082,22377.1354766295,18927.5624285434,19419.0786460508,52395.096767201,21571.4239571244,18539.0599654919,54405.1054151226,23987.8059470351,31841.3149534514,36841.260431914,24216.8297423954,22149.1017823236,20002.9297947586,18959.778989054,20158.6950853126,31204.9815351656,24952.5056896629,29962.3471179374,3406.38422544114,70640.5844418433,80499.4876370845,9831.53464004514,1628.60533768893,10417.3191790632,13920.9575035419,3556.23068812226,3505.4607353959,14633.0496298025,35835.7621426685,1952.07166867773,58668.6287574886,2523.96836772189,"","",193,3753.24223982075,20298.5207112777,0.18490225436652
"41",41,84.081241671536,84.0632878204425,84.0816192626953,240.505002784729,219.995000801086,251.283998680115,25,1,10,0,14,2791.44314946793,3664.98325667158,3943.28507004417,1874.4667868237,3261.49797743349,3063.83774185032,2529.04093988687,2941.2624824004,2490.70865538204,3253.45129454648,3831.13707145676,2950.99339873485,2042.70220976267,37216.1088548074,4795.56544262199,3006.20914580199,1493.26084873042,17458.9719208529,27568.4723878186,16179.7825323894,24910.0418514145,23809.5691367338,17896.0875849705,19058.4375180814,26766.1792396971,21733.1135050297,24277.432901436,3761.73630125207,3387.13049670607,2935.68925606844,5040.98774644444,2850.43795836167,3881.83414867404,3760.56035822332,2505.94022824857,5493.37170760771,2832.77415866982,2988.85215941719,2284.43821877991,1543.73217367048,52502.8886908159,36820.5837612762,51911.659904464,72933.8116230792,73272.9202755019,4035.47624941659,57137.306250003,47093.3220763193,76030.2766649755,47751.3243396711,35157.8464909314,48521.9057580509,45904.4983717265,54353.7264512674,41141.4645968783,39573.0351237512,"","",3143,4092.05498941123,21965.8088578424,0.186292023931104
