"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","Gb","QC","Sf","Wb","IE_20170919_01401","IE_20170919_01601","IE_20170919_02301","IE_20170919_02401","IE_20170919_03001","IE_20170919_03101","IE_20170919_03301","IE_20170919_03501","IE_20170919_03601","IE_20170919_04001","IE_20170919_04201","IE_20170919_04401","IE_20170919_06401","IE_20170919_06501","IE_20170919_06601","IE_20170919_06701","IE_20170919_06801","IE_20170919_01301","IE_20170919_01901","IE_20170919_02501","IE_20170919_03201","IE_20170919_03801","IE_20170919_04501","IE_20170919_05101","IE_20170919_05701","IE_20170919_06301","IE_20170919_06901","IE_20170919_01701","IE_20170919_01801","IE_20170919_02001","IE_20170919_02601","IE_20170919_02701","IE_20170919_02801","IE_20170919_02901","IE_20170919_03401","IE_20170919_03901","IE_20170919_05301","IE_20170919_05401","IE_20170919_05801","IE_20170919_06101","IE_20170919_01501","IE_20170919_02101","IE_20170919_02201","IE_20170919_03701","IE_20170919_04101","IE_20170919_04301","IE_20170919_04601","IE_20170919_04701","IE_20170919_04801","IE_20170919_05001","IE_20170919_05201","IE_20170919_05501","IE_20170919_05601","IE_20170919_05901","IE_20170919_06001","IE_20170919_06201","isotopes","adduct","pcgroup","SD","MEAN","CV","fss","[M-H]-"
"779",779,288.15519738273,288.154038323886,288.156496136488,585.658975219727,558.411000976562,600.012025146484,23,0,6,12,0,501.941802632826,969.585976913487,1060.9458457152,1136.78352875387,656.30655410456,1072.06812027774,843.315269039436,1627.80960002829,508.304831200618,3417.37425012514,775.991809244339,1006.45964678377,1043.38743676543,1171.7470357893,843.532335964473,395.105811183651,1114.65677148476,6132.06345966202,8734.62346112356,8325.65081152227,9921.76920387149,10729.215855673,9522.83916523622,8381.70731018297,8838.11028481834,11289.5956324426,11345.9790331218,14040.2077127807,17326.4503417499,26340.7572641649,39371.4588485705,20050.9457170516,11675.3227397799,27888.1252191961,20887.1453441666,9962.56409788132,90779.3294405937,22451.1595318327,30880.398812145,151593.47055617,1850.36477516806,1946.37330924813,3276.99244022369,1569.19152869207,790.346720829761,1155.43436158542,988.943562202621,888.283381022226,1682.0010507335,4424.00875954059,431.210156940927,2864.90861029398,1095.94989601184,1996.25709106447,1736.38811728524,2155.81025037313,"","[M-H]- 289.162",169,1597.9138144119,9322.15542176543,0.171410338287333,623466.67048096,TRUE
"2369",2369,648.386367267409,648.270265667233,648.415155338836,513.97450881958,502.864985046387,597.905014343262,30,3,10,2,10,608.705247961916,1713.3845884303,25637.1184747005,1469.49994307169,954.288448014607,774.754950789469,3305.23398811277,1398.66379884,965.702008627898,19889.8421036718,1332.19681246579,1272.93013195853,2842.31610584073,1766.63732605771,8944.97638293914,12242.3965229831,24305.2777637243,16633.5600598991,17044.5876269466,20119.6515843552,15983.7432648428,15917.1521577522,19707.0660566789,19802.2410437325,17111.745059265,18021.6256300552,15151.2427569394,532.722428747524,12549.9033486865,613.422486053135,752.735948188347,595.661562855714,641.497233382737,1141.32801790177,2316.7249375725,32967.9401512681,675.434913834906,639.06341821446,635.160822289423,1059.55634860189,9288.6307455413,15028.7227447797,11852.664249201,10874.7130061021,12502.1853720341,17830.5129000912,8104.62740916759,10824.3794658153,8466.96880895086,525471.913079149,10721.2255369127,109540.095203178,11501.0677980445,19118.5082708895,12827.5765092775,543983.703552611,"","[M-H]- 649.394",178,1786.11365849641,17549.2615240467,0.101777140653412,1677975.186108,TRUE
"802",802,293.113985373433,293.112117248515,293.178443702714,573.952007598877,572.691994018555,596.115016937256,37,0,10,13,13,1222.01157309394,1291.51393289771,916.775541549238,1299.13995881837,764.28027299182,1242.33650844802,1620.02617200961,1204.88224719961,866.536354884505,1448.62552720037,1028.41931408644,1742.07173952212,988.983674715345,845.180273997956,1185.40408201988,1252.24419295788,1586.06978493041,34405.2900292029,37500.587884781,40873.3129703952,44142.7475407849,38171.0162607618,44368.206664981,44432.4001435501,45615.0276122801,43258.0171960406,47422.3428435484,258828.403877897,59495.9448100906,512786.786556846,513520.48420939,207798.816218618,214375.527525316,90131.5237841726,263799.24288867,8548.0835154932,144155.419998,172355.279323452,317904.425041214,583617.915723372,12692.5400644491,13106.7275758786,13513.8378671184,9243.55748281149,8323.04209459573,1041.75700166212,861.749787063084,11097.1254793927,764.834542438388,18269.8195481077,11140.200885146,11354.3682390948,16963.9099934725,16842.1769763697,18190.0778432305,22137.0732204616,"","[M-H]- 294.121",183,4136.83283293914,42018.8949146326,0.0984517284746234,3973554.10237147,TRUE
"2135",2135,585.395165301667,585.339981274851,585.403145980654,376.575006866455,332.036003189087,425.064992523193,51,5,10,3,16,16227.5734529498,14518.1529498883,5252.08430209736,3142.90111197562,50853.0683314428,43974.0224895068,6368.51815045252,6874.0522001394,14714.7471292709,7066.21359761147,3420.93726933468,13487.8538054605,4288.25708880648,8033.88913789805,11496.7483039582,28142.714709567,5772.39184185138,37898.1587803839,36848.1049852446,38717.196239928,39027.571052621,36095.7057622171,42903.1251659462,41224.5903325567,40465.0887062075,36757.619964572,41463.0593451006,925.792005682985,12075.4299592827,1636.69890241639,1671.96398656404,2172.85805489525,1501.57899511785,7572.30366890773,10042.7624468692,22832.2323312528,1391.79384245176,1379.67115086988,2191.9585105189,9685.15731522317,37950.428879067,229665.372641823,41415.9240760136,43915.9721122049,105160.948596242,381788.42445779,102654.804393789,436257.38695201,331158.119114415,191876.345110073,87401.9094681421,78096.9119257852,55174.9534972734,198349.550373421,228044.659680274,48710.7524124851,"","[M-H]- 586.402",186,2299.49053210178,39140.0220334778,0.058750363761547,3307737.01106785,TRUE
"535",535,243.064861851073,242.927457788128,243.11070986749,75.2329994010925,23.429999537468,189.879999160767,349,17,10,13,16,103414.26378591,91318.1501955122,74867.8646513354,67658.5472454951,18472.7414323762,40035.4948870738,73336.4778526003,7299.05540788081,82593.1126267661,110278.058376733,73212.7409686912,102444.608859064,66411.1603492871,81331.9769923415,97131.0256315273,89771.7424816036,111949.065074673,47061.3396315214,53476.5745056856,55094.3593511821,43389.0350832545,53835.9426770898,56885.5409465893,57036.4638862373,52785.3162166216,46054.2173040466,48656.3312344719,106346.876507727,104027.142081187,84179.5441622419,78028.4086690843,91964.2124747375,109376.896755673,85590.294741852,71597.8771208366,95140.3741424158,99352.3734613258,115309.355071991,86295.8361555319,97332.6041031432,129885.925727697,37330.3013705993,61024.5092389563,29459.0420276974,30361.672098577,18517.8504500388,63276.1793736262,35251.4495360861,30779.0612150817,23890.1402415415,42467.1781806209,36487.8889477942,27803.6311949986,43031.8016359247,20135.5931551516,30777.9979174298,"","[M-H]- 244.073 [M-H-C2H4]- 272.096",189,4793.18184191696,51427.51208367,0.0932026778608052,3690823.22541514,TRUE
"571",571,249.089450491147,249.019728762625,249.124536344839,562.724999771118,523.144013824463,574.583991088867,32,12,0,11,0,7788.65580010414,12363.8119915425,10219.6733468771,20334.5418515727,5568.80167725682,4791.24786480599,30436.9727609047,13390.4556299533,8714.3759727627,108120.820717022,19696.3331653392,10303.7106773257,22970.3127597272,29211.7761447871,13486.0283536837,10150.4210260179,37540.2549594641,5022.86978773773,5564.37409694493,5426.0892149806,5839.4860063278,5927.05321882814,6048.92278207093,6009.86063949267,5812.66359718641,6568.70942951904,6273.24038127065,20176.1983915907,2474.96943061948,146082.68773769,28182.1671456471,14072.5912074034,11563.9312062599,16590.4453319318,28233.5914644838,3457.70358235761,11271.4072160586,17200.7192873244,21692.8338716469,8129.5871581533,3370.02244206816,4096.79451864138,1937.27828889092,3153.13795262906,3638.04594331317,4511.89890343116,6411.53386097401,7054.80731110109,5185.96963457465,1963.89601403475,3721.36079772976,5760.08052126567,3369.25198797882,3778.73620883822,4011.9998219423,1918.94234589736,"","[M-H]- 250.097",194,436.356821246333,5849.32691543589,0.0745994928228107,816594.053437983,TRUE
"1974",1974,544.375275090572,544.361849019242,544.377556461596,325.864988937378,321.701995849609,348.13801361084,25,0,8,0,13,2204.80634548834,2666.65244857115,3882.58283984555,1125.65474379508,2020.97304530609,857.34977144748,15366.9767401141,1447.62734554409,581.337796557495,5423.8452021429,865.329829746857,3202.56151015491,9647.5306142983,1575.8851654032,6088.31752929557,1786.1259696789,13481.6874837076,18330.049466313,12916.5232335627,15759.2087554208,15102.9496496741,18425.1819678782,20696.2451639881,21301.3318560549,18272.5420606881,13614.7214415111,26761.2096118683,487.361254168674,734.125585265058,822.124112345278,1068.79851118645,657.253820931102,450.811295417204,1147.55368460389,800.291851071441,964.413187415048,1044.58581920256,482.303903554317,938.826144726747,842.189267305114,118153.487611483,92890.0711338017,34428.0207890377,48907.0842281381,40097.2851289723,23373.3827556227,196348.323612227,35294.0773012421,19468.6668959099,23088.5722483099,67391.548187503,17147.5489000604,204465.562505722,41776.9144710345,153491.860123152,3610.89875438535,"","[M-H]- 545.386",203,4131.70040714569,18117.9963206959,0.228044002990889,1383779.15067185,TRUE
"1254",1254,386.937609815213,386.93643731123,386.939305172918,719.874984588623,717.904978942871,719.884019775391,55,16,10,13,16,46571.3462043249,63531.221443098,50575.6804688547,16355.1084198077,7377.76969652091,24020.8184175871,19032.4248909494,25915.64913808,41893.7743841592,232750.331214653,32123.9636933567,61712.9839548929,69616.1232641486,33590.6338453892,44398.5655163614,35831.0278940746,38899.0771988835,32639.6839181262,35073.6504991238,34204.584092726,35439.2481694944,31133.5856438614,38844.4980725825,34853.2308979204,39041.4090058745,37555.6940446966,38876.821581535,72222.5726701673,62746.8223492908,15410.1107220631,34008.0200132169,86259.6348338574,99192.7968815714,69460.1892489721,54232.5936376424,57864.5320143347,61895.72760512,94491.5319204563,79681.8589719161,78102.7370454557,21094.4626570889,32620.282818069,34557.9276653007,56799.902815739,18284.2087962343,9389.403926217,73615.659715194,24797.6634346726,15100.4371596873,43624.8326952662,39219.5975137688,60592.3060033713,24943.8261508849,67843.498245859,13478.6670757622,67232.2702784287,"","[M-H]- 387.94",207,2752.29331276907,35766.2405925941,0.0769522674781472,2670622.98043669,TRUE
"730",730,278.069181135815,277.990370119529,278.178845031076,71.2505019664764,23.4789991378784,135.307000045776,114,17,10,8,16,25810.9464898697,131338.257746567,53260.3230631619,123872.224741689,32035.1259438309,171761.014067876,120335.783280939,354031.820554212,131603.690039353,37929.6147506568,133478.351580992,50829.8867831821,230643.221128505,156074.691782366,84816.9359418808,78659.8950878627,32907.5115424702,164886.592415909,152612.006083163,169460.093553368,158542.036817079,162259.824947281,174622.953973919,169535.770566074,169313.909389464,159777.127114084,174212.155162435,5842.81987265001,63823.4168989069,49264.652158787,13070.014568836,8921.86926079541,8023.60611378681,52782.9082398769,17484.9369367049,31986.5826889655,9640.11386739439,12740.3797010228,11850.7482269593,78689.6188244037,245586.21954949,134170.963235123,215463.537045073,53564.8629243844,193138.758929592,487458.758239606,79821.4831259285,352982.045867848,101856.909701019,100757.235179038,417995.342167036,231804.815253774,316770.166885998,39898.483792396,402199.247420312,178820.169849128,"","[M-H]- 279.077",208,7178.52192692501,165522.247002278,0.0433689250655607,7521022.43107303,TRUE
"1664",1664,470.090331127028,470.041548202016,470.170129097243,71.7829982089996,27.8809994459152,121.720004081726,46,2,10,13,15,7286.10933237802,10474.9604609549,5458.03000468264,5961.6758487016,2970.86906452974,8937.65523027629,5941.85127180815,10980.9000878967,7232.04239310808,8159.80407082683,4565.71679873178,6227.59527498297,8291.2258117497,7767.42401031074,5413.41284371167,4005.53313365392,5068.58163768649,16221.2603411338,14934.2385242261,15205.4745614156,14018.4428584679,15212.9037379221,17085.642705424,18021.0187774952,18560.6968621019,15898.6877122661,14536.8645665203,27063.3401293294,27710.714028177,13850.0918913992,6402.59270182531,20648.2888702171,33008.2100217257,24548.6878673837,19794.7663134409,26101.7519486987,24087.5580706657,34048.4456475304,18428.5727287312,17881.8604461261,13193.6369258165,24781.3190624714,10567.5825395102,14510.4226216364,10568.3959255149,7253.50239453837,20883.8722904184,18531.7679252371,10669.7692722082,16855.2522404143,24282.6548319343,14956.7452316711,12499.5114730782,17710.3324782584,8605.09276553057,11770.2356275884,"","[M-H]- 471.102",208,1502.74600530704,15969.5230646973,0.0941008694636004,805653.59219404,TRUE
"3324",3324,1141.93093515063,1141.92851578012,1141.93352337172,444.34999458313,433.967987976074,447.913998565674,13,1,0,12,0,560.798079124583,1562.7411889241,3846.67586831447,3960.29047546705,3760.66878166888,440.349109753599,8103.63803276206,2461.0941197957,769.644731828012,85473.268231943,1669.86409754546,1911.87782743039,2634.88826624551,6305.73252039936,2893.540533721,420.178154512412,8393.05203959003,3798.13085325994,4745.5019135133,5376.78777071352,5597.36325357228,5491.98244418352,6271.95110920623,6405.84401814697,6995.21633487152,7979.8643008098,7736.01004575355,268122.710971277,45722.7579072745,561027.870076968,615641.238931061,55656.8710867763,164532.062094922,160001.805683466,525392.542108805,1387.66436718986,107092.736514016,33343.6080283641,329858.775716279,70450.5521359853,555.872463691836,453.297378413809,453.213015399585,336.532293589033,582.160300416657,721.426481845287,537.829093011717,416.478297427573,541.352552454136,475.840365283603,557.949102295706,587.135009499571,498.492893765394,408.672991949492,817.347143562914,709.29770268961,"","[M-H]- 1142.94",209,1307.13462569023,6039.86520440306,0.216417847328336,3142451.04681074,TRUE
"3662",3662,1320.87674140932,1320.85390174609,1320.88703439083,577.097971954346,530.585996856689,631.45600769043,25,0,10,13,0,177.162388392857,50.6655011858259,144.810566334333,158.169263608754,618.414706087313,253.011028795068,443.907260939727,851.528828237206,516.111436495424,378.400360350031,128.418665403766,106.06551688058,249.935990224406,150.380937113077,212.018119051354,149.271135006845,163.79150390625,22604.0708741004,23482.4268133286,24882.1681933563,24874.249916903,27133.8708452694,27917.0162022568,27375.5565189257,25587.6788330823,26916.1272399751,27291.5341825568,24986.7271868685,39218.8637439819,18545.7503242561,15282.1325400311,36918.9341209164,25006.3176338933,32363.8111429954,47449.6777125722,38938.3150467549,34504.953920193,25644.3288562561,42200.6543311168,31551.0629350576,119.563996697353,450.294397985921,298.396314972504,162.492784270085,249.883023176629,173.424760704239,592.685680200479,180.262406137414,295.920402378847,327.70237840579,270.896337310855,692.996050148271,756.696658714861,855.624683749463,291.408080903482,858.358420826351,"","[M-H]- 1321.88",212,1811.78120395957,25806.4699619754,0.0702064717347682,682004.898699243,TRUE
"727",727,277.154284543296,277.153437003877,277.156030913212,238.217002601624,214.325994377136,246.758010025024,42,1,10,13,0,3567.23411217952,2079.22435372531,2812.55099682387,1617.75696874302,1807.12714317895,27569.9132749213,6815.62743215723,3812.82157402318,6395.42235656532,2424.28984162764,1963.37450413109,1635.86599512911,2574.60964119008,2909.10350302203,3643.66421675107,3727.87453134517,2209.68986864062,119805.98225625,119808.223449595,119991.440955832,123087.759361976,120389.894604337,126522.257483254,135516.998065417,129452.80794474,130831.778453446,134454.150937953,226482.204578065,228855.763422088,854201.080100645,1109948.08527362,657876.415641233,192262.475680874,257850.504926596,639249.351890184,152945.854580551,713228.663996067,245540.805829886,655240.331575578,137889.647316122,15113.427264093,5970.14031111947,23450.4899199521,13101.8636738603,9129.32581356907,7990.2501284902,9763.9202704931,7733.63108794266,13379.4269611499,17332.2314321398,5858.43194968867,14238.9713237822,15583.2307832374,7098.49736124665,17615.617346258,12875.5206892221,"[16][M]-","[M-H]- 278.158",237,6239.17620494027,125986.12935128,0.0495227231526729,7605233.60495471,TRUE
"204",204,169.024484513088,169.023792668699,169.075283904631,217.530002555847,199.743994369507,222.099997634888,13,1,10,2,0,1613.63865090693,1836.39539592792,1753.71032308584,1854.90235525379,1493.85161531285,384558.679649014,2291.58030734211,1916.55482132053,2177.27920544106,2433.34783060388,2494.63046181979,2051.10999130309,2620.02825423032,2447.49185413369,1996.88535205446,2618.36528327409,2357.59339562487,88127.3655597501,95735.6556911303,87015.8296416381,94616.7395373986,96589.7838577096,98009.4068495889,100915.226546463,97273.556558881,99590.104040111,99007.1507637069,2429.40503741428,2247.74079352356,1900.52285230476,22331.8319518317,1935.83939918911,19939.1213418766,2762.17737939949,2341.57694774056,1916.46659320965,2635.42630113269,2868.2729782064,2753.22738767307,3014.25127004306,2120.12498408142,1546.84441048829,2130.08382837178,2430.08396275984,2300.93367097494,2854.66831951672,2244.16458307455,2106.89891511672,2129.55649237148,2220.15240327697,2768.86555861286,2465.51807475021,3009.44562067911,3351.53827707479,2581.97201099466,2097.50869148853,"","[M-H]- 170.032",247,4664.31858104052,95688.0819046377,0.0487450316507436,1482831.0838302,TRUE
"1500",1500,437.8475877875,437.846616515369,437.848078456543,195.306997299194,170.773995170593,197.221000556946,15,11,2,0,0,6856.93727912804,6974.50182948092,97708.7301783568,95812.8719160835,385267.231257767,351.006442478543,50988.9566998686,52970.2359757253,8735.04899496183,38009.4974028203,129156.270036309,16507.0353579358,92418.9545632607,76712.1244323875,111762.929344804,60095.5762869687,165959.560258374,21989.3980098748,22490.1363790626,10913.4791155569,22798.9240567104,16048.5537470727,22982.6359944958,24187.5388746056,24748.5559149466,23559.4246452646,24779.2595664532,392.030839754127,716.878907884572,286.467526158085,309.840823105919,264.067826303068,245.834430533769,329.755747835626,279.09301909485,458.709078696591,295.167836770881,300.392495351093,389.748915507144,263.238799102501,871.76014467878,198.071521214076,293.208246276121,598.867354391919,389.240956715593,499.471072385238,409.507897596999,283.589516863355,282.381495575902,430.826872376398,391.063405954357,361.467645405762,401.187109722368,358.411508008368,271.280605272683,477.078513585531,"","[M-H]- 438.855",264,4467.70545687592,21449.7906304043,0.208286669732949,1621834.01467288,TRUE
"1346",1346,409.707746734164,409.706004248711,409.709213506305,123.608005409241,122.711997833252,124.969993095398,33,11,10,12,0,10259.6407561188,16464.3177379773,5305.04822051685,10235.8912109511,5354.59237025294,8162.81924700737,11634.442486569,14755.758028634,5892.42887004916,8245.82600892788,6870.21583637048,7321.30680081574,6748.14281660784,15333.5442013658,8264.7474127505,9647.370042651,15981.1645986203,38560.9343563182,32159.5161996223,31137.5009003787,26906.808435231,25470.9095159155,30705.184256471,31313.6209875091,30614.7559879759,31799.340097798,31968.0365679567,98374.8361418699,28444.9667358792,33578.4445743053,25239.9985144584,35891.0164434533,24102.3962054617,25772.4938394745,4367.4171829205,37087.9629968953,46409.955419472,64996.3183888758,25424.4913323026,20956.752556228,2383.29497223953,5089.38418290258,2341.19605652732,1919.86020109244,2294.75103066768,8268.77769664361,1605.00783877121,4506.80230376683,4331.17633755086,3209.36898174168,1397.86295288679,4052.87521158132,3211.32205635309,4670.7129026044,3267.88919177237,1363.72200359521,"","[M-H]- 410.714",281,3459.69445215457,31063.6607305176,0.111374331640047,1001674.91820366,TRUE
"1378",1378,415.701459646386,415.700453941762,415.702931289683,123.608005409241,122.711997833252,124.969993095398,29,7,10,12,0,8286.34668363134,16530.3890246456,4006.66485747581,9465.8871944328,4647.92406694508,8394.76651554286,9207.14909657985,11588.0837991892,4932.75492932363,7569.78179791461,6503.60603659517,5583.53497005394,5671.01657717815,12316.194118606,8293.61995876218,9168.81799995899,14367.714550045,30365.965232554,26422.5256365258,25830.9450760099,20603.0785656401,21164.0238407402,24916.8428186172,24841.3511168772,28482.1554446078,25228.6214086958,27335.7708238836,79048.5529778502,21943.852442347,23911.9883564434,18277.8612518923,29135.9212824609,20845.8520156489,18826.7974467296,3832.49020810425,30753.9286864764,37377.9785936088,50387.3145961675,18155.1557657974,17857.484656927,1777.12591547137,4155.55110961054,1965.07817186788,2082.23554953933,2301.96186922443,7463.93224452353,1723.99727975403,3312.68211266538,3480.76464551747,2489.33425511521,1656.20011623121,3232.99801161836,2706.37180245324,3494.16420512142,2456.61498494854,1366.66869414481,"","[M-H]- 416.707",281,2991.20764215137,25519.1279964152,0.117214335951117,817746.391389292,TRUE
"2846",2846,869.980590597749,869.97571292779,870.086452618906,446.770999679565,367.379011535645,451.237996826172,22,3,6,12,0,1148.4656345026,3849.0439276655,762.061814779532,8136.80915101875,967.992505920718,302.736334801884,11456.1292375194,2239.97169612774,259.20333981514,127405.693654879,27498.1805958961,4844.03256507572,4334.62487476207,11638.0100224077,2861.52762993062,487.867274882893,15607.7525989146,9035.53181375179,9525.43669118236,10387.9180818593,11604.6936560962,10238.8706781205,13831.1505431831,11245.2300881587,13858.206288058,15219.0216688987,16458.4191060329,444073.394344644,82975.1978054456,810935.910490025,324728.431833781,111989.495577717,270722.375525137,257812.591359856,666263.683542286,3344.14171444718,177657.330679553,68502.3079002897,491043.291590228,135345.792594594,543.940697794966,529.387573736426,1952.49445020538,884.484207996726,826.059265166149,364.243789444584,421.965242821351,618.849720460097,836.065976812659,550.359511525615,518.981046709139,1018.67612307053,662.599952202437,607.658824193291,407.36073945809,615.132407370073,"","[M-H]- 870.988",289,2542.66380120703,12140.4478615342,0.209437397220181,4201956.78596121,TRUE
"3220",3220,1083.07880563542,1083.07626613907,1083.08079408285,447.631986312866,435.475007019043,450.185994110107,13,0,0,11,0,130.842590332031,588.9004081806,377.348567474722,1339.0770922412,1214.99589451673,152.928130703978,2634.91468847241,463.27009123568,217.53416749673,11629.9720931877,909.492943314165,963.803975756435,662.51725247285,2087.49947448017,968.674458709235,226.570235506081,2864.53473966518,1806.87607223896,1819.1773121484,1674.02208573427,2423.71525601611,2102.18161041323,2355.13487878247,2769.34935326525,2451.94860675931,3508.13191589874,3163.24508148025,78080.8150759063,9738.50792250811,102085.934437273,98450.6454467929,22281.921909079,46144.8567890393,47082.4355876938,97781.8162410753,406.847151098011,26916.4641168867,12231.1597198611,137002.38301659,17070.2741488046,597.572842170834,534.254818602651,3305.79856375711,833.852747218373,1103.60160014996,264.278632570058,478.578844908904,725.664982112886,407.641974393977,792.978751297452,756.532062272275,1026.05867788056,579.112745704409,987.970558234623,478.081141907096,742.869702491321,"","[M-H]- 1084.09",289,601.529404942177,2407.3782172737,0.24986909021026,760395.569184763,TRUE
"125",125,143.951657325079,143.949945252469,144.066764872073,594.625986328125,552.231007080078,601.110989685059,31,7,0,7,16,2973.81031863085,2829.36487311684,12436.7275763809,3563.48481669153,1532.25090408791,3342.55307699988,8533.07719760528,4165.55508480072,2407.83017205894,21567.3618230056,8402.53897589611,2749.55124640527,12440.0848340175,10306.9359191121,9849.65865646675,1933.9024314407,14414.6853978862,9797.68721654905,7357.99090036349,8275.49871125817,6717.50127979483,7939.84902054358,9345.84865254852,10660.9648012932,10371.4157010595,10566.8298468918,10340.3194559117,4078.16094404981,9195.34810854928,5005.12030254677,19462.8614372062,2729.22755932377,2044.86840721965,10219.3302705861,8784.91028557252,3032.1782989502,6419.31753430609,8493.35154430263,16276.3183056954,41188.9927927287,34016.9178565252,29098.7103775432,12056.0214907583,27570.6572275824,20636.867871681,30546.8993645105,33002.1839753464,28520.4478726369,28143.4769041557,29826.7220342356,25163.0870615058,23012.4701242859,23443.4611981249,31517.8571471412,34371.3216839909,29497.2739292395,"","[M-H]- 144.959 [M-H-NH3-H2O]- 179.987",325,1453.46207942143,9137.39055862138,0.159067522625488,792177.640801117,TRUE
"1259",1259,387.938584087816,387.937045572065,387.940453815152,719.313009033203,717.904978942871,720.313017120361,45,13,10,12,10,17133.2905526019,24618.7339994019,20011.9207584833,8177.28874248639,3747.35703385834,10644.4551914253,7630.12610183114,9984.90407081787,16256.363242045,95256.1945144236,11658.3712052873,24232.4389276138,28286.953593125,13753.3997655635,17021.5851556832,13329.7109484449,16488.8086302711,10936.2456241529,12196.0420887452,12727.397226789,14071.3668687412,12571.1708345533,14470.4676161874,13360.4976595439,15874.4491109811,15329.5087990342,16302.4109274633,29661.624563287,25183.1396216949,8210.26021068916,13776.0044638533,36484.0529392054,42306.736840033,26748.2601736185,20075.0142165929,22570.784966607,26105.4733476745,38667.9510092043,32478.1084745883,30724.7743129078,8797.41203820468,13707.6569470606,12973.572240391,22992.9089431584,9389.00096536902,5406.48311693255,27496.5947765474,11274.0673483502,6682.58540435203,17296.3951590708,15442.3682984803,24873.469883262,8504.38841472734,27435.4587360973,6198.2045842224,27745.1476242466,"","[M-H]- 388.949 [M-H-SO3-H2O-NH3]- 503.928",341,1733.74416827019,13783.9556756192,0.125779871110353,1075279.35880998,TRUE
"548",548,244.962478506404,244.961258620088,244.964716632559,718.963984527588,717.904978942871,720.49701171875,23,7,0,10,6,9002.69318989478,12725.9859645506,10023.857642467,5920.94193323851,2549.95456839291,7637.92172163962,5989.79059898582,7909.1728296815,7160.96617721952,31065.6114972197,9228.35464228199,12722.2424376413,12324.4160525501,9792.01818252423,8969.94533764664,10001.6168398857,9670.52175626821,9031.51326009157,8483.70534581352,8952.19864296303,10045.4145061218,8890.71428633549,9049.85981171094,8726.54753026163,9773.45382755724,10325.7192771543,9752.62567938729,13036.0536940023,12075.7125076505,4866.3493325457,8722.15260623507,13561.9929966833,19012.7930339018,9574.72402628628,10170.7856108763,13400.8214735791,14827.0217590989,19049.9704626342,14790.0118516239,14756.5378231403,7358.60404609279,9679.89078693271,8893.39324338719,10620.448824551,7588.93837895718,4730.85280838338,17110.2251606506,8924.61502570185,5509.77868990261,11075.3823435232,11836.6946479326,11952.2590109333,9078.96292187274,15145.4461568557,5582.91593086207,15042.2056123428,"","[M-H]- 245.97 [M-H-S]- 277.935",341,619.58687437605,9303.17521673968,0.0665995060762905,593703.304306624,TRUE
"1810",1810,502.917007187057,502.91530532396,502.91893580818,718.862487182617,717.904978942871,719.880989837646,20,5,0,9,6,9379.56676174328,9558.01077465924,9547.88743472099,3690.60207226574,1850.67077456818,5520.74149485881,3386.82133736312,5696.53962660039,8646.62923175503,46343.0934405327,7335.38491402306,12914.0956704422,14513.8399817216,7218.74602843686,7133.08423445871,7264.96034952389,7732.1333639332,6280.27346358719,6838.38499498096,6517.30869004401,6770.70427345484,6110.69231345505,7687.88935279101,7178.80628398955,7791.77206216753,8056.22927775166,7720.97013900802,11273.2604320534,10961.8152592565,2630.78966766037,6020.3307038188,15150.8219091524,15863.9079053421,10280.9209173643,8615.91525522619,6664.07337203622,9770.44038284663,14132.3168757036,15157.9883214459,12164.4517648108,3778.18138817088,6261.20668978244,6780.25755153348,8578.48867447581,4521.93021518534,2283.88228899334,14462.0079075568,6244.15900848399,3290.37417961657,8487.65083347828,9363.51774299213,7488.63875043179,5650.13763688747,14272.7710133405,3069.52398165129,13319.4467988214,"","[M-H]- 503.928",341,690.991170937225,7095.30308512298,0.0973871253486064,495225.045770956,TRUE
"3451",3451,1202.48536742686,1202.48104101375,1202.48718546083,670.254993591309,666.566990356445,671.127982635498,23,0,10,13,0,72.4751281738281,194.878234863281,127.954427685589,183.985707570178,236.788260233402,103.31435546875,278.044427102432,225.208881556833,193.091093927622,166.92051116284,159.833937020351,204.378682454427,71.0034790039062,208.701177866198,270.043397681655,138.525279719538,185.173244411498,16422.613452292,17601.1804321222,18223.4866983164,17191.6936440074,18749.8169221034,18608.9216022949,17214.0880820286,18423.055594724,18980.581299004,18348.1251639873,18371.4237938638,25914.7814614512,52409.5615256652,46111.9676832855,10294.2268433771,15446.3492538035,28092.1895526621,36069.7657496535,38971.5537314862,31767.3213855515,42683.1897840276,29557.4068745906,38286.5225518298,212.608791142702,330.37277078256,222.958683000369,200.527514509179,187.945868289657,133.276637573134,371.974472238868,103.527965198864,100.285011985085,131.032257264057,175.986454801634,473.58402070293,204.916275699877,222.748529059304,261.042006906461,332.326557007703,"","[M-H]- 1203.49",352,827.129971959683,17976.356289088,0.0460121038244978,600425.257124193,TRUE
