"","Sf1","Sf2","Sf3","Sf4","Sf5","Sf6","Sf7","Sf8","Sf9","Sf10","Sf11","Sf12","Sf13","Sf14","Sf15","shallow_mean","deep_mean","ttest_pval","XOTU","inc_dec_estimate","inc_dec_p_val","classification"
"X196900278",0.0027791365629613,0,0,0,0,0,0,0.00168335528113897,0,0,0,0,0,0,0,0.000557811480512533,0,0.194458520886961,"X196900278",-0.423762901016669,0.115466750573099,"dec.trend"
"X196900290",0.00143718588614198,0,0,0,0,0,0,0.00189455114666932,0.00220029504772092,0.00163600707692964,0,0,0,0,0,0.000416467129101412,0.000548043160664365,0.77296765972506,"X196900290",-0.157836115207315,0.574248594810876,"dec.trend"
"X196900324",0.00101295631734103,0,0,0,0,0,0,0.00124232862076677,0.00123116019799066,0.00116172489501844,0,0,0,0,0,0.000281910617263475,0.000341840727572728,0.837496044751539,"X196900324",-0.175128725540651,0.532442034776659,"dec.trend"
"X196900362",0,0.00113580052010016,0,0,0,0,0,0,0,0,0,0.00162392052020157,0,0,0,0.00014197506501252,0.000231988645743082,0.738824907005202,"X196900362",0.0198652336754554,0.94397941669954,"inc.trend"
"X196900380",0,0,0.00260563926864695,0,0,0,0,0,0,0,0,0,0.00309569513499906,0.00213998020795507,0.00157384707001493,0.000325704908580869,0.000972788916138436,0.27949093633504,"X196900380",0.406219960760997,0.132976230023204,"inc.trend"
"X196900407",0,0,0.00124183658761046,0,0,0,0,0,0.00428931905713947,0,0,0,0,0.00664170023090719,0.00297754851083905,0.000155229573451308,0.00198693825698367,0.0797908863491701,"X196900407",0.443896968766106,0.0974136169320456,"inc.trend"
"X196900421",0,0,0.00103116788078369,0.00243449322359993,0,0,0,0,0,0,0,0,0,0,0,0.000433207638047952,0,0.220135717650045,"X196900421",-0.338937949881653,0.21653017000727,"dec.trend"
"X196900444",0,0,0,0.0012007015122221,0,0,0,0,0,0,0,0,0,0,0,0.000150087689027763,0,0.36884629178393,"X196900444",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900457",0,0,0,0,0.00126921363672421,0,0.00596087626561276,0,0.00171213823452345,0,0.00208468392886652,0,0,0,0,0.000903761237792121,0.000542403166198567,0.680926570258201,"X196900457",-0.056570840405769,0.841285647407991,"dec.trend"
"X196900463",0,0,0,0,0.00120209176170514,0,0,0.00123611697766293,0.00124551775132,0.00111909278877923,0,0,0,0,0,0.000304776092421009,0.000337801505728461,0.912687935739242,"X196900463",-0.0449858064321724,0.873516544146176,"dec.trend"
"X196900506",0,0,0,0,0,0,0,0,0.00109476344136196,0,0.00108683217023224,0,0,0.0011337459910021,0,0,0.000473620228942329,0.0401439169461623,"X196900506",0.363100208405398,0.183443393438786,"inc.trend"
"X196900523",0,0,0,0,0,0,0,0,0,0.00141218851917379,0.00169698356404683,0.00173674026160505,0,0.00135273360295606,0,0,0.000885520849683103,0.0102568420556145,"X196900523",0.515023488919431,0.0494559703459521,"increasing"
"X196900535",0,0,0,0,0,0,0,0,0,0,0.00139190786713953,0.00367860732576188,0,0,0,0,0.00072435931327163,0.165547237841689,"X196900535",0.323523294301891,0.239487477372468,"inc.trend"
"X196900540",0,0,0,0,0,0,0,0,0,0,0,0.00178802196224299,0.00246239536786456,0.00165488106755075,0,0,0.000843614056808329,0.0449338710182369,"X196900540",0.627896754202965,0.012199928581452,"increasing"
"X196900552",0,0,0,0,0,0,0,0,0,0,0,0.00100170255246118,0.00102665365976462,0.00105890212362544,0,0,0.000441036905121605,0.0401696291558258,"X196900552",0.638767547699385,0.0103699873177478,"increasing"
"X196900554",0,0,0,0,0,0,0,0,0,0,0,0,0.00228931965510731,0.00172972493492742,0,0,0.000574149227147818,0.12429954241839,"X196900554",0.539158583976792,0.0380758785914067,"increasing"
"X196900558",0,0,0,0,0,0,0,0,0,0,0,0,0.00136100446850022,0,0,0,0.000194429209785746,0.301936351322549,"X196900558",0.36379184510118,0.182547928307727,"inc.trend"
"X196900563",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148578936718124,0,0,0.000212255623883034,0.301936351322549,"X196900563",0.381610913862939,0.160454481739131,"inc.trend"
"X196900578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187933581333478,0,0.000268476544762111,0.301936351322549,"X196900578",0.405369672211951,0.133868211054047,"inc.trend"
"X196900132",0,0,0,0,0.00219366491539593,0,0,0,0,0,0,0,0,0,0,0.000274208114424491,0,0.36884629178393,"X196900132",-0.143627351067003,0.609582880349629,"dec.trend"
"X196900254",0.00248044431554022,0.00131121372783764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473957255422232,0,0.203306732266414,"X196900254",-0.572730281575976,0.025648056641504,"decreasing"
"X196900300",0.00122074222859048,0,0.00131390746099857,0,0,0,0,0,0,0,0,0,0,0,0,0.000316831211198631,0,0.178923551348341,"X196900300",-0.548275944070601,0.034331219103691,"decreasing"
"X196900322",0.00105624504885133,0,0,0,0,0,0,0.00151564091733545,0,0,0,0,0,0,0,0.000321485745773348,0,0.187062544404691,"X196900322",-0.318093260460307,0.247919810667452,"dec.trend"
"X196900326",0.00117745349708018,0,0,0,0,0.00202226679711198,0,0,0,0,0,0,0,0,0,0.00039996503677402,0,0.196875748550762,"X196900326",-0.302325866809017,0.273425928451033,"dec.trend"
"X196900434",0,0,0,0.00201850214849936,0,0,0,0,0,0,0,0,0,0,0,0.00025231276856242,0,0.36884629178393,"X196900434",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900441",0,0,0,0.00122433736876191,0,0,0,0,0,0,0,0,0,0,0,0.000153042171095238,0,0.36884629178393,"X196900441",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900442",0,0,0,0.00120542868353006,0,0,0,0,0,0,0,0,0,0,0,0.000150678585441258,0,0.36884629178393,"X196900442",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900447",0,0,0,0.00111088525737084,0,0,0,0,0,0,0,0.00099828377241865,0,0.00109216606468173,0,0.000138860657171355,0.00029863569101434,0.505729156316384,"X196900447",0.258340498562291,0.352544565510043,"inc.trend"
"X196900452",0,0,0,0,0.00282522073943898,0,0,0,0,0,0,0.00183246610279588,0,0,0,0.000353152592429873,0.000261780871827983,0.842511954289867,"X196900452",0.0309303202317819,0.912865305384318,"inc.trend"
"X196900503",0,0,0,0,0,0,0,0,0.00120603447966432,0.001454820625413,0,0,0,0,0.0013070277878748,0,0.000566840413278875,0.0409791448812613,"X196900503",0.342252941103159,0.211782022724298,"inc.trend"
"X196900516",0,0,0,0,0,0,0,0,0,0.0014388335855733,0,0,0,0.00170754897422322,0.00174399269920573,0,0.00069862503700032,0.0411284274519585,"X196900516",0.577811039605223,0.024075544255638,"increasing"
"X196900519",0,0,0,0,0,0,0,0,0,0.00133758233325517,0,0,0,0,0.00125675748834116,0,0.000370619974513762,0.119976155081985,"X196900519",0.37127989146457,0.173035261046659,"inc.trend"
"X196900536",0,0,0,0,0,0,0,0,0,0,0,0.00280339963487429,0,0.00382535322147409,0,0,0.000946964693764055,0.125323558129363,"X196900536",0.488098702748936,0.0649071857914669,"inc.trend"
"X196900550",0,0,0,0,0,0,0,0,0,0,0,0.00104614669301406,0,0.00129729370119556,0,0,0.000334777199172804,0.122448471753493,"X196900550",0.487895455713048,0.0650356855124077,"inc.trend"
"X196900555",0,0,0,0,0,0,0,0,0,0,0,0,0.00199430423563472,0.00207345232584248,0.00224282874842422,0,0.000901512187128773,0.0404531041530704,"X196900555",0.71810166138712,0.00256834131190262,"increasing"
"X19690017",0,0,0,0.0030206624657871,0,0,0,0,0,0,0,0,0,0,0,0.000377582808223387,0,0.36884629178393,"X19690017",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900165",0.00846727588341479,0.00399942113641447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155833712747866,0,0.211567166152238,"X196900165",-0.565638655234525,0.0279717158803858,"decreasing"
"X196900273",0.00163198517793833,0,0.00205679184822983,0,0,0,0,0,0,0,0,0,0,0,0,0.00046109712827102,0,0.182118585714318,"X196900273",-0.537575664075255,0.0387558503553113,"decreasing"
"X196900298",0.00185708658179189,0,0,0,0,0,0,0.00278281611051755,0,0,0,0,0,0,0,0.000579987836538681,0,0.189136668432535,"X196900298",-0.311196323279705,0.258889821035428,"dec.trend"
"X196900309",0.00115580913132502,0,0,0,0,0,0,0.00175789499838497,0,0,0,0,0,0,0,0.00036421301621375,0,0.189893253317821,"X196900309",-0.308825642565793,0.262727646706019,"dec.trend"
"X196900321",0.0010952049072106,0,0,0,0,0.0012953438673393,0,0,0,0,0,0,0,0,0,0.000298818596818738,0,0.180444820639822,"X196900321",-0.359501989272229,0.188148113114445,"dec.trend"
"X196900334",0,0.0116474369937684,0,0,0,0,0.00376358488928134,0,0,0,0,0,0,0,0,0.00192637773538122,0,0.242532638276854,"X196900334",-0.381259105842737,0.160872611152035,"dec.trend"
"X196900379",0,0,0.00243932186852055,0,0,0,0,0,0,0,0,0,0.00136887154635282,0,0,0.000304915233565069,0.000195553078050403,0.774971321765781,"X196900379",-0.0997859424963408,0.723468993086775,"dec.trend"
"X196900385",0,0,0.00179622792136513,0,0,0,0,0,0,0,0,0.00142563127773485,0,0,0,0.000224528490170642,0.000203661611104979,0.946791258037752,"X196900385",-0.0776801259342409,0.783186583823837,"dec.trend"
"X196900389",0,0,0.00166871791460156,0,0,0.00103846132824669,0,0,0,0,0,0,0,0,0,0.000338397405356032,0,0.192883805321839,"X196900389",-0.32247496519956,0.241101405066335,"dec.trend"
"X196900403",0,0,0.00139706616106177,0,0,0,0,0,0,0,0,0,0,0.00167428503316692,0,0.000174633270132721,0.000239183576166703,0.827913919575864,"X196900403",0.0945539985607735,0.737483107176357,"inc.trend"
"X196900405",0,0,0.00125292441428556,0,0,0,0,0,0,0.000991196470061603,0,0,0,0,0,0.000156615551785694,0.000141599495723086,0.9450419742936,"X196900405",-0.185323595915154,0.508450336497052,"dec.trend"
"X196900411",0,0,0.00156892747452572,0,0,0,0,0,0,0,0,0,0,0,0,0.000196115934315715,0,0.36884629178393,"X196900411",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900415",0,0,0.00113095832085953,0,0,0,0,0,0,0,0,0,0,0,0,0.000141369790107441,0,0.36884629178393,"X196900415",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900428",0,0,0,0.00456172031218239,0,0,0,0,0,0,0,0.0107144566532878,0,0,0,0.000570215039022799,0.00153063666475541,0.546221684976938,"X196900428",0.170581564548751,0.543302491488882,"inc.trend"
"X196900436",0,0,0,0.00171596318478985,0,0,0,0,0,0,0.00134106191765498,0,0,0,0,0.000214495398098732,0.000191580273950712,0.93849450007876,"X196900436",-0.0805320956037765,0.775411285665096,"dec.trend"
"X196900437",0,0,0,0.00128106342445744,0.00610809062673525,0,0,0,0,0,0,0,0,0,0,0.000923644256399086,0,0.276755736792495,"X196900437",-0.189510730300837,0.498743607907691,"dec.trend"
"X196900456",0,0,0,0,0.00304184133609143,0,0,0.00396923994334982,0,0,0,0,0,0,0,0.000876385159930156,0,0.183247647381807,"X196900456",-0.147965278463838,0.59870545679367,"dec.trend"
"X196900459",0,0,0,0,0.00286183267126757,0,0,0.0024598106691182,0,0,0,0,0,0,0,0.00066520541754822,0,0.180095277236462,"X196900459",-0.160182644529371,0.568496543014184,"dec.trend"
"X196900460",0,0,0,0,0.00156516008567192,0.00207692265649339,0,0,0,0,0,0,0,0,0,0.000455260342770664,0,0.183845324753493,"X196900460",-0.159273530397008,0.570722180882644,"dec.trend"
"X196900462",0,0,0,0,0.00119598977306704,0,0,0,0,0,0,0,0,0,0,0.00014949872163338,0,0.36884629178393,"X196900462",-0.143627351067003,0.609582880349629,"dec.trend"
"X196900466",0,0,0,0,0,0.00514858195372835,0.00162509952684495,0,0,0,0,0,0,0,0,0.000846710185071662,0,0.244483572840245,"X196900466",-0.111043126081007,0.693595674753759,"dec.trend"
"X196900484",0,0,0,0,0,0,0.00122279171749964,0,0,0,0.00103598622074769,0,0,0,0,0.000152848964687455,0.000147998031535384,0.98228183154944,"X196900484",0.0337954414587579,0.904826223812761,"inc.trend"
"X196900489",0,0,0,0,0,0,0,0.00149700598802395,0.00324121766409786,0,0,0,0,0,0,0.000187125748502994,0.000463031094871123,0.571537052505795,"X196900489",-0.000208171762608981,0.999412524330793,"dec.trend"
"X196900502",0,0,0,0,0,0,0,0,0.00188801826280783,0,0,0,0,0,0.00158158096225087,0,0.000495657032151244,0.121583196336665,"X196900502",0.295431265124452,0.285055559367888,"inc.trend"
"X196900508",0,0,0,0,0,0,0,0,0.00109476344136196,0,0,0,0,0,0,0,0.000156394777337423,0.301936351322549,"X196900508",0.0320177552989066,0.909813169783113,"inc.trend"
"X196900510",0,0,0,0,0,0,0,0,0.00100861812138593,0,0.00128386022448487,0,0,0,0,0,0.000327496906552972,0.123135517288,"X196900510",0.152429859616473,0.587592160714951,"inc.trend"
"X196900511",0,0,0,0,0,0,0,0,0.00230079792102628,0,0,0,0,0,0,0,0.000328685417289468,0.301936351322549,"X196900511",0.0320177552989066,0.909813169783113,"inc.trend"
"X196900512",0,0,0,0,0,0,0,0,0,0.0014494916121331,0,0,0,0,0.00151584287824533,0,0.000423619212911205,0.119865431801512,"X196900512",0.382976088963386,0.158838784084448,"inc.trend"
"X196900541",0,0,0,0,0,0,0,0,0,0,0,0.00139486225735209,0,0,0.00101313988290887,0,0.000344000305751565,0.125641260355988,"X196900541",0.478388483845407,0.0712543641473328,"inc.trend"
"X196900542",0,0,0,0,0,0,0,0,0,0,0,0.00132648665650149,0,0,0,0,0.000189498093785928,0.301936351322549,"X196900542",0.276393555460172,0.318665131308332,"inc.trend"
"X196900544",0,0,0,0,0,0,0,0,0,0,0,0.00165810832062687,0,0.00146361340647704,0,0,0.00044596024672913,0.120661646683213,"X196900544",0.476965942383333,0.0722203837059882,"inc.trend"
"X196900549",0,0,0,0,0,0,0,0,0,0,0,0.00121708569514055,0,0.00149964934262136,0,0,0.000388105005394559,0.122291783048048,"X196900549",0.487838441865745,0.0650717646713863,"inc.trend"
"X196900553",0,0,0,0,0,0,0,0,0,0,0,0.000988027432291061,0,0.00116978192714643,0,0,0.000308258479919641,0.121417351469996,"X196900553",0.487355845953121,0.0653777387785063,"inc.trend"
"X196900560",0,0,0,0,0,0,0,0,0,0,0,0,0.00111319151614324,0.00106721810888951,0,0,0.000311487089290394,0.119852211578873,"X196900560",0.54656022600987,0.0350138613467863,"increasing"
"X196900562",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193762456652927,0.00146943952482966,0,0.000486723441622704,0.124181770178816,"X196900562",0.568925589173198,0.0268757285184457,"increasing"
"X196900564",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136382158330815,0,0,0.000194831654758308,0.301936351322549,"X196900564",0.381610913862939,0.160454481739131,"inc.trend"
"X196900568",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127234574540334,0,0,0.000181763677914763,0.301936351322549,"X196900568",0.381610913862939,0.160454481739131,"inc.trend"
"X196900581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224282874842422,0,0.000320404106917746,0.301936351322549,"X196900581",0.405369672211951,0.133868211054047,"inc.trend"
"X196900216",0.00451068582337332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563835727921665,0,0.36884629178393,"X196900216",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900243",0.00220772530702533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275965663378166,0,0.36884629178393,"X196900243",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900245",0.00211249009770267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264061262212833,0,0.36884629178393,"X196900245",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900247",0.002160107702364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002700134627955,0,0.36884629178393,"X196900247",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900257",0.00277047881665924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346309852082404,0,0.36884629178393,"X196900257",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900258",0.00193500629851043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241875787313804,0,0.36884629178393,"X196900258",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900311",0.00112983589241884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141229486552356,0,0.36884629178393,"X196900311",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900313",0.00133762180366829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167202725458536,0,0.36884629178393,"X196900313",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900325",0.00101295631734103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126619539667629,0,0.368846291783931,"X196900325",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900333",0.00212547671715576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026568458964447,0,0.36884629178393,"X196900333",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900342",0,0.00242947292716405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303684115895506,0,0.368846291783931,"X196900342",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900345",0,0.00178482938872882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223103673591103,0,0.36884629178393,"X196900345",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900360",0,0.00112702985971329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140878732464161,0,0.36884629178393,"X196900360",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900364",0,0.00108317655777892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135397069722365,0,0.36884629178393,"X196900364",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900368",0,0,0.0163212808657375,0,0,0,0,0,0,0,0,0,0,0,0,0.00204016010821719,0,0.368846291783931,"X196900368",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900378",0,0,0.00230626794841943,0,0,0,0,0,0,0,0,0,0,0,0,0.000288283493552429,0,0.36884629178393,"X196900378",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900394",0,0,0.00145804920777478,0,0,0,0,0,0,0,0,0,0,0,0,0.000182256150971848,0,0.36884629178393,"X196900394",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900395",0,0,0.00143032964108705,0,0,0,0,0,0,0,0,0,0,0,0,0.000178791205135881,0,0.36884629178393,"X196900395",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900396",0,0,0.0013416270276863,0,0,0,0,0,0,0,0,0,0,0,0,0.000167703378460788,0,0.36884629178393,"X196900396",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900397",0,0,0.00139706616106177,0,0,0,0,0,0,0,0,0,0,0,0,0.000174633270132721,0,0.36884629178393,"X196900397",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900412",0,0,0.00120302919424764,0,0,0,0,0,0,0,0,0,0,0,0,0.000150378649280954,0,0.36884629178393,"X196900412",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900413",0,0,0.00115313397420972,0,0,0,0,0,0,0,0,0,0,0,0,0.000144141746776214,0,0.36884629178393,"X196900413",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900417",0,0,0.00227300446839415,0,0,0,0,0,0,0,0,0,0,0,0,0.000284125558549269,0,0.36884629178393,"X196900417",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900419",0,0,0.000997904400758407,0,0,0,0,0,0,0,0,0,0,0,0,0.000124738050094801,0,0.36884629178393,"X196900419",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900422",0,0,0.000992360487420861,0,0,0,0,0,0,0,0,0,0,0,0,0.000124045060927608,0,0.36884629178393,"X196900422",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900423",0,0,0.00101453614077105,0,0,0,0,0,0,0,0,0,0,0,0,0.000126817017596381,0,0.368846291783931,"X196900423",-0.315029822013446,0.252756525080415,"dec.trend"
"X196900427",0,0,0,0.00606968795942196,0,0,0,0,0,0,0,0,0,0,0,0.000758710994927745,0,0.368846291783931,"X196900427",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900430",0,0,0,0.0028504842987005,0,0,0,0,0,0,0,0,0,0,0,0.000356310537337563,0,0.36884629178393,"X196900430",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900432",0,0,0,0.00219813465820188,0,0,0,0,0,0,0,0,0,0,0,0.000274766832275235,0,0.36884629178393,"X196900432",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900433",0,0,0,0.00190032286580033,0,0,0,0,0,0,0,0,0,0,0,0.000237540358225042,0,0.36884629178393,"X196900433",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900435",0,0,0,0.00187668700926053,0,0,0,0,0,0,0,0,0,0,0,0.000234585876157566,0,0.36884629178393,"X196900435",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900439",0,0,0,0.00188141418056849,0,0,0,0,0,0,0,0,0,0,0,0.000235176772571061,0,0.36884629178393,"X196900439",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900440",0,0,0,0.00121015585483802,0,0,0,0,0,0,0,0,0,0,0,0.000151269481854753,0,0.36884629178393,"X196900440",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900443",0,0,0,0.00113452111391065,0,0,0,0,0,0,0,0,0,0,0,0.000141815139238831,0,0.36884629178393,"X196900443",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900448",0,0,0,0.00123379171137783,0,0,0,0,0,0,0,0,0,0,0,0.000154223963922229,0,0.36884629178393,"X196900448",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900453",0,0,0,0,0.00245605042683411,0,0,0,0,0,0,0,0,0,0,0.000307006303354263,0,0.36884629178393,"X196900453",-0.143627351067003,0.609582880349629,"dec.trend"
"X196900455",0,0,0,0,0.00138210042652901,0,0,0,0,0,0,0,0,0,0,0.000172762553316126,0,0.36884629178393,"X196900455",-0.143627351067003,0.609582880349629,"dec.trend"
"X196900470",0,0,0,0,0,0.00157408875018446,0,0,0,0,0,0,0,0,0,0.000196761093773058,0,0.36884629178393,"X196900470",-0.0842304551944733,0.765357986201085,"dec.trend"
"X196900471",0,0,0,0,0,0.00128441269546302,0,0,0,0,0,0,0,0,0,0.000160551586932877,0,0.36884629178393,"X196900471",-0.0842304551944733,0.765357986201085,"dec.trend"
"X196900474",0,0,0,0,0,0.0011477730470095,0,0,0,0,0,0,0,0,0,0.000143471630876188,0,0.36884629178393,"X196900474",-0.0842304551944733,0.765357986201085,"dec.trend"
"X196900477",0,0,0,0,0,0,0.0040548146723805,0,0,0,0,0,0,0,0,0.000506851834047562,0,0.368846291783931,"X196900477",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900478",0,0,0,0,0,0,0.00391480035358283,0,0,0,0,0,0,0,0,0.000489350044197853,0,0.36884629178393,"X196900478",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900479",0,0,0,0,0,0,0.0036581074357871,0,0,0,0,0,0,0,0,0.000457263429473387,0,0.36884629178393,"X196900479",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900480",0,0,0,0,0,0,0.00332487335704865,0,0,0,0,0,0,0,0,0.000415609169631081,0,0.368846291783931,"X196900480",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900482",0,0,0,0,0,0,0.00129279887689848,0,0,0,0,0,0,0,0,0.00016159985961231,0,0.36884629178393,"X196900482",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900483",0,0,0,0,0,0,0.00134600431804159,0,0,0,0,0,0,0,0,0.000168250539755199,0,0.36884629178393,"X196900483",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900485",0,0,0,0,0,0,0.00102490481359894,0,0,0,0,0,0,0,0,0.000128113101699867,0,0.368846291783931,"X196900485",-0.0944127802011927,0.737862457131606,"dec.trend"
"X196900486",0,0,0,0,0,0,0,0.00222997987427634,0,0,0,0,0,0,0,0.000278747484284543,0,0.36884629178393,"X196900486",-0.0698054947682875,0.80475219427299,"dec.trend"
"X196900487",0,0,0,0,0,0,0,0.00242875245359903,0,0,0,0,0,0,0,0.000303594056699878,0,0.36884629178393,"X196900487",-0.0698054947682875,0.80475219427299,"dec.trend"
"X196900490",0,0,0,0,0,0,0,0.00146594777250478,0,0,0,0,0,0,0,0.000183243471563098,0,0.36884629178393,"X196900490",-0.0698054947682875,0.80475219427299,"dec.trend"
"X196900491",0,0,0,0,0,0,0,0.00109946082937859,0,0,0,0,0,0,0,0.000137432603672323,0,0.36884629178393,"X196900491",-0.0698054947682875,0.80475219427299,"dec.trend"
"X196900493",0,0,0,0,0,0,0,0.00115536561731309,0,0,0,0,0,0,0,0.000144420702164136,0,0.36884629178393,"X196900493",-0.0698054947682875,0.80475219427299,"dec.trend"
"X196900501",0,0,0,0,0,0,0,0,0.00152907942957441,0,0,0,0,0,0,0,0.000218439918510629,0.301936351322549,"X196900501",0.0320177552989066,0.909813169783113,"inc.trend"
"X196900504",0,0,0,0,0,0,0,0,0.00134243123629302,0,0,0,0,0,0,0,0.000191775890899003,0.301936351322549,"X196900504",0.0320177552989066,0.909813169783113,"inc.trend"
"X196900525",0,0,0,0,0,0,0,0,0,0.00187048366124528,0,0,0,0,0,0,0.000267211951606469,0.301936351322549,"X196900525",0.110082247017089,0.696129974554071,"inc.trend"
"X196900530",0,0,0,0,0,0,0,0,0,0,0.00193214608041287,0,0,0,0,0,0.00027602086863041,0.301936351322549,"X196900530",0.161842399134579,0.564442674490696,"inc.trend"
"X196900545",0,0,0,0,0,0,0,0,0,0,0,0.00122050447518308,0,0,0,0,0.000174357782169011,0.301936351322549,"X196900545",0.276393555460172,0.318665131308332,"inc.trend"
"X196900548",0,0,0,0,0,0,0,0,0,0,0,0.00108033449343936,0,0,0,0,0.000154333499062766,0.301936351322549,"X196900548",0.276393555460172,0.318665131308332,"inc.trend"
"X196900556",0,0,0,0,0,0,0,0,0,0,0,0,0.00303669205110454,0,0,0,0.000433813150157791,0.301936351322549,"X196900556",0.36379184510118,0.182547928307727,"inc.trend"
"X196900557",0,0,0,0,0,0,0,0,0,0,0,0,0.00205724085845554,0,0,0,0.000293891551207934,0.301936351322549,"X196900557",0.363791845101181,0.182547928307727,"inc.trend"
"X196900566",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123076581908297,0,0,0.000175823688440424,0.301936351322549,"X196900566",0.381610913862939,0.160454481739131,"inc.trend"
"X196900567",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120581786329075,0,0,0.000172259694755821,0.301936351322549,"X196900567",0.381610913862939,0.160454481739131,"inc.trend"
"X196900570",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104781414327334,0,0,0.000149687734753334,0.301936351322549,"X196900570",0.381610913862939,0.160454481739131,"inc.trend"
"X196900572",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972970275896671,0,0,0.000138995753699524,0.301936351322549,"X196900572",0.381610913862939,0.160454481739131,"inc.trend"
"X196900574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259085389904177,0,0.000370121985577396,0.301936351322549,"X196900574",0.405369672211951,0.133868211054047,"inc.trend"
"X196900575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257925306068785,0,0.000368464722955407,0.301936351322549,"X196900575",0.405369672211951,0.133868211054048,"inc.trend"
"X196900576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217709066441868,0,0.000311012952059812,0.301936351322549,"X196900576",0.405369672211951,0.133868211054047,"inc.trend"
"X196900577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230856683242976,0,0.00032979526177568,0.301936351322549,"X196900577",0.405369672211951,0.133868211054047,"inc.trend"
