"XOTU","barettin_estimate_P","barettin_p_val_P","barettin_estimate_S","barettin_p_val_S","barettin_fdr_P","barettin_fdr_S"
"X196900369",-0.214566098298472,0.609865927848779,-0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900372",-0.302774238628056,0.466039122999665,-0.245495126515491,0.557856585182126,0.90152469520975,0.921569248648886
"X196900376",-0.295750533420747,0.476955260277013,-0.327326835353989,0.428691507235313,0.90152469520975,0.921569248648886
"X196900388",-0.235891455555084,0.573837280486209,-0.545544725589981,0.161938228466284,0.90152469520975,0.790711059964901
"X196900410",-0.254078074545148,0.543709264871794,-0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X196900414",NA,NA,NA,NA,NA,NA
"X196900416",-0.218583492124612,0.60302338881463,-0.187043905916565,0.657386587319591,0.90152469520975,0.957666066188054
"X196900420",-0.227714603528292,0.58756538551218,-0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900495",-0.225840324588086,0.590727487285536,-0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900498",-0.253967298099843,0.543891030065284,-0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X196900505",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900509",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900514",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900517",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900520",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900522",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900537",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900538",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900169",-0.0908168919376117,0.83065229993751,0.405261796152557,0.319233622794637,0.927095481335101,0.803440325825429
"X196900212",-0.182411572533857,0.665489516275802,0.218217890235992,0.603645056510136,0.90152469520975,0.939281726934859
"X196900261",-0.219439405510929,0.601568814399082,0.272772362794991,0.513354990702715,0.90152469520975,0.921569248648886
"X196900272",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900304",-0.144921159471414,0.732053423310232,0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900306",0.747652782991438,0.0329536674471208,0.659550176261393,0.0751764801417742,0.461464175698022,0.790711059964901
"X196900332",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900375",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900381",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900386",NA,NA,NA,NA,NA,NA
"X196900393",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900408",NA,NA,NA,NA,NA,NA
"X196900467",-0.169233174310647,0.688694263174711,0.0467609764791412,0.912450894053421,0.90152469520975,0.976536593049476
"X196900518",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900528",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900531",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900551",NA,NA,NA,NA,NA,NA
"X19690010",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X19690011",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900166",0.132345541191185,0.754734481361898,0.732588631506546,0.0387306322238119,0.911272254300288,0.74166802320558
"X196900281",0.269554642530537,0.518533585513696,0.773703091383558,0.0242771985772238,0.90152469520975,0.74166802320558
"X196900343",0.0999823786216297,0.813778632702035,-0.163663417676994,0.698566859664124,0.927095481335101,0.957666066188054
"X196900371",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900374",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900402",NA,NA,NA,NA,NA,NA
"X196900426",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900438",-0.250386040165416,0.549778995512686,-0.233804882395706,0.57732994572583,0.90152469520975,0.934075049525024
"X196900468",-0.163799332896236,0.698325499021213,0.233804882395706,0.57732994572583,0.90152469520975,0.934075049525024
"X196900472",-0.218196149245694,0.603682031351797,-0.187043905916565,0.657386587319591,0.90152469520975,0.957666066188054
"X196900497",-0.254216864402889,0.543481565334087,-0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X196900526",NA,NA,NA,NA,NA,NA
"X196900532",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900547",NA,NA,NA,NA,NA,NA
"X196900561",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900565",NA,NA,NA,NA,NA,NA
"X196900571",NA,NA,NA,NA,NA,NA
"X196900573",NA,NA,NA,NA,NA,NA
"X196900580",NA,NA,NA,NA,NA,NA
"X196900131",-0.233501396945238,0.577838545359111,-0.436435780471985,0.279658290904658,0.90152469520975,0.790711059964901
"X196900232",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900267",-0.147157121282421,0.728037918670077,0.0779349607985687,0.854462577686284,0.90152469520975,0.957666066188054
"X196900278",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900290",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900324",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900362",0.996311413312483,1.25117415975883e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900380",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900407",NA,NA,NA,NA,NA,NA
"X196900421",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900444",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900457",-0.237811851717726,0.570629201773841,-0.490990253030983,0.216647635901312,0.90152469520975,0.790711059964901
"X196900463",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900506",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900523",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900535",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900540",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900552",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900554",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900558",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900563",NA,NA,NA,NA,NA,NA
"X196900578",NA,NA,NA,NA,NA,NA
"X196900132",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900254",0.429841360699336,0.287818587805132,0.732588631506546,0.0387306322238119,0.90152469520975,0.74166802320558
"X196900300",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900322",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900326",-0.144420613195734,0.732953072664131,0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900434",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900441",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900442",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900447",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900452",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900503",NA,NA,NA,NA,NA,NA
"X196900516",NA,NA,NA,NA,NA,NA
"X196900519",NA,NA,NA,NA,NA,NA
"X196900536",NA,NA,NA,NA,NA,NA
"X196900550",NA,NA,NA,NA,NA,NA
"X196900555",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X19690017",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900165",0.383964902689811,0.347695681270834,0.732588631506546,0.0387306322238119,0.90152469520975,0.74166802320558
"X196900273",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900298",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900309",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900321",-0.144041615876765,0.733634434634595,0.483196756951126,0.225148916797635,0.90152469520975,0.790711059964901
"X196900334",0.944797746962005,0.000403324046473176,0.545544725589981,0.161938228466284,0.0116343474944185,0.790711059964901
"X196900379",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900385",NA,NA,NA,NA,NA,NA
"X196900389",-0.115596508849422,0.785179636234301,0.247435829652697,0.554646423221937,0.923386053416441,0.921569248648886
"X196900403",NA,NA,NA,NA,NA,NA
"X196900405",NA,NA,NA,NA,NA,NA
"X196900411",NA,NA,NA,NA,NA,NA
"X196900415",NA,NA,NA,NA,NA,NA
"X196900428",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900436",-0.252181437661969,0.546824333529059,-0.342913827513702,0.405662473506009,0.90152469520975,0.921569248648886
"X196900437",-0.20492576357267,0.626385881256231,-0.545544725589981,0.161938228466284,0.90152469520975,0.790711059964901
"X196900456",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900459",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900460",-0.208496568654781,0.620250580122093,-0.171456913756851,0.684763221121334,0.90152469520975,0.957666066188054
"X196900462",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900466",-0.159603244674702,0.70578708561555,0.264978866715134,0.525931213822171,0.90152469520975,0.921569248648886
"X196900484",-0.23327170394516,0.578223580452125,-0.202630898076279,0.63033881170705,0.90152469520975,0.95699212303702
"X196900489",NA,NA,NA,NA,NA,NA
"X196900502",NA,NA,NA,NA,NA,NA
"X196900508",NA,NA,NA,NA,NA,NA
"X196900510",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900511",NA,NA,NA,NA,NA,NA
"X196900512",NA,NA,NA,NA,NA,NA
"X196900541",NA,NA,NA,NA,NA,NA
"X196900542",NA,NA,NA,NA,NA,NA
"X196900544",NA,NA,NA,NA,NA,NA
"X196900549",NA,NA,NA,NA,NA,NA
"X196900553",NA,NA,NA,NA,NA,NA
"X196900560",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900562",NA,NA,NA,NA,NA,NA
"X196900564",NA,NA,NA,NA,NA,NA
"X196900568",NA,NA,NA,NA,NA,NA
"X196900581",NA,NA,NA,NA,NA,NA
"X196900216",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900243",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900245",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900247",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900257",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900258",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900311",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900313",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900325",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900333",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900342",0.996311413312483,1.25117415975883e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900345",0.996311413312483,1.25117415975894e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900360",0.996311413312483,1.25117415975872e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900364",0.996311413312483,1.25117415975883e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900368",NA,NA,NA,NA,NA,NA
"X196900378",NA,NA,NA,NA,NA,NA
"X196900394",NA,NA,NA,NA,NA,NA
"X196900395",NA,NA,NA,NA,NA,NA
"X196900396",NA,NA,NA,NA,NA,NA
"X196900397",NA,NA,NA,NA,NA,NA
"X196900412",NA,NA,NA,NA,NA,NA
"X196900413",NA,NA,NA,NA,NA,NA
"X196900417",NA,NA,NA,NA,NA,NA
"X196900419",NA,NA,NA,NA,NA,NA
"X196900422",NA,NA,NA,NA,NA,NA
"X196900423",NA,NA,NA,NA,NA,NA
"X196900427",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900430",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900432",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900433",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900435",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900439",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900440",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900443",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900448",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900453",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900455",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900470",-0.115596508849422,0.785179636234301,0.247435829652697,0.554646423221937,0.923386053416441,0.921569248648886
"X196900471",-0.115596508849422,0.785179636234301,0.247435829652697,0.554646423221937,0.923386053416441,0.921569248648886
"X196900474",-0.115596508849422,0.785179636234301,0.247435829652697,0.554646423221937,0.923386053416441,0.921569248648886
"X196900477",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900478",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900479",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900480",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900482",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900483",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900485",-0.141803084778987,0.73766195588385,0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900486",NA,NA,NA,NA,NA,NA
"X196900487",NA,NA,NA,NA,NA,NA
"X196900490",NA,NA,NA,NA,NA,NA
"X196900491",NA,NA,NA,NA,NA,NA
"X196900493",NA,NA,NA,NA,NA,NA
"X196900501",NA,NA,NA,NA,NA,NA
"X196900504",NA,NA,NA,NA,NA,NA
"X196900525",NA,NA,NA,NA,NA,NA
"X196900530",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
"X196900545",NA,NA,NA,NA,NA,NA
"X196900548",NA,NA,NA,NA,NA,NA
"X196900556",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900557",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900566",NA,NA,NA,NA,NA,NA
"X196900567",NA,NA,NA,NA,NA,NA
"X196900570",NA,NA,NA,NA,NA,NA
"X196900572",NA,NA,NA,NA,NA,NA
"X196900574",NA,NA,NA,NA,NA,NA
"X196900575",NA,NA,NA,NA,NA,NA
"X196900576",NA,NA,NA,NA,NA,NA
"X196900577",NA,NA,NA,NA,NA,NA
"X196900579",NA,NA,NA,NA,NA,NA
"X196900583",NA,NA,NA,NA,NA,NA
"X196900584",NA,NA,NA,NA,NA,NA
"X196900585",NA,NA,NA,NA,NA,NA
"X196900586",NA,NA,NA,NA,NA,NA
"X196900587",NA,NA,NA,NA,NA,NA
